,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(55.667,12.364) → (55.684,12.539)",11.102416748618,3021.719160055797,"(55.667,12.364)","(55.684,12.539)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.668,12.36) → (55.674,12.415)",3.4758313781142003,927.5855584865161,"(55.668,12.36)","(55.674,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.668,12.362) → (55.671,12.415)",3.2875496673654,927.2145712932572,"(55.668,12.362)","(55.671,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.668,12.363) → (55.64,12.371)",3.0789348148079996,238.86691171820755,"(55.668,12.363)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.668,12.365) → (55.67,12.458)",5.873392400084,562.519048533242,"(55.668,12.365)","(55.67,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.669,12.344) → (55.64,12.298)",4.2930227017591,936.1977916885191,"(55.669,12.344)","(55.64,12.298)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.669,12.361) → (55.672,12.458)",6.0966823710675,562.4930501751338,"(55.669,12.361)","(55.672,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.669,12.362) → (55.723,12.399)",6.4950789764922,421.39620939553635,"(55.669,12.362)","(55.723,12.399)",Albertslund,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.669,12.362) → (55.634,12.458)",7.1393286282597,346.8810260268135,"(55.669,12.362)","(55.634,12.458)",Albertslund,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.669,12.368) → (55.675,12.415)",2.9674831672617996,927.2574270342483,"(55.669,12.368)","(55.675,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.669,12.371) → (55.629,12.458)",7.081215805278901,346.7422912038496,"(55.669,12.371)","(55.629,12.458)",Albertslund,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.669,12.371) → (55.63,12.458)",7.0131191428723,346.6270121137911,"(55.669,12.371)","(55.63,12.458)",Albertslund,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.67,12.355) → (55.715,12.407)",5.9770548922055,421.22767227726916,"(55.67,12.355)","(55.715,12.407)",Albertslund,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.67,12.362) → (55.725,12.397)",6.4465442694804,421.08762953082766,"(55.67,12.362)","(55.725,12.397)",Albertslund,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.67,12.371) → (55.616,12.363)",6.021657816499901,254.19314221678016,"(55.67,12.371)","(55.616,12.363)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.671,12.357) → (55.629,12.614)",16.780775657337998,164.3891283384817,"(55.671,12.357)","(55.629,12.614)",Albertslund,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.672,12.356) → (55.64,12.415)",5.0697971435428,133.6134322473652,"(55.672,12.356)","(55.64,12.415)",Albertslund,Brøndby,Region Hovedstaden,Region Hovedstaden
"(55.672,12.371) → (55.678,12.458)",5.5596147232128,562.3060418734833,"(55.672,12.371)","(55.678,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.824,12.309) → (55.814,12.371)",3.9971781333617997,349.1946196109303,"(55.824,12.309)","(55.814,12.371)",Allerød,Furesø,Region Hovedstaden,Region Hovedstaden
"(55.825,12.319) → (55.814,12.371)",3.4784206248692,349.3107526201744,"(55.825,12.319)","(55.814,12.371)",Allerød,Furesø,Region Hovedstaden,Region Hovedstaden
"(55.838,12.327) → (55.814,12.371)",3.8812885307117004,349.45051510849356,"(55.838,12.327)","(55.814,12.371)",Allerød,Furesø,Region Hovedstaden,Region Hovedstaden
"(55.849,12.324) → (55.937,12.292)",9.9803212778221,477.9249691924986,"(55.849,12.324)","(55.937,12.292)",Allerød,Hillerød,Region Hovedstaden,Region Hovedstaden
"(55.855,12.327) → (55.937,12.312)",9.1786026499158,478.3867836650126,"(55.855,12.327)","(55.937,12.312)",Allerød,Hillerød,Region Hovedstaden,Region Hovedstaden
"(55.856,12.349) → (55.772,12.489)",12.819619984587,190.00295478830031,"(55.856,12.349)","(55.772,12.489)",Allerød,Lyngby-Tårbæk,Region Hovedstaden,Region Hovedstaden
"(55.857,12.374) → (55.69,12.57)",22.282505855959002,760.5687681773096,"(55.857,12.374)","(55.69,12.57)",Allerød,København,Region Hovedstaden,Region Hovedstaden
"(55.859,12.339) → (55.859,12.338)",0.015177246220588999,15848.491187869933,"(55.859,12.339)","(55.859,12.338)",Allerød,Allerød,Region Hovedstaden,Region Hovedstaden
"(55.859,12.339) → (55.859,12.34)",0.018531404387383998,15827.590762839442,"(55.859,12.339)","(55.859,12.34)",Allerød,Allerød,Region Hovedstaden,Region Hovedstaden
"(55.859,12.34)",0.014139317303652699,31654.789118684486,"(55.859,12.34)","(55.859,12.34)",Allerød,Allerød,Region Hovedstaden,Region Hovedstaden
"(55.86,12.341)",0.025827994080315,15826.859247393493,"(55.86,12.341)","(55.86,12.341)",Allerød,Allerød,Region Hovedstaden,Region Hovedstaden
"(55.863,12.381) → (55.838,12.415)",3.4607186938378,228.59306605290828,"(55.863,12.381)","(55.838,12.415)",Allerød,Rudersdal,Region Hovedstaden,Region Hovedstaden
"(55.863,12.415) → (55.69,12.59)",22.157303070727,760.2997185654779,"(55.863,12.415)","(55.69,12.59)",Allerød,København,Region Hovedstaden,Region Hovedstaden
"(55.867,12.354) → (55.68,12.566)",24.652034609123,760.2645792321445,"(55.867,12.354)","(55.68,12.566)",Allerød,København,Region Hovedstaden,Region Hovedstaden
"(55.868,12.353) → (55.937,12.309)",8.144934253768799,477.75590423371244,"(55.868,12.353)","(55.937,12.309)",Allerød,Hillerød,Region Hovedstaden,Region Hovedstaden
"(55.877,12.352) → (55.937,12.316)",7.0020877907582,477.7338234364151,"(55.877,12.352)","(55.937,12.316)",Allerød,Hillerød,Region Hovedstaden,Region Hovedstaden
"(55.715,12.398) → (55.64,12.634)",16.960041342026997,184.92922197538647,"(55.715,12.398)","(55.64,12.634)",Ballerup,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.715,12.4) → (55.772,12.502)",9.0763769491587,336.4839970678297,"(55.715,12.4)","(55.772,12.502)",Ballerup,Lyngby-Tårbæk,Region Hovedstaden,Region Hovedstaden
"(55.715,12.406) → (55.739,12.415)",2.7997147542336,468.0988958442596,"(55.715,12.406)","(55.739,12.415)",Ballerup,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.717,12.39) → (55.679,12.415)",4.5353449328469,344.1738297875248,"(55.717,12.39)","(55.679,12.415)",Ballerup,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.718,12.389) → (55.772,12.513)",9.797876504496,336.4684455385504,"(55.718,12.389)","(55.772,12.513)",Ballerup,Lyngby-Tårbæk,Region Hovedstaden,Region Hovedstaden
"(55.718,12.393) → (55.681,12.415)",4.354034285545,344.05940461665193,"(55.718,12.393)","(55.681,12.415)",Ballerup,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.718,12.401) → (55.739,12.415)",2.5772889825369,467.48158371255727,"(55.718,12.401)","(55.739,12.415)",Ballerup,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.718,12.401) → (55.699,12.506)",6.929071300194,3621.3365129050417,"(55.718,12.401)","(55.699,12.506)",Ballerup,København,Region Hovedstaden,Region Hovedstaden
"(55.719,12.397) → (55.689,12.529)",8.945074240587,3616.393674185336,"(55.719,12.397)","(55.689,12.529)",Ballerup,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.719,12.398) → (55.616,12.346)",11.995524988685,174.6553763100872,"(55.719,12.398)","(55.616,12.346)",Ballerup,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.719,12.399) → (55.686,12.415)",3.8500056564937997,344.6442419952241,"(55.719,12.399)","(55.686,12.415)",Ballerup,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.72,12.388) → (55.681,12.415)",4.624501461528999,344.1897374586961,"(55.72,12.388)","(55.681,12.415)",Ballerup,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.72,12.393) → (55.686,12.53)",9.382317874521402,3617.840627005581,"(55.72,12.393)","(55.686,12.53)",Ballerup,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.72,12.396) → (55.739,12.415)",2.495636258965,467.64701286577815,"(55.72,12.396)","(55.739,12.415)",Ballerup,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.721,12.389) → (55.665,12.371)",6.3020609954396996,449.33131199935883,"(55.721,12.389)","(55.665,12.371)",Ballerup,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.721,12.393) → (55.692,12.527)",9.0557980696993,3615.1913559719846,"(55.721,12.393)","(55.692,12.527)",Ballerup,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.721,12.393) → (55.739,12.415)",2.474999720188,467.4599777711158,"(55.721,12.393)","(55.739,12.415)",Ballerup,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.721,12.393) → (55.678,12.458)",6.3946568290338,295.3867149832093,"(55.721,12.393)","(55.678,12.458)",Ballerup,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.721,12.394) → (55.747,12.473)",5.7004837939729,675.7756284818663,"(55.721,12.394)","(55.747,12.473)",Ballerup,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.721,12.395) → (55.739,12.415)",2.40675811335,467.3045644793332,"(55.721,12.395)","(55.739,12.415)",Ballerup,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.721,12.403) → (55.778,12.49)",8.325914768627,336.3565821252343,"(55.721,12.403)","(55.778,12.49)",Ballerup,Lyngby-Tårbæk,Region Hovedstaden,Region Hovedstaden
"(55.721,12.404) → (55.671,12.371)",5.8824237009510005,449.6605892940175,"(55.721,12.404)","(55.671,12.371)",Ballerup,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.721,12.404) → (55.68,12.458)",5.6615787508372,295.4912443932115,"(55.721,12.404)","(55.68,12.458)",Ballerup,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.722,12.386)",0.019234019476651,29168.733943789823,"(55.722,12.386)","(55.722,12.386)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.722,12.387)",0.012806031017249664,87378.4248052003,"(55.722,12.387)","(55.722,12.387)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.722,12.388) → (55.677,12.458)",6.7007193552181,295.3730628773534,"(55.722,12.388)","(55.677,12.458)",Ballerup,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.722,12.389) → (55.69,12.529)",9.4134378763915,3616.5608234465976,"(55.722,12.389)","(55.69,12.529)",Ballerup,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.722,12.389) → (55.77,12.502)",8.84076284761,336.6030697000931,"(55.722,12.389)","(55.77,12.502)",Ballerup,Lyngby-Tårbæk,Region Hovedstaden,Region Hovedstaden
"(55.722,12.39) → (55.678,12.415)",5.1289102986157,344.3115369451334,"(55.722,12.39)","(55.678,12.415)",Ballerup,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.722,12.401) → (55.665,12.357)",6.9071221530037,450.0950921579419,"(55.722,12.401)","(55.665,12.357)",Ballerup,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.723,12.387)",0.0094308684913287,29140.57567533401,"(55.723,12.387)","(55.723,12.387)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.724,12.38) → (55.735,12.302)",5.0935747699347,865.6115039073177,"(55.724,12.38)","(55.735,12.302)",Ballerup,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.724,12.383) → (55.64,12.634)",18.298064938074,185.0032138809672,"(55.724,12.383)","(55.64,12.634)",Ballerup,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.724,12.385) → (55.745,12.472)",5.9827954962989995,675.5053524934256,"(55.724,12.385)","(55.745,12.472)",Ballerup,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.724,12.39) → (55.743,12.471)",5.455220594431,675.5365742659483,"(55.724,12.39)","(55.743,12.471)",Ballerup,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.724,12.398) → (55.665,12.354)",7.12122971322,449.5015228005359,"(55.724,12.398)","(55.665,12.354)",Ballerup,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.725,12.397) → (55.616,12.357)",12.376263270553999,174.59730980546516,"(55.725,12.397)","(55.616,12.357)",Ballerup,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.726,12.327) → (55.665,12.362)",7.141264158318401,231.254017351209,"(55.726,12.327)","(55.665,12.362)",Ballerup,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.726,12.387) → (55.743,12.475)",5.818486651650501,675.2807717476079,"(55.726,12.387)","(55.743,12.475)",Ballerup,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.726,12.39) → (55.672,12.365)",6.144714542913199,449.48074785684213,"(55.726,12.39)","(55.672,12.365)",Ballerup,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.727,12.374) → (55.73,12.319)",3.4458091469106003,866.7545488984368,"(55.727,12.374)","(55.73,12.319)",Ballerup,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.727,12.379) → (55.735,12.327)",3.4339343847264,865.2837265359083,"(55.727,12.379)","(55.735,12.327)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.727,12.38) → (55.734,12.316)",4.1011577231306,865.9178205261937,"(55.727,12.38)","(55.734,12.316)",Ballerup,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.728,12.377) → (55.808,12.371)",8.879329454752,326.1945998732511,"(55.728,12.377)","(55.808,12.371)",Ballerup,Furesø,Region Hovedstaden,Region Hovedstaden
"(55.728,12.378) → (55.737,12.304)",4.7532346710007,865.5714973014617,"(55.728,12.378)","(55.737,12.304)",Ballerup,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.728,12.383) → (55.778,12.344)",6.018308655358401,326.3251133733727,"(55.728,12.383)","(55.778,12.344)",Ballerup,Furesø,Region Hovedstaden,Region Hovedstaden
"(55.73,12.371) → (55.64,12.299)",10.943054196884999,305.7692007199319,"(55.73,12.371)","(55.64,12.299)",Ballerup,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.73,12.387) → (55.805,12.371)",8.307087596013298,326.0861521366775,"(55.73,12.387)","(55.805,12.371)",Ballerup,Furesø,Region Hovedstaden,Region Hovedstaden
"(55.732,12.321) → (55.726,12.371)",3.1427464480122,1748.940929528003,"(55.732,12.321)","(55.726,12.371)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.732,12.323) → (55.727,12.378)",3.4602620321960003,1745.9730980546515,"(55.732,12.323)","(55.727,12.378)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.64,12.415)",0.0,15569.4854177128,"(55.64,12.415)","(55.64,12.415)",Brøndby,Brøndby,Region Hovedstaden,Region Hovedstaden
"(55.64,12.415) → (55.684,12.524)",8.411016519390401,357.1589823535339,"(55.64,12.415)","(55.684,12.524)",Brøndby,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.64,12.415) → (55.665,12.415)",2.7569967367954997,410.96772630554347,"(55.64,12.415)","(55.665,12.415)",Brøndby,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.64,12.415) → (55.669,12.415)",3.1978369215796,205.47691330598497,"(55.64,12.415)","(55.669,12.415)",Brøndby,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.589,12.65)",0.0079466659587727,6154.728888765458,"(55.589,12.65)","(55.589,12.65)",Dragør,Dragør,Region Hovedstaden,Region Hovedstaden
"(55.589,12.65) → (55.589,12.651)",0.01980978248692,6144.2847406540905,"(55.589,12.65)","(55.589,12.651)",Dragør,Dragør,Region Hovedstaden,Region Hovedstaden
"(55.589,12.651)",0.0188277697161405,12292.940421046318,"(55.589,12.651)","(55.589,12.651)",Dragør,Dragør,Region Hovedstaden,Region Hovedstaden
"(55.589,12.652)",0.004418342377915,6148.78737246048,"(55.589,12.652)","(55.589,12.652)",Dragør,Dragør,Region Hovedstaden,Region Hovedstaden
"(55.591,12.649) → (55.607,12.59)",4.1154423046124,396.0836810989889,"(55.591,12.649)","(55.607,12.59)",Dragør,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.591,12.651) → (55.631,12.618)",4.9383597141124005,395.4115545594358,"(55.591,12.651)","(55.631,12.618)",Dragør,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.591,12.656) → (55.666,12.583)",9.5742683399681,914.3722642116331,"(55.591,12.656)","(55.666,12.583)",Dragør,København,Region Hovedstaden,Region Hovedstaden
"(55.591,12.656) → (55.617,12.607)",4.2711628008333,395.56134006447155,"(55.591,12.656)","(55.617,12.607)",Dragør,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.591,12.656) → (55.623,12.616)",4.4180385396424,395.7013185787354,"(55.591,12.656)","(55.623,12.616)",Dragør,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.591,12.657) → (55.662,12.597)",8.7865600939386,914.4145263828044,"(55.591,12.657)","(55.662,12.597)",Dragør,København,Region Hovedstaden,Region Hovedstaden
"(55.591,12.657) → (55.622,12.616)",4.3855751807157,395.54305811402105,"(55.591,12.657)","(55.622,12.616)",Dragør,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.591,12.659) → (55.669,12.583)",9.913191918272199,914.7381130781156,"(55.591,12.659)","(55.669,12.583)",Dragør,København,Region Hovedstaden,Region Hovedstaden
"(55.591,12.667) → (55.665,12.599)",9.331198787522199,914.0682689815529,"(55.591,12.667)","(55.665,12.599)",Dragør,København,Region Hovedstaden,Region Hovedstaden
"(55.735,12.304) → (55.728,12.38)",4.8185717540077,1747.2525755424679,"(55.735,12.304)","(55.728,12.38)",Egedal,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.736,12.284) → (55.672,12.568)",19.155008392233,2174.763550076897,"(55.736,12.284)","(55.672,12.568)",Egedal,København,Region Hovedstaden,Region Hovedstaden
"(55.736,12.306) → (55.729,12.381)",4.7066872523127,1746.5537631008722,"(55.736,12.306)","(55.729,12.381)",Egedal,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.737,12.312) → (55.728,12.377)",4.2262494471205,1746.6344885963679,"(55.737,12.312)","(55.728,12.377)",Egedal,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.74,12.297) → (55.686,12.533)",15.920754661972001,2175.486819627116,"(55.74,12.297)","(55.686,12.533)",Egedal,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.741,12.289) → (55.688,12.529)",16.111416688446,2175.5873703545935,"(55.741,12.289)","(55.688,12.529)",Egedal,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.741,12.289) → (55.743,12.468)",11.255771028849,298.0607334748916,"(55.741,12.289)","(55.743,12.468)",Egedal,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.749,12.255) → (55.681,12.533)",18.984087535211998,2176.3572521830447,"(55.749,12.255)","(55.681,12.533)",Egedal,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.75,12.289) → (55.789,12.358)",6.108758828968299,202.9896374527279,"(55.75,12.289)","(55.789,12.358)",Egedal,Furesø,Region Hovedstaden,Region Hovedstaden
"(55.755,12.242) → (55.747,12.458)",13.565258826427,297.95529511349804,"(55.755,12.242)","(55.747,12.458)",Egedal,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.759,12.243)",0.010381006860988,31477.949496688954,"(55.759,12.243)","(55.759,12.243)",Egedal,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.759,12.243) → (55.759,12.244)",0.016850869914835,31466.029877440815,"(55.759,12.243)","(55.759,12.244)",Egedal,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.759,12.244)",0.013614285645350001,31519.516310831874,"(55.759,12.244)","(55.759,12.244)",Egedal,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.759,12.245) → (55.759,12.246)",0.034019650288457,31476.49465706057,"(55.759,12.245)","(55.759,12.246)",Egedal,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.759,12.246)",0.012268476074829,31489.088695989623,"(55.759,12.246)","(55.759,12.246)",Egedal,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.762,12.235) → (55.665,12.371)",13.717313217602,231.16152746923308,"(55.762,12.235)","(55.665,12.371)",Egedal,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.777,12.172) → (55.838,12.063)",9.6245791919464,274.82537154675487,"(55.777,12.172)","(55.838,12.063)",Egedal,Frederikssund,Region Hovedstaden,Region Hovedstaden
"(55.781,12.151) → (55.937,12.312)",20.070009160079998,133.6134322473652,"(55.781,12.151)","(55.937,12.312)",Egedal,Hillerød,Region Hovedstaden,Region Hovedstaden
"(55.789,12.205) → (55.838,12.063)",10.43274094397,274.83807394089905,"(55.789,12.205)","(55.838,12.063)",Egedal,Frederikssund,Region Hovedstaden,Region Hovedstaden
"(55.919,12.502) → (55.937,12.303)",12.601889250965,629.0638367991024,"(55.919,12.502)","(55.937,12.303)",Fredensborg,Hillerød,Region Hovedstaden,Region Hovedstaden
