,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(56.219,14.79) → (56.068,14.678)",18.203162813812,271.2548948412807,"(56.219,14.79)","(56.068,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.79) → (56.317,14.502)",20.815315665165,239.78852884392452,"(56.219,14.79)","(56.317,14.502)",Karlshamns kommun,Olofströms Kommun,Blekinge,Skåne
"(56.219,14.799) → (56.188,14.502)",18.659543358879002,99.00302204100133,"(56.219,14.799)","(56.188,14.502)",Karlshamns kommun,Bromölla Kommun,Blekinge,Skåne
"(56.219,14.8) → (56.317,14.534)",19.704640252293,240.06058193453342,"(56.219,14.8)","(56.317,14.534)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,14.806) → (56.076,14.678)",17.709762733929,270.9474902191238,"(56.219,14.806)","(56.076,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.81) → (56.17,14.502)",19.793624640589,98.95249502388901,"(56.219,14.81)","(56.17,14.502)",Karlshamns kommun,Bromölla Kommun,Blekinge,Skåne
"(56.219,14.811) → (56.068,14.678)",18.651427093985,271.2543631376649,"(56.219,14.811)","(56.068,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.811) → (56.071,14.678)",18.429009103612,271.10272609284664,"(56.219,14.811)","(56.071,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.813) → (56.317,14.534)",20.385245829113,239.92591259216925,"(56.219,14.813)","(56.317,14.534)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,14.813) → (56.076,14.678)",17.95494578657,271.24115627671597,"(56.219,14.813)","(56.076,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.822) → (56.317,14.554)",19.834006529474,240.04842330489362,"(56.219,14.822)","(56.317,14.554)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,14.832) → (56.317,14.551)",20.422068224543,240.06011137683342,"(56.219,14.832)","(56.317,14.551)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,14.854) → (56.178,15.615)",47.337138258563996,88.10838598017516,"(56.219,14.854)","(56.178,15.615)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.854) → (56.193,15.627)",47.92318485212,88.1576680197411,"(56.219,14.854)","(56.193,15.627)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.854) → (56.194,15.601)",46.283556938138,88.15337578993268,"(56.219,14.854)","(56.194,15.601)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.854) → (56.166,14.502)",22.526338081951998,99.00784254524768,"(56.219,14.854)","(56.166,14.502)",Karlshamns kommun,Bromölla Kommun,Blekinge,Skåne
"(56.219,14.892) → (56.219,15.252)",22.266132577453,334.99979512898165,"(56.219,14.892)","(56.219,15.252)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.912) → (56.219,15.254)",21.132211544607,334.99913847501614,"(56.219,14.912)","(56.219,15.254)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.921) → (56.219,15.241)",19.785325837493,334.9828280017442,"(56.219,14.921)","(56.219,15.241)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.925) → (56.219,15.229)",18.771994570501,334.62015042061785,"(56.219,14.925)","(56.219,15.229)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.928) → (56.219,15.264)",20.747990282358998,334.8118667246656,"(56.219,14.928)","(56.219,15.264)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.221,14.836) → (56.222,14.834)",0.11709302314003,13881.442033570002,"(56.221,14.836)","(56.222,14.834)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.836)",0.020261559667358004,13865.73781196366,"(56.222,14.836)","(56.222,14.836)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.838) → (56.222,14.836)",0.11833074140595,13873.682007801426,"(56.222,14.838)","(56.222,14.836)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.839) → (56.222,14.836)",0.18147802777053,13880.766172460939,"(56.222,14.839)","(56.222,14.836)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.839) → (56.222,14.837)",0.13542519479704,13881.46924350254,"(56.222,14.839)","(56.222,14.837)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.165,15.611) → (56.374,15.987)",32.816036110208,159.95060839477952,"(56.165,15.611)","(56.374,15.987)",Karlskrona Kommun,Torsås Kommun,Blekinge,Kalmar
"(56.176,15.679) → (56.355,15.977)",27.049622347208,160.03228220326244,"(56.176,15.679)","(56.355,15.977)",Karlskrona Kommun,Torsås Kommun,Blekinge,Kalmar
"(56.177,15.557) → (56.219,14.862)",43.230101279586,342.944948507451,"(56.177,15.557)","(56.219,14.862)",Karlskrona Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.178,15.572) → (56.223,15.26)",19.920801774776002,1154.187315150764,"(56.178,15.572)","(56.223,15.26)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.183,15.557) → (56.219,14.857)",43.465250694832,343.13676936914607,"(56.183,15.557)","(56.219,14.857)",Karlskrona Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.185,15.645) → (56.369,16.003)",30.125333906294,160.0400742512223,"(56.185,15.645)","(56.369,16.003)",Karlskrona Kommun,Torsås Kommun,Blekinge,Kalmar
"(56.186,15.562) → (56.226,15.267)",18.732932657446998,1154.1311199574263,"(56.186,15.562)","(56.226,15.267)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.187,15.566) → (56.224,15.264)",19.141352631182002,1154.1895775496494,"(56.187,15.566)","(56.224,15.264)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.187,15.613) → (56.364,15.965)",29.246120546613003,160.04038795635563,"(56.187,15.613)","(56.364,15.965)",Karlskrona Kommun,Torsås Kommun,Blekinge,Kalmar
"(56.192,15.557) → (56.219,14.858)",43.34100775578,343.1200626900457,"(56.192,15.557)","(56.219,14.858)",Karlskrona Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.195,15.557) → (56.219,14.865)",42.843302029187996,343.1374419742201,"(56.195,15.557)","(56.219,14.865)",Karlskrona Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.197,15.604) → (56.202,15.614)",0.84116871033385,32653.600234512098,"(56.197,15.604)","(56.202,15.614)",Karlskrona Kommun,Karlskrona Kommun,Blekinge,Blekinge
