,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(49.383,8.499) → (49.404,8.356)",10.641708586945,5220.701391373411,"(49.383,8.499)","(49.404,8.356)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Rheinland-Pfalz
"(49.386,8.496) → (49.4,8.356)",10.289490310522,5221.151617258346,"(49.386,8.496)","(49.4,8.356)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Rheinland-Pfalz
"(49.386,8.499) → (49.397,8.356)",10.430534230165,5219.635427547356,"(49.386,8.499)","(49.397,8.356)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Rheinland-Pfalz
"(49.39,8.502) → (49.405,8.359)",10.491265916469999,5219.425048519593,"(49.39,8.502)","(49.405,8.359)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Rheinland-Pfalz
"(49.46,8.567) → (49.6,8.612)",15.950511571480998,3153.2960597075967,"(49.46,8.567)","(49.6,8.612)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Hesse
"(49.467,8.583) → (49.612,8.627)",16.508932639043,3152.3125487306174,"(49.467,8.583)","(49.612,8.627)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Hesse
"(49.469,8.583) → (49.606,8.626)",15.560346392391,3152.1854937938474,"(49.469,8.583)","(49.606,8.626)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Baden-Württemberg
"(49.471,8.579) → (49.596,8.62)",14.224436187618,3152.9962020493645,"(49.471,8.579)","(49.596,8.62)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Baden-Württemberg
"(49.472,8.572) → (49.591,8.617)",13.597400128929,3153.2282264476826,"(49.472,8.572)","(49.591,8.617)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Baden-Württemberg
"(49.472,8.582) → (49.613,8.619)",15.868458142932,3152.9563199656027,"(49.472,8.582)","(49.613,8.619)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.498,8.558) → (49.565,8.585)",7.7018941881688,3152.5486474861664,"(49.498,8.558)","(49.565,8.585)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(48.654,8.943)",0.0053671677396253,612299.5521579739,"(48.654,8.943)","(48.654,8.943)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.655,8.941) → (48.655,8.942)",0.0716076331402,612253.6961923878,"(48.655,8.941)","(48.655,8.942)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.656,8.941) → (48.657,8.942)",0.070653872463533,612229.019116922,"(48.656,8.941)","(48.657,8.942)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.657,8.941) → (48.657,8.942)",0.082553865497658,612386.4778454906,"(48.657,8.941)","(48.657,8.942)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.657,8.941) → (48.658,8.942)",0.06700689037843,612378.7318010177,"(48.657,8.941)","(48.658,8.942)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.658,8.941) → (48.658,8.942)",0.07835191984477399,612431.5424744831,"(48.658,8.941)","(48.658,8.942)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.66,8.94) → (48.66,8.941)",0.069269154429172,612444.7172988273,"(48.66,8.94)","(48.66,8.941)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.345,9.935) → (48.332,10.041)",7.9568677055504,3122.8387649444117,"(48.345,9.935)","(48.332,10.041)",Tübingen Region,Swabia,Baden-Württemberg,Bavaria
"(48.399,9.945) → (48.387,10.04)",7.166350033785401,3123.282101715915,"(48.399,9.945)","(48.387,10.04)",Tübingen Region,Swabia,Baden-Württemberg,Bavaria
"(48.421,9.932) → (48.399,10.039)",8.2891202219489,3123.2425954842515,"(48.421,9.932)","(48.399,10.039)",Tübingen Region,Swabia,Baden-Württemberg,Bavaria
"(48.421,9.938) → (48.4,10.027)",6.986559752314401,3123.579133490457,"(48.421,9.938)","(48.4,10.027)",Tübingen Region,Swabia,Baden-Württemberg,Bavaria
"(48.426,10.009) → (48.447,9.929)",6.297439414387901,3808.0270360667405,"(48.426,10.009)","(48.447,9.929)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.426,9.943) → (48.402,10.038)",7.469237349904501,3123.5119394968665,"(48.426,9.943)","(48.402,10.038)",Tübingen Region,Swabia,Baden-Württemberg,Bavaria
"(48.427,9.948) → (48.404,10.044)",7.4933886673799,3122.479033642911,"(48.427,9.948)","(48.404,10.044)",Tübingen Region,Swabia,Baden-Württemberg,Bavaria
"(48.429,10.005) → (48.454,9.918)",7.0410505282867,3808.3072632301123,"(48.429,10.005)","(48.454,9.918)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.431,10.016) → (48.45,9.918)",7.546761714773001,3808.389188760987,"(48.431,10.016)","(48.45,9.918)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.437,10.014) → (48.465,9.927)",7.1523771567988,3807.978868532279,"(48.437,10.014)","(48.465,9.927)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.465,10.001) → (48.486,9.918)",6.505239260230299,3807.201354665858,"(48.465,10.001)","(48.486,9.918)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.469,10.007) → (48.482,9.92)",6.6057657040355,3807.047904232277,"(48.469,10.007)","(48.482,9.92)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.473,10.009) → (48.468,9.886)",9.031587464013699,3807.486502628842,"(48.473,10.009)","(48.468,9.886)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.476,9.921) → (48.457,10.031)",8.3585474995896,3122.6048912033134,"(48.476,9.921)","(48.457,10.031)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(49.975,9.2) → (50.052,8.921)",21.664883329627,1227.8371260682802,"(49.975,9.2)","(50.052,8.921)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.983,9.193) → (50.043,8.932)",19.807212317451,1227.852657112208,"(49.983,9.193)","(50.043,8.932)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.988,9.149) → (50.035,8.927)",16.69639396968,1227.9694289060265,"(49.988,9.149)","(50.035,8.927)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.992,9.145) → (50.065,8.908)",18.771663219302003,1227.5369477925988,"(49.992,9.145)","(50.065,8.908)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.992,9.182) → (50.053,8.938)",18.724822358102,1227.943013000935,"(49.992,9.182)","(50.053,8.938)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(50.009,9.129) → (50.062,8.912)",16.543764830262,1227.586426044939,"(50.009,9.129)","(50.062,8.912)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(50.028,9.08) → (50.038,8.898)",13.042075728454002,1227.6783685864975,"(50.028,9.08)","(50.038,8.898)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(48.818,11.359) → (48.819,11.358)",0.1121903586841,738662.3909992547,"(48.818,11.359)","(48.819,11.358)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.818,11.359) → (48.819,11.359)",0.064620982099414,738511.5707685145,"(48.818,11.359)","(48.819,11.359)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.819,11.356) → (48.82,11.356)",0.11547008548135002,738741.9839097399,"(48.819,11.356)","(48.82,11.356)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.819,11.357) → (48.82,11.357)",0.11156669592947001,738726.0921964167,"(48.819,11.357)","(48.82,11.357)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.819,11.358) → (48.82,11.358)",0.087414104689799,738671.7344193214,"(48.819,11.358)","(48.82,11.358)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.821,11.359)",0.05950987158302,738481.8048301828,"(48.821,11.359)","(48.821,11.359)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.827,11.357)",0.0060185617599122,738566.8830702363,"(48.827,11.357)","(48.827,11.357)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(50.105,11.889) → (50.571,12.154)",55.148377002154,99.71465176829321,"(50.105,11.889)","(50.571,12.154)",Upper Franconia,Upper Franconia,Bavaria,Saxony
"(50.114,11.909) → (50.522,12.122)",47.75329673398,99.70605325964524,"(50.114,11.909)","(50.522,12.122)",Upper Franconia,Upper Franconia,Bavaria,Saxony
