,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(56.223,14.838)",0.024608748365464003,18090.276635696846,"(56.223,14.838)","(56.223,14.838)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.223,14.839)",0.04021056296736,18081.971497352708,"(56.223,14.839)","(56.223,14.839)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.223,14.841) → (56.223,14.84)",0.035463232039591,18069.705416427558,"(56.223,14.841)","(56.223,14.84)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.223,14.842)",0.02486798198807,18065.13517304534,"(56.223,14.842)","(56.223,14.842)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.19,15.586) → (56.219,15.264)",20.183189374834,176.81739049109208,"(56.19,15.586)","(56.219,15.264)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.202,15.615) → (56.203,15.616)",0.032417374649476006,37256.61909486507,"(56.202,15.615)","(56.203,15.616)",Karlskrona Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.203,15.615) → (56.204,15.615)",0.10398798543302999,37299.0334045049,"(56.203,15.615)","(56.204,15.615)",Karlskrona Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.203,15.616) → (56.204,15.616)",0.033806954637015,37281.90964024384,"(56.203,15.616)","(56.204,15.616)",Karlskrona Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.204,15.618) → (56.204,15.616)",0.091802003923507,37247.19604047995,"(56.204,15.618)","(56.204,15.616)",Karlskrona Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,15.592) → (56.219,15.275)",19.562392982246,177.06346934832652,"(56.219,15.592)","(56.219,15.275)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,15.598) → (56.219,15.267)",20.457402745055,176.98218056329327,"(56.219,15.598)","(56.219,15.267)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,15.615) → (56.219,15.264)",21.735987726803998,176.86212298276803,"(56.219,15.615)","(56.219,15.264)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.32,14.516) → (56.319,14.516)",0.065427337814476,6830.091847337428,"(56.32,14.516)","(56.319,14.516)",Olofströms Kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.321,14.514)",0.0,6826.956192817729,"(56.321,14.514)","(56.321,14.514)",Olofströms Kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.321,14.515) → (56.32,14.515)",0.040752110899495,6822.3250608006365,"(56.321,14.515)","(56.32,14.515)",Olofströms Kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.321,14.515) → (56.321,14.514)",0.079504367850177,6820.599538151434,"(56.321,14.515)","(56.321,14.514)",Olofströms Kommun,Olofströms Kommun,Blekinge,Blekinge
