,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(48.656,8.942) → (48.656,8.941)",0.043193225985488505,1330149.184459546,"(48.656,8.942)","(48.656,8.941)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.428,10.036) → (48.454,9.969)",5.740448822128201,1673.3724021279863,"(48.428,10.036)","(48.454,9.969)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.445,9.923) → (48.432,10.012)",6.7348143360104,1849.0925048948275,"(48.445,9.923)","(48.432,10.012)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.454,9.925) → (48.429,9.992)",5.6436256403569995,1849.5198618431787,"(48.454,9.925)","(48.429,9.992)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.466,10.037) → (48.482,9.958)",6.1084433137862,1673.4883108335694,"(48.466,10.037)","(48.482,9.958)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.466,9.929) → (48.447,9.985)",4.6127337670997,1849.1380474012717,"(48.466,9.929)","(48.447,9.985)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.482,9.922) → (48.47,10.01)",6.5935672649673,1848.737753752554,"(48.482,9.922)","(48.47,10.01)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.485,9.923) → (48.468,9.999)",5.943850336122201,1849.4700083476014,"(48.485,9.923)","(48.468,9.999)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.49,9.927) → (48.483,10.009)",6.0952713607721,1848.5825198784719,"(48.49,9.927)","(48.483,10.009)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.507,9.928) → (48.496,10.007)",5.9179941469223,1848.7105647815492,"(48.507,9.928)","(48.496,10.007)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(49.988,9.123) → (50.04,8.919)",15.71743573262,709.6905023105977,"(49.988,9.123)","(50.04,8.919)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.995,9.151) → (50.051,8.925)",17.327426383705,709.390394863715,"(49.995,9.151)","(50.051,8.925)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(50.007,9.135) → (50.065,8.937)",15.550030996598,709.6713727229419,"(50.007,9.135)","(50.065,8.937)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(50.01,9.114) → (50.052,8.941)",13.247327640258998,709.3799620184734,"(50.01,9.114)","(50.052,8.941)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(50.016,9.115) → (50.061,8.947)",12.988078635201001,709.3308291308208,"(50.016,9.115)","(50.061,8.947)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(50.02,9.109) → (50.053,8.926)",13.577930652443,709.5265185796853,"(50.02,9.109)","(50.053,8.926)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(48.366,10.043) → (48.386,9.961)",6.425761663856901,1673.5129228123328,"(48.366,10.043)","(48.386,9.961)",Swabia,Tübingen Region,Bavaria,Baden-Württemberg
"(48.381,10.035) → (48.41,9.96)",6.4148594628374,1674.2209020776668,"(48.381,10.035)","(48.41,9.96)",Swabia,Tübingen Region,Bavaria,Baden-Württemberg
"(48.411,10.036) → (48.427,9.954)",6.3142536230426005,1673.8340503599106,"(48.411,10.036)","(48.427,9.954)",Swabia,Tübingen Region,Bavaria,Baden-Württemberg
"(48.412,10.039) → (48.433,9.948)",7.121303052692599,1674.1757737359499,"(48.412,10.039)","(48.433,9.948)",Swabia,Tübingen Region,Bavaria,Baden-Württemberg
"(48.417,10.03) → (48.439,9.949)",6.4588736123552,1673.8752763114644,"(48.417,10.03)","(48.439,9.949)",Swabia,Tübingen Region,Bavaria,Baden-Württemberg
"(48.822,11.361)",0.055955816882007,806573.17004375,"(48.822,11.361)","(48.822,11.361)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.823,11.359) → (48.822,11.359)",0.077843217154011,806717.9676661817,"(48.823,11.359)","(48.822,11.359)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.825,11.359) → (48.824,11.358)",0.063402644300133,806739.7131989299,"(48.825,11.359)","(48.824,11.358)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.825,11.36) → (48.824,11.36)",0.05434170618702901,806553.3049158618,"(48.825,11.36)","(48.824,11.36)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.825,11.361)",0.03896372076001999,806386.7069442465,"(48.825,11.361)","(48.825,11.361)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.826,11.361) → (48.825,11.36)",0.050483490732277,806330.8552010367,"(48.826,11.361)","(48.825,11.36)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.827,11.36)",0.054087860030985,806398.5664668843,"(48.827,11.36)","(48.827,11.36)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(50.248,11.2) → (50.377,11.183)",14.414605328515,189.1942179729279,"(50.248,11.2)","(50.377,11.183)",Upper Franconia,Upper Franconia,Bavaria,Thuringia
"(50.314,11.097) → (50.39,11.13)",8.8058508554312,189.16025954626787,"(50.314,11.097)","(50.39,11.13)",Upper Franconia,Upper Franconia,Bavaria,Thuringia
"(50.325,11.139) → (50.406,11.216)",10.460898185707,189.11931092667047,"(50.325,11.139)","(50.406,11.216)",Upper Franconia,Upper Franconia,Bavaria,Thuringia
"(52.496,13.35) → (52.504,13.365)",1.3425437000404001,5289.165381508351,"(52.496,13.35)","(52.504,13.365)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.498,13.353) → (52.505,13.364)",1.1000979171447,5290.310605759296,"(52.498,13.353)","(52.505,13.364)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.498,13.387) → (52.475,13.316)",5.4307971521575995,3384.727157185354,"(52.498,13.387)","(52.475,13.316)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.5,13.349) → (52.505,13.363)",1.009478666061,5289.087594940784,"(52.5,13.349)","(52.505,13.363)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.5,13.381) → (52.468,13.304)",6.3109904605748,3384.077792255197,"(52.5,13.381)","(52.468,13.304)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.501,13.383) → (52.471,13.321)",5.3529259285625,3384.810521840156,"(52.501,13.383)","(52.471,13.321)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.502,13.349) → (52.506,13.365)",1.1725162896002,5291.402961732552,"(52.502,13.349)","(52.506,13.365)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.502,13.353) → (52.504,13.366)",0.9057972883219301,5288.721263552105,"(52.502,13.353)","(52.504,13.366)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.502,13.356) → (52.504,13.37)",0.9569855812965401,5290.180310454847,"(52.502,13.356)","(52.504,13.37)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.503,13.353) → (52.505,13.37)",1.1483542090436,5291.260332859192,"(52.503,13.353)","(52.505,13.37)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.503,13.378) → (52.471,13.304)",6.180098981569801,3384.028023383011,"(52.503,13.378)","(52.471,13.304)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.503,13.386) → (52.472,13.314)",6.0035077918848,3383.7936397274407,"(52.503,13.386)","(52.472,13.314)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.506,13.38) → (52.481,13.317)",5.0790751612088,3385.4181697686363,"(52.506,13.38)","(52.481,13.317)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.507,13.379) → (52.478,13.317)",5.2783590640502,3385.5094256035472,"(52.507,13.379)","(52.478,13.317)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.408) → (52.51,13.405)",0.194377061302885,479714.96895652055,"(52.511,13.408)","(52.51,13.405)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.408) → (52.51,13.406)",0.1605456065629125,959114.9366118759,"(52.511,13.408)","(52.51,13.406)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.408) → (52.511,13.406)",0.16162582552208,239755.76098239812,"(52.511,13.408)","(52.511,13.406)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.94,11.964) → (52.891,11.83)",10.482586823993,72.59075866941913,"(52.94,11.964)","(52.891,11.83)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Brandenburg,Saxony-Anhalt
"(52.944,11.887) → (52.905,11.796)",7.527268554672,72.57398557833561,"(52.944,11.887)","(52.905,11.796)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Brandenburg,Saxony-Anhalt
"(53.059,11.828) → (52.971,11.772)",10.476157626562001,72.55899502691676,"(53.059,11.828)","(52.971,11.772)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Brandenburg,Saxony-Anhalt
"(52.405,13.473) → (52.405,13.474)",0.0084921141967842,127199.85972588693,"(52.405,13.473)","(52.405,13.474)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.405,13.474)",0.011683487323719998,127196.4310751462,"(52.405,13.474)","(52.405,13.474)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.407,13.47) → (52.408,13.471)",0.030248156657609,127135.39447256054,"(52.407,13.47)","(52.408,13.471)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.407,13.471)",0.018243788546963,127146.07060933275,"(52.407,13.471)","(52.407,13.471)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.408,13.47) → (52.409,13.47)",0.018718134952568,127144.20070062333,"(52.408,13.47)","(52.409,13.47)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.408,13.471)",0.037640689794087,127173.60061699392,"(52.408,13.471)","(52.408,13.471)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.409,13.472)",0.020971286019061,127170.46845250584,"(52.409,13.472)","(52.409,13.472)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.957,12.019) → (52.914,11.785)",16.349524229133998,72.58880199777643,"(52.957,12.019)","(52.914,11.785)",Upper Franconia,Regierungsbezirk Kassel,Brandenburg,Saxony-Anhalt
"(52.967,12.007) → (52.902,11.825)",14.211166565164001,72.57577305040482,"(52.967,12.007)","(52.902,11.825)",Upper Franconia,Regierungsbezirk Kassel,Brandenburg,Saxony-Anhalt
"(51.418,13.478) → (51.358,13.438)",7.2505130243487,81.83874969471887,"(51.418,13.478)","(51.358,13.438)",Upper Palatinate,Upper Palatinate,Brandenburg,Saxony
"(51.447,13.623) → (51.311,13.621)",15.13399301904,81.8407653547118,"(51.447,13.623)","(51.311,13.621)",Upper Palatinate,Upper Palatinate,Brandenburg,Saxony
"(51.459,13.543) → (51.349,13.543)",12.206708962806001,81.85766403147262,"(51.459,13.543)","(51.349,13.543)",Upper Palatinate,Upper Palatinate,Brandenburg,Saxony
"(51.467,13.765) → (51.29,13.765)",19.631874660525,81.85545757196064,"(51.467,13.765)","(51.29,13.765)",Upper Palatinate,Upper Palatinate,Brandenburg,Saxony
"(51.478,13.79) → (51.373,13.755)",11.840174106089,81.81617833282588,"(51.478,13.79)","(51.373,13.755)",Upper Palatinate,Upper Palatinate,Brandenburg,Brandenburg
"(51.486,13.804) → (51.379,13.726)",13.072196977468,81.82184545588484,"(51.486,13.804)","(51.379,13.726)",Upper Palatinate,Upper Palatinate,Brandenburg,Brandenburg
"(51.517,13.893) → (51.356,13.712)",21.865343351827,81.82304880909007,"(51.517,13.893)","(51.356,13.712)",Upper Palatinate,Upper Palatinate,Brandenburg,Brandenburg
"(53.094,8.765) → (53.538,9.976)",94.353531433255,19.301591909131808,"(53.094,8.765)","(53.538,9.976)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Bremen,Hamburg
"(53.489,9.976) → (53.397,9.948)",10.296961732806,729.4601992885861,"(53.489,9.976)","(53.397,9.948)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.493,9.975) → (53.416,9.937)",8.914036262146901,729.3989483445328,"(53.493,9.975)","(53.416,9.937)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.497,9.972) → (53.404,9.926)",10.80824475367,729.618143964176,"(53.497,9.972)","(53.404,9.926)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.499,9.98) → (53.408,9.965)",10.267966977072,729.7491264670076,"(53.499,9.98)","(53.408,9.965)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.502,9.991) → (53.407,9.947)",10.944694679082,729.6001741651825,"(53.502,9.991)","(53.407,9.947)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.506,9.979) → (53.398,9.947)",12.242149455962998,729.7687972617135,"(53.506,9.979)","(53.398,9.947)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.508,9.976) → (53.322,8.672)",88.862728902929,27.79996672255267,"(53.508,9.976)","(53.322,8.672)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.51,9.965) → (53.389,8.624)",89.759848390195,27.78855128690429,"(53.51,9.965)","(53.389,8.624)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.51,9.976) → (53.33,8.701)",86.79352911144699,27.794976912920994,"(53.51,9.976)","(53.33,8.701)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.512,9.964) → (53.418,9.932)",10.588796845359,729.4494712812376,"(53.512,9.964)","(53.418,9.932)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.514,10.034) → (53.234,8.745)",91.014919159797,27.794292349149806,"(53.514,10.034)","(53.234,8.745)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.514,9.976) → (53.212,8.745)",88.28397709124201,27.78662660360125,"(53.514,9.976)","(53.212,8.745)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.519,9.951) → (53.608,9.951)",9.9084051317389,175.29423461165158,"(53.519,9.951)","(53.608,9.951)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.52,9.909) → (53.623,9.933)",11.590141853898,175.22225394797982,"(53.52,9.909)","(53.623,9.933)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.53,9.854) → (53.64,9.957)",13.980736480258,175.22483094022118,"(53.53,9.854)","(53.64,9.957)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.535,9.976) → (53.294,8.622)",93.63109081521401,27.788959972898517,"(53.535,9.976)","(53.294,8.622)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.541,9.87) → (53.665,9.873)",13.764680128849001,175.29895976551214,"(53.541,9.87)","(53.665,9.873)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Schleswig-Holstein
"(53.544,9.875) → (53.617,9.912)",8.4486532518294,175.26277108980736,"(53.544,9.875)","(53.617,9.912)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.548,9.852) → (53.648,9.927)",12.158250056076,175.25845453491684,"(53.548,9.852)","(53.648,9.927)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.55,9.832) → (53.682,9.948)",16.502066136928,175.21011775048564,"(53.55,9.832)","(53.682,9.948)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Schleswig-Holstein
"(53.561,10.014) → (53.561,10.012)",0.17156648783307998,109077.41665307357,"(53.561,10.014)","(53.561,10.012)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.561,10.014) → (53.562,10.012)",0.16509523989312,109055.15238210927,"(53.561,10.014)","(53.562,10.012)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.561,10.015) → (53.561,10.012)",0.16026586329966,327163.26992662065,"(53.561,10.015)","(53.561,10.012)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.561,10.015) → (53.561,10.013)",0.15015934832247002,218066.856436501,"(53.561,10.015)","(53.561,10.013)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.565,10.031) → (53.622,10.076)",6.9753998942293,3246.032225506949,"(53.565,10.031)","(53.622,10.076)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.567,10.033) → (53.623,10.068)",6.6556266986488,3245.369663601423,"(53.567,10.033)","(53.623,10.068)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.567,10.036) → (53.619,10.072)",6.2002381767689005,3246.1197241159925,"(53.567,10.036)","(53.619,10.072)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.568,10.037) → (53.618,10.078)",6.2058818692038,3245.4495959295386,"(53.568,10.037)","(53.618,10.078)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.569,10.032) → (53.632,10.079)",7.679263500084599,3244.699314847283,"(53.569,10.032)","(53.632,10.079)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.569,10.035) → (53.617,10.08)",6.1579742893523,3244.4745813399404,"(53.569,10.035)","(53.617,10.08)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.57,10.034) → (53.627,10.075)",6.858625721365,3244.747034613303,"(53.57,10.034)","(53.627,10.075)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.634,10.054) → (53.57,10.003)",7.9140480997435,5369.444599207835,"(53.634,10.054)","(53.57,10.003)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.635,10.051) → (53.573,10.002)",7.6271970514845,5369.36563199184,"(53.635,10.051)","(53.573,10.002)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.635,10.058) → (53.571,10.006)",7.9020309662599,5370.607205729956,"(53.635,10.058)","(53.571,10.006)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.636,10.054) → (53.572,10.0)",8.016491434511401,5368.993740406952,"(53.636,10.054)","(53.572,10.0)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.639,10.052) → (53.572,10.006)",8.0076820424238,5371.716141537016,"(53.639,10.052)","(53.572,10.006)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.64,10.054) → (53.572,10.004)",8.2054042599424,5370.474932796835,"(53.64,10.054)","(53.572,10.004)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.64,9.953) → (53.538,9.912)",11.739575289739001,166.7197596216075,"(53.64,9.953)","(53.538,9.912)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.641,10.051) → (53.574,10.006)",8.0648652948882,5371.5713478354555,"(53.641,10.051)","(53.574,10.006)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(49.59,8.613) → (49.482,8.57)",12.477570894813,1447.5288228173606,"(49.59,8.613)","(49.482,8.57)",Karlsruhe Region,Karlsruhe Region,Hesse,Baden-Württemberg
"(49.591,8.612) → (49.477,8.58)",12.928514421533999,1447.233361346703,"(49.591,8.612)","(49.477,8.58)",Karlsruhe Region,Karlsruhe Region,Hesse,Baden-Württemberg
"(49.581,8.608) → (49.486,8.568)",10.901624238237,1447.2690062019556,"(49.581,8.608)","(49.486,8.568)",Regierungsbezirk Darmstadt,Karlsruhe Region,Hesse,Baden-Württemberg
"(49.593,8.608) → (49.479,8.572)",12.980428492482,1447.567841764108,"(49.593,8.608)","(49.479,8.572)",Regierungsbezirk Darmstadt,Karlsruhe Region,Hesse,Baden-Württemberg
"(49.993,8.315) → (49.943,8.229)",8.283512425684401,2469.7438175913553,"(49.993,8.315)","(49.943,8.229)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Rheinland-Pfalz
"(49.995,8.314) → (49.942,8.217)",9.130397940002402,2470.217732530689,"(49.995,8.314)","(49.942,8.217)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Rheinland-Pfalz
"(50.001,8.305) → (49.95,8.222)",8.172821745191799,2470.278573135853,"(50.001,8.305)","(49.95,8.222)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Rheinland-Pfalz
"(50.005,8.307) → (49.947,8.226)",8.642149909846799,2469.7074956236183,"(50.005,8.307)","(49.947,8.226)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Rheinland-Pfalz
"(50.008,8.305) → (49.955,8.219)",8.4867968545978,2469.536439395061,"(50.008,8.305)","(49.955,8.219)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Rheinland-Pfalz
"(50.011,8.308) → (49.951,8.217)",9.3271964182494,2470.788642157516,"(50.011,8.308)","(49.951,8.217)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Rheinland-Pfalz
"(50.026,8.3) → (49.975,8.201)",9.069725888232,2470.7220424668685,"(50.026,8.3)","(49.975,8.201)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Rheinland-Pfalz
"(50.028,8.904) → (49.986,9.132)",16.948350634672,531.1798093393074,"(50.028,8.904)","(49.986,9.132)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.041,8.946) → (50.001,9.131)",13.948369437995,531.2882529198955,"(50.041,8.946)","(50.001,9.131)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.045,8.95) → (50.011,9.103)",11.562921801561,531.1928921136011,"(50.045,8.95)","(50.011,9.103)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.046,8.942) → (50.006,9.133)",14.304706992858,531.3025740910676,"(50.046,8.942)","(50.006,9.133)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.055,8.905) → (49.974,9.156)",20.120998915886,531.0700912608374,"(50.055,8.905)","(49.974,9.156)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.059,8.903) → (49.995,9.114)",16.67385958035,531.0779017042827,"(50.059,8.903)","(49.995,9.114)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.066,8.94) → (49.975,9.203)",21.35220674423,531.0333084243794,"(50.066,8.94)","(49.975,9.203)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.307,8.792) → (50.307,8.791)",0.08105884330002901,419329.2924938995,"(50.307,8.792)","(50.307,8.791)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
"(50.308,8.791) → (50.308,8.79)",0.076465607164044,419340.59574885067,"(50.308,8.791)","(50.308,8.79)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
"(50.309,8.793) → (50.309,8.792)",0.08921473914673698,419243.7013488411,"(50.309,8.793)","(50.309,8.792)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
"(50.31,8.793) → (50.309,8.792)",0.052943390707884,419128.0727335483,"(50.31,8.793)","(50.309,8.792)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
"(50.31,8.794) → (50.309,8.793)",0.080389865324136,419254.02717565605,"(50.31,8.794)","(50.309,8.793)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
"(50.31,8.795)",0.063712361416037,419163.2688223176,"(50.31,8.795)","(50.31,8.795)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
"(50.311,8.795) → (50.311,8.794)",0.049266635767742005,419157.10428224737,"(50.311,8.795)","(50.311,8.794)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
