,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(56.219,14.773) → (56.317,14.502)",19.956311910018,357.8230268236025,"(56.219,14.773)","(56.317,14.502)",Karlshamns kommun,Olofströms Kommun,Blekinge,Skåne
"(56.219,14.775) → (56.317,14.502)",20.045423218709,357.76455160594605,"(56.219,14.775)","(56.317,14.502)",Karlshamns kommun,Olofströms Kommun,Blekinge,Skåne
"(56.219,14.783) → (56.106,14.678)",14.173053562111,210.17641108174075,"(56.219,14.783)","(56.106,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.792) → (56.317,14.515)",20.249966982711,357.8154966605488,"(56.219,14.792)","(56.317,14.515)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,14.797) → (56.098,14.678)",15.332704181168001,210.16662000169924,"(56.219,14.797)","(56.098,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.811) → (56.1,14.678)",15.560614341910998,210.20097091431356,"(56.219,14.811)","(56.1,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.813) → (56.098,14.678)",15.800475938314,209.92148746044458,"(56.219,14.813)","(56.098,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.815) → (56.097,14.678)",16.047836552064,210.19654736561384,"(56.219,14.815)","(56.097,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.858) → (56.178,15.557)",43.451288633482,194.13241023580633,"(56.219,14.858)","(56.178,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.865) → (56.183,15.557)",42.95303501366,194.15509527199956,"(56.219,14.865)","(56.183,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.879) → (56.19,15.557)",42.011426735248,194.15100939877308,"(56.219,14.879)","(56.19,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.882) → (56.184,15.557)",41.916074203259,194.12336656645502,"(56.219,14.882)","(56.184,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.886) → (56.219,15.205)",19.723400045719,197.36427040046237,"(56.219,14.886)","(56.219,15.205)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.904) → (56.219,15.22)",19.562392982246,197.34121040499323,"(56.219,14.904)","(56.219,15.22)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.923) → (56.233,15.205)",17.531952453087,197.3320172535039,"(56.219,14.923)","(56.233,15.205)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.222,14.837)",0.05195434290306,16071.549043341714,"(56.222,14.837)","(56.222,14.837)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.838) → (56.222,14.839)",0.063900024057294,32138.593888028514,"(56.222,14.838)","(56.222,14.839)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.839)",0.060439941680445,16071.210827587696,"(56.222,14.839)","(56.222,14.839)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.223,14.839)",0.025078400057227,16050.180293158877,"(56.223,14.839)","(56.223,14.839)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.226,14.796) → (56.317,14.502)",20.789336403431,357.78121886433735,"(56.226,14.796)","(56.317,14.502)",Karlshamns kommun,Olofströms Kommun,Blekinge,Skåne
"(56.228,14.903) → (56.219,15.205)",18.704839123855,197.36011699214126,"(56.228,14.903)","(56.219,15.205)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.19,15.557) → (56.219,15.275)",17.699129622363,421.44542902364066,"(56.19,15.557)","(56.219,15.275)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
