,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(49.395,8.489) → (49.402,8.378)",8.0774880538538,2076.010430560774,"(49.395,8.489)","(49.402,8.378)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Rheinland-Pfalz
"(49.484,8.565) → (49.574,8.586)",10.157247116738,1017.221518945651,"(49.484,8.565)","(49.574,8.586)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.487,8.568) → (49.59,8.593)",11.632040789570999,1017.0549415124332,"(49.487,8.568)","(49.59,8.593)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.493,8.572) → (49.605,8.595)",12.570873848762,1017.0822378964424,"(49.493,8.572)","(49.605,8.595)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.495,8.566) → (49.577,8.584)",9.2873058259235,1017.4371920875635,"(49.495,8.566)","(49.577,8.584)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.496,8.559) → (49.586,8.586)",10.198375853779,1017.0422521184393,"(49.496,8.559)","(49.586,8.586)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.497,8.555) → (49.588,8.578)",10.290081527455,1017.1679358658365,"(49.497,8.555)","(49.588,8.578)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.497,8.566) → (49.58,8.591)",9.4338399463164,1017.4757291833723,"(49.497,8.566)","(49.58,8.591)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.591,8.615) → (49.483,8.569)",12.445499272189998,1418.9077315925936,"(49.591,8.615)","(49.483,8.569)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Baden-Württemberg
"(48.654,8.943)",0.018008214063573995,666415.1584646483,"(48.654,8.943)","(48.654,8.943)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.655,8.942) → (48.654,8.942)",0.032263882037266,666323.9108841058,"(48.655,8.942)","(48.654,8.942)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.655,8.942)",0.025383555766619,1332854.1678993446,"(48.655,8.942)","(48.655,8.942)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.656,8.941) → (48.656,8.94)",0.03257692812181601,666581.699923612,"(48.656,8.941)","(48.656,8.94)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
