,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(56.219,14.771) → (56.317,14.52)",18.969761072753002,217.40128481668026,"(56.219,14.771)","(56.317,14.52)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,14.786) → (56.023,14.15)",45.017866762662,83.90882970199736,"(56.219,14.786)","(56.023,14.15)",Karlshamns kommun,Kristianstads kommun,Blekinge,Skåne
"(56.219,14.79) → (56.317,14.53)",19.387343282099,217.38029209500348,"(56.219,14.79)","(56.317,14.53)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,14.801) → (56.023,14.15)",45.826764945567,83.87824684785917,"(56.219,14.801)","(56.023,14.15)",Karlshamns kommun,Kristianstads kommun,Blekinge,Skåne
"(56.219,14.802) → (56.072,14.678)",18.054494278359,191.2020873537317,"(56.219,14.802)","(56.072,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.804) → (56.317,14.53)",20.112708389171,217.337624474026,"(56.219,14.804)","(56.317,14.53)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,14.805) → (56.097,14.678)",15.645873685621,191.23962405826256,"(56.219,14.805)","(56.097,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.808) → (56.095,14.678)",15.911904362057,191.13239855495783,"(56.219,14.808)","(56.095,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.81) → (56.084,14.678)",17.054676890141998,191.0585441163431,"(56.219,14.81)","(56.084,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.81) → (56.17,14.502)",19.793624640588,72.8778210317465,"(56.219,14.81)","(56.17,14.502)",Karlshamns kommun,Bromölla Kommun,Blekinge,Skåne
"(56.219,14.825) → (56.078,14.678)",18.154214903257,191.25809233872502,"(56.219,14.825)","(56.078,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.846) → (56.186,15.557)",44.092799658636,216.0253273178405,"(56.219,14.846)","(56.186,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.871) → (56.19,15.557)",42.526762139847996,216.00446746149078,"(56.219,14.871)","(56.19,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.889) → (56.185,15.557)",41.491879219771,215.88335664121132,"(56.219,14.889)","(56.185,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.896) → (56.189,15.557)",41.004041777351,215.96206988874732,"(56.219,14.896)","(56.189,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.925) → (56.219,15.227)",18.630851979794,291.70298975402665,"(56.219,14.925)","(56.219,15.227)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.93) → (56.219,15.222)",18.000120965703,291.61757207907283,"(56.219,14.93)","(56.219,15.222)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.939) → (56.219,15.22)",17.388796965649,291.6748223046882,"(56.219,14.939)","(56.219,15.22)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.998) → (56.219,15.205)",12.785884195359001,291.3986428249262,"(56.219,14.998)","(56.219,15.205)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.221,14.837) → (56.222,14.838)",0.057211991995505,12632.613996578399,"(56.221,14.837)","(56.222,14.838)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.221,14.838) → (56.221,14.84)",0.13286562166608,12637.219974954916,"(56.221,14.838)","(56.221,14.84)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.836) → (56.221,14.836)",0.017505349305095,12639.700908080995,"(56.222,14.836)","(56.221,14.836)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.837)",0.010184624142487,12627.732696380175,"(56.222,14.837)","(56.222,14.837)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.838) → (56.221,14.839)",0.10468698755746002,12640.92154184077,"(56.222,14.838)","(56.221,14.839)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.226,14.944) → (56.219,15.232)",17.852450907824,291.511284126986,"(56.226,14.944)","(56.219,15.232)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.229,14.823) → (56.317,14.526)",20.759492725219,217.25840986822544,"(56.229,14.823)","(56.317,14.526)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.178,15.601) → (56.219,14.854)",46.435250475705004,108.70064240834013,"(56.178,15.601)","(56.219,14.854)",Karlskrona Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.18,15.578) → (56.219,15.24)",21.326132426004,559.4304133478537,"(56.18,15.578)","(56.219,15.24)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.193,15.58) → (56.219,14.892)",42.635570467203,108.62920493411272,"(56.193,15.58)","(56.219,14.892)",Karlskrona Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.194,15.557) → (56.219,14.854)",43.57071800407601,108.69014604750174,"(56.194,15.557)","(56.219,14.854)",Karlskrona Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.194,15.557) → (56.219,14.897)",40.858538149424,108.668812237013,"(56.194,15.557)","(56.219,14.897)",Karlskrona Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.198,15.597) → (56.219,15.23)",22.825971768505003,560.0147020277776,"(56.198,15.597)","(56.219,15.23)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
