,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(56.219,15.293) → (56.196,15.577)",17.740265817171,162.75322615838337,"(56.219,15.293)","(56.196,15.577)",Ronneby Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.229,15.245) → (56.229,15.244)",0.028804618244646002,12926.610453862724,"(56.229,15.245)","(56.229,15.244)",Ronneby Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.229,15.246) → (56.229,15.244)",0.097176728180998,12911.350561966086,"(56.229,15.246)","(56.229,15.244)",Ronneby Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.23,15.245) → (56.229,15.245)",0.05309829221590099,12919.377993812168,"(56.23,15.245)","(56.229,15.245)",Ronneby Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.23,15.245)",0.011316211837896002,12920.259110634059,"(56.23,15.245)","(56.23,15.245)",Ronneby Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.023,14.678) → (56.023,14.15)",32.770450586174995,67.2579860001773,"(56.023,14.678)","(56.023,14.15)",Sölvesborgs kommun,Kristianstads kommun,Blekinge,Skåne
"(56.039,14.678) → (56.007,14.238)",27.550416671969,67.29104869267425,"(56.039,14.678)","(56.007,14.238)",Sölvesborgs kommun,Kristianstads kommun,Blekinge,Skåne
"(56.047,14.678) → (55.998,14.194)",30.532095726816,67.21161146260326,"(56.047,14.678)","(55.998,14.194)",Sölvesborgs kommun,Kristianstads kommun,Blekinge,Skåne
"(56.052,14.678)",0.060676401633153,5470.762258714417,"(56.052,14.678)","(56.052,14.678)",Sölvesborgs kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.052,14.678) → (56.053,14.678)",0.06163625431519099,5464.304011909645,"(56.052,14.678)","(56.053,14.678)",Sölvesborgs kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.053,14.678)",0.037234187759342,5467.701358130814,"(56.053,14.678)","(56.053,14.678)",Sölvesborgs kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.055,14.678)",0.01136418438963,5468.074261814414,"(56.055,14.678)","(56.055,14.678)",Sölvesborgs kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.075,14.678) → (56.023,14.192)",30.727597468004998,67.2533992390014,"(56.075,14.678)","(56.023,14.192)",Sölvesborgs kommun,Kristianstads kommun,Blekinge,Skåne
"(56.086,14.678) → (56.219,14.797)",16.556615980829,92.80969094982193,"(56.086,14.678)","(56.219,14.797)",Sölvesborgs kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.103,14.678) → (56.219,14.782)",14.424590159015,92.86164719589048,"(56.103,14.678)","(56.219,14.782)",Sölvesborgs kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.103,14.678) → (56.219,14.788)",14.608083841541,92.81602068024468,"(56.103,14.678)","(56.219,14.788)",Sölvesborgs kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.121,14.678) → (56.219,14.791)",12.936451759611002,92.7520238183925,"(56.121,14.678)","(56.219,14.791)",Sölvesborgs kommun,Karlshamns kommun,Blekinge,Blekinge
"(60.133,16.26) → (60.109,16.084)",10.111061890918,190.88097655379326,"(60.133,16.26)","(60.109,16.084)",Avesta Kommun,Norbergs Kommun,Dalarna,Västmanland
"(60.137,16.233) → (60.109,16.071)",9.545230784355802,190.99965383876395,"(60.137,16.233)","(60.109,16.071)",Avesta Kommun,Norbergs Kommun,Dalarna,Västmanland
"(60.14,16.243) → (60.109,16.061)",10.626628778492,191.01268024050353,"(60.14,16.243)","(60.109,16.061)",Avesta Kommun,Norbergs Kommun,Dalarna,Västmanland
"(60.148,16.223) → (60.109,16.084)",8.8673216248828,191.10657828719488,"(60.148,16.223)","(60.109,16.084)",Avesta Kommun,Norbergs Kommun,Dalarna,Västmanland
"(60.167,16.278) → (60.167,16.279)",0.10620133712864001,9338.381296614098,"(60.167,16.278)","(60.167,16.279)",Avesta Kommun,Avesta Kommun,Dalarna,Dalarna
"(60.168,16.279) → (60.169,16.278)",0.063441361398475,9344.824574864635,"(60.168,16.279)","(60.169,16.278)",Avesta Kommun,Avesta Kommun,Dalarna,Dalarna
"(60.168,16.281) → (60.168,16.28)",0.047876745420969,9344.187290266855,"(60.168,16.281)","(60.168,16.28)",Avesta Kommun,Avesta Kommun,Dalarna,Dalarna
"(60.168,16.281) → (60.168,16.282)",0.097808419150132,9349.418305360161,"(60.168,16.281)","(60.168,16.282)",Avesta Kommun,Avesta Kommun,Dalarna,Dalarna
"(60.457,15.381) → (60.67,15.029)",30.483133268589,180.2957064884211,"(60.457,15.381)","(60.67,15.029)",Borlänge Kommun,Leksands kommun,Dalarna,Dalarna
"(60.457,15.381) → (60.691,15.029)",32.309481656854,90.11955498026187,"(60.457,15.381)","(60.691,15.029)",Borlänge Kommun,Leksands kommun,Dalarna,Dalarna
"(60.457,15.381) → (60.37,15.639)",17.162220992243,127.70206177894619,"(60.457,15.381)","(60.37,15.639)",Borlänge Kommun,Säters Kommun,Dalarna,Dalarna
"(60.465,15.393) → (60.608,15.602)",19.544090485541002,379.5215146266828,"(60.465,15.393)","(60.608,15.602)",Borlänge Kommun,Falu kommun,Dalarna,Dalarna
"(60.468,15.425) → (60.37,15.652)",16.526651311831,127.79017340033687,"(60.468,15.425)","(60.37,15.652)",Borlänge Kommun,Säters Kommun,Dalarna,Dalarna
"(60.47,15.407) → (60.37,15.687)",18.942232938527997,127.78145855410266,"(60.47,15.407)","(60.37,15.687)",Borlänge Kommun,Säters Kommun,Dalarna,Dalarna
"(60.473,15.397)",0.0024662439914806,26218.508102589112,"(60.473,15.397)","(60.473,15.397)",Borlänge Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.473,15.397) → (60.473,15.398)",0.037839363410945,26216.72009134752,"(60.473,15.397)","(60.473,15.398)",Borlänge Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.473,15.398) → (60.474,15.397)",0.048019749538202004,26231.396601378277,"(60.473,15.398)","(60.474,15.397)",Borlänge Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.474,15.381) → (60.607,15.57)",18.076897734893,379.0734886490824,"(60.474,15.381)","(60.607,15.57)",Borlänge Kommun,Falu kommun,Dalarna,Dalarna
"(60.474,15.397)",0.02692887530734,26200.430380352,"(60.474,15.397)","(60.474,15.397)",Borlänge Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.476,15.381) → (60.544,15.205)",12.190997307945,112.91550725717349,"(60.476,15.381)","(60.544,15.205)",Borlänge Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.476,15.419) → (60.37,15.619)",16.086183828288,127.85299251608109,"(60.476,15.419)","(60.37,15.619)",Borlänge Kommun,Säters Kommun,Dalarna,Dalarna
"(60.477,15.381) → (60.604,15.577)",17.691373373864998,379.30917170796783,"(60.477,15.381)","(60.604,15.577)",Borlänge Kommun,Falu kommun,Dalarna,Dalarna
"(60.485,15.381) → (60.544,15.113)",16.093290867306003,112.98571072152235,"(60.485,15.381)","(60.544,15.113)",Borlänge Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.485,15.381) → (60.544,15.142)",14.629711967791,112.99341648029787,"(60.485,15.381)","(60.544,15.142)",Borlänge Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.487,15.401) → (60.605,15.587)",16.617202650823,379.33504104099995,"(60.487,15.401)","(60.605,15.587)",Borlänge Kommun,Falu kommun,Dalarna,Dalarna
"(60.493,15.381) → (60.544,15.112)",15.763919406433999,113.04896180369275,"(60.493,15.381)","(60.544,15.112)",Borlänge Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.605,15.595) → (60.469,15.405)",18.296453975367,489.3005314477517,"(60.605,15.595)","(60.469,15.405)",Falu kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.611,15.612) → (60.476,15.41)",18.678326311686,489.6381380812907,"(60.611,15.612)","(60.476,15.41)",Falu kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.611,15.633) → (60.464,15.395)",20.894656874758,489.87883448266854,"(60.611,15.633)","(60.464,15.395)",Falu kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.613,15.58) → (60.462,15.404)",19.374827888866,489.60474645993014,"(60.613,15.58)","(60.462,15.404)",Falu kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.637,15.639) → (60.637,15.637)",0.08628180205557101,27098.10530853992,"(60.637,15.639)","(60.637,15.637)",Falu kommun,Falu kommun,Dalarna,Dalarna
"(60.638,15.639) → (60.638,15.638)",0.061965878462962004,27082.94387354586,"(60.638,15.639)","(60.638,15.638)",Falu kommun,Falu kommun,Dalarna,Dalarna
"(60.638,15.639)",0.027559885801360998,27066.115935990332,"(60.638,15.639)","(60.638,15.639)",Falu kommun,Falu kommun,Dalarna,Dalarna
"(60.64,15.639) → (60.639,15.637)",0.086372416802155,27084.7909622714,"(60.64,15.639)","(60.639,15.637)",Falu kommun,Falu kommun,Dalarna,Dalarna
"(60.52,15.043) → (60.52,15.044)",0.05625142578927,4171.152607369158,"(60.52,15.043)","(60.52,15.044)",Gagnefs Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.52,15.044) → (60.52,15.043)",0.04405699166487401,4176.082481867365,"(60.52,15.044)","(60.52,15.043)",Gagnefs Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.521,15.046) → (60.522,15.047)",0.09880941765029401,4173.745956772426,"(60.521,15.046)","(60.522,15.047)",Gagnefs Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.523,15.045) → (60.523,15.048)",0.16052002205367,4174.030611171003,"(60.523,15.045)","(60.523,15.048)",Gagnefs Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.544,15.159) → (60.485,15.381)",13.822076494262,126.43639056932263,"(60.544,15.159)","(60.485,15.381)",Gagnefs Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.544,15.163) → (60.468,15.381)",14.633152721949001,126.50717154222761,"(60.544,15.163)","(60.468,15.381)",Gagnefs Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.544,15.172) → (60.484,15.381)",13.202560615030999,126.35782954969413,"(60.544,15.172)","(60.484,15.381)",Gagnefs Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.544,15.205) → (60.475,15.381)",12.323712495135,126.44501368033333,"(60.544,15.205)","(60.475,15.381)",Gagnefs Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.309,15.98) → (60.31,15.982)",0.16564500331180998,8163.217599629989,"(60.309,15.98)","(60.31,15.982)",Hedemora Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.31,15.983) → (60.309,15.98)",0.13239248421423,8167.787490316801,"(60.31,15.983)","(60.309,15.98)",Hedemora Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.313,15.984) → (60.312,15.982)",0.13026919136282,8163.7743407015205,"(60.313,15.984)","(60.312,15.982)",Hedemora Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.313,15.987) → (60.313,15.985)",0.073971649365209,8158.145399330783,"(60.313,15.987)","(60.313,15.985)",Hedemora Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.686,15.029) → (60.47,15.381)",30.736327488898002,83.39421505636173,"(60.686,15.029)","(60.47,15.381)",Leksands kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.708,15.029) → (60.457,15.381)",33.815952703674,83.44090037891608,"(60.708,15.029)","(60.457,15.381)",Leksands kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.712,15.029) → (60.457,15.416)",35.323603397598,83.34239821362804,"(60.712,15.029)","(60.457,15.416)",Leksands kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.72,15.023) → (60.72,15.022)",0.044606844422312004,9010.271419949082,"(60.72,15.023)","(60.72,15.022)",Leksands kommun,Leksands kommun,Dalarna,Dalarna
"(60.721,15.021) → (60.72,15.021)",0.081239783741908,9005.84432542374,"(60.721,15.021)","(60.72,15.021)",Leksands kommun,Leksands kommun,Dalarna,Dalarna
"(60.721,15.024) → (60.72,15.023)",0.10198553453923,8999.634774842576,"(60.721,15.024)","(60.72,15.023)",Leksands kommun,Leksands kommun,Dalarna,Dalarna
"(60.722,15.023) → (60.721,15.022)",0.10788153722928001,9005.230158102288,"(60.722,15.023)","(60.721,15.022)",Leksands kommun,Leksands kommun,Dalarna,Dalarna
"(60.125,15.205) → (60.125,15.381)",9.7360378382564,98.19665956025885,"(60.125,15.205)","(60.125,15.381)",Ludvika Kommun,Smedjebackens Kommun,Dalarna,Dalarna
"(60.126,15.205) → (60.109,15.381)",9.930752061513301,98.18996288894203,"(60.126,15.205)","(60.109,15.381)",Ludvika Kommun,Smedjebackens Kommun,Dalarna,Dalarna
"(60.132,15.205) → (60.109,15.381)",10.068372459758,98.12895273540076,"(60.132,15.205)","(60.109,15.381)",Ludvika Kommun,Smedjebackens Kommun,Dalarna,Dalarna
"(60.141,15.123)",0.004449626094105,14188.744726597402,"(60.141,15.123)","(60.141,15.123)",Ludvika Kommun,Ludvika Kommun,Dalarna,Dalarna
"(60.142,15.121)",0.02254597465673,14178.961554150783,"(60.142,15.121)","(60.142,15.121)",Ludvika Kommun,Ludvika Kommun,Dalarna,Dalarna
"(60.142,15.124) → (60.141,15.124)",0.13699457724361,14195.719632206561,"(60.142,15.124)","(60.141,15.124)",Ludvika Kommun,Ludvika Kommun,Dalarna,Dalarna
"(60.142,15.124) → (60.142,15.125)",0.079722758643659,14187.777103459734,"(60.142,15.124)","(60.142,15.125)",Ludvika Kommun,Ludvika Kommun,Dalarna,Dalarna
"(60.143,15.014) → (60.476,15.381)",42.194414274583,104.97403596057184,"(60.143,15.014)","(60.476,15.381)",Ludvika Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.159,15.105) → (60.457,15.381)",36.524894954332,104.92245816027659,"(60.159,15.105)","(60.457,15.381)",Ludvika Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.167,15.127) → (60.457,15.381)",35.186458929857004,104.91530281284217,"(60.167,15.127)","(60.457,15.381)",Ludvika Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.859,13.515) → (60.859,13.517)",0.10052892685051,11685.402487670804,"(60.859,13.515)","(60.859,13.517)",Malung-Sälens kommun,Malung-Sälens kommun,Dalarna,Dalarna
"(60.86,13.52) → (60.86,13.521)",0.06261078435740099,11691.146799865226,"(60.86,13.52)","(60.86,13.521)",Malung-Sälens kommun,Malung-Sälens kommun,Dalarna,Dalarna
"(60.863,13.51) → (60.863,13.513)",0.20821235927982001,11684.605583784103,"(60.863,13.51)","(60.863,13.513)",Malung-Sälens kommun,Malung-Sälens kommun,Dalarna,Dalarna
"(60.867,13.503) → (60.868,13.505)",0.10633931125072,11677.34537551269,"(60.867,13.503)","(60.868,13.505)",Malung-Sälens kommun,Malung-Sälens kommun,Dalarna,Dalarna
"(60.973,14.678) → (61.105,14.678)",14.719198211138,134.5820973853485,"(60.973,14.678)","(61.105,14.678)",Mora Kommun,Orsa Kommun,Dalarna,Dalarna
"(60.983,14.543) → (61.13,14.678)",17.915506318644,134.42322292520652,"(60.983,14.543)","(61.13,14.678)",Mora Kommun,Orsa Kommun,Dalarna,Dalarna
"(60.986,14.515) → (60.987,14.515)",0.034551787379045,10753.818538316324,"(60.986,14.515)","(60.987,14.515)",Mora Kommun,Mora Kommun,Dalarna,Dalarna
"(60.987,14.514) → (60.988,14.516)",0.10873798283208999,10747.136672870261,"(60.987,14.514)","(60.988,14.516)",Mora Kommun,Mora Kommun,Dalarna,Dalarna
"(60.988,14.516) → (60.987,14.515)",0.10649396986937999,10754.55196142835,"(60.988,14.516)","(60.987,14.515)",Mora Kommun,Mora Kommun,Dalarna,Dalarna
"(60.99,14.517) → (60.989,14.52)",0.16074746061078,10759.838685958613,"(60.99,14.517)","(60.989,14.52)",Mora Kommun,Mora Kommun,Dalarna,Dalarna
"(60.993,14.502) → (61.133,14.678)",18.169118272032,134.5067984780028,"(60.993,14.502)","(61.133,14.678)",Mora Kommun,Orsa Kommun,Dalarna,Dalarna
"(61.02,14.55) → (61.117,14.678)",12.881118997562,134.5159720003546,"(61.02,14.55)","(61.117,14.678)",Mora Kommun,Orsa Kommun,Dalarna,Dalarna
"(60.021,15.732) → (60.033,15.908)",9.863885034799802,153.4235910192973,"(60.021,15.732)","(60.033,15.908)",Norbergs Kommun,Norbergs Kommun,Dalarna,Västmanland
"(60.021,15.732) → (60.039,15.908)",9.9776819343064,153.34820808040425,"(60.021,15.732)","(60.039,15.908)",Norbergs Kommun,Norbergs Kommun,Dalarna,Västmanland
"(60.021,15.732) → (60.047,15.908)",10.169084078901,153.24247413473543,"(60.021,15.732)","(60.047,15.908)",Norbergs Kommun,Norbergs Kommun,Dalarna,Västmanland
"(60.021,15.732) → (60.053,15.929)",11.483628172031,153.3377502649232,"(60.021,15.732)","(60.053,15.929)",Norbergs Kommun,Norbergs Kommun,Dalarna,Västmanland
"(61.109,14.678) → (60.994,14.524)",15.169883341997002,182.81558317828086,"(61.109,14.678)","(60.994,14.524)",Orsa Kommun,Mora Kommun,Dalarna,Dalarna
"(61.11,14.678) → (60.973,14.578)",16.133688683864,183.03165244407398,"(61.11,14.678)","(60.973,14.578)",Orsa Kommun,Mora Kommun,Dalarna,Dalarna
"(61.116,14.678) → (60.987,14.536)",16.245734939366,182.9292459300838,"(61.116,14.678)","(60.987,14.536)",Orsa Kommun,Mora Kommun,Dalarna,Dalarna
"(61.128,14.686) → (61.128,14.685)",0.042449185102865994,4329.506072886661,"(61.128,14.686)","(61.128,14.685)",Orsa Kommun,Orsa Kommun,Dalarna,Dalarna
"(61.128,14.686) → (61.129,14.686)",0.071452469556183,4324.395081503893,"(61.128,14.686)","(61.129,14.686)",Orsa Kommun,Orsa Kommun,Dalarna,Dalarna
"(61.129,14.687) → (61.129,14.686)",0.046928982613829,4327.378819251408,"(61.129,14.687)","(61.129,14.686)",Orsa Kommun,Orsa Kommun,Dalarna,Dalarna
"(61.13,14.682)",0.014805668458127,4327.08370703735,"(61.13,14.682)","(61.13,14.682)",Orsa Kommun,Orsa Kommun,Dalarna,Dalarna
"(61.133,14.678) → (60.996,14.556)",16.62122894857,182.94172192048225,"(61.133,14.678)","(60.996,14.556)",Orsa Kommun,Mora Kommun,Dalarna,Dalarna
"(60.936,15.159) → (60.936,15.157)",0.12923377043391002,5698.200419799504,"(60.936,15.159)","(60.936,15.157)",Rättviks Kommun,Rättviks Kommun,Dalarna,Dalarna
"(60.938,15.155)",0.06320441789876,5701.743187482538,"(60.938,15.155)","(60.938,15.155)",Rättviks Kommun,Rättviks Kommun,Dalarna,Dalarna
"(60.942,15.153) → (60.942,15.152)",0.11508763726113999,5704.935108164923,"(60.942,15.153)","(60.942,15.152)",Rättviks Kommun,Rättviks Kommun,Dalarna,Dalarna
"(60.942,15.156) → (60.94,15.156)",0.25502176231768003,5702.132053095031,"(60.942,15.156)","(60.94,15.156)",Rättviks Kommun,Rättviks Kommun,Dalarna,Dalarna
"(60.102,15.431) → (60.103,15.43)",0.084161017778822,4437.681916291698,"(60.102,15.431)","(60.103,15.43)",Smedjebackens Kommun,Smedjebackens Kommun,Dalarna,Dalarna
"(60.103,15.431) → (60.102,15.43)",0.1020706176032,4437.379281789312,"(60.103,15.431)","(60.102,15.43)",Smedjebackens Kommun,Smedjebackens Kommun,Dalarna,Dalarna
"(60.104,15.432) → (60.103,15.432)",0.09379559265150901,4434.622124302563,"(60.104,15.432)","(60.103,15.432)",Smedjebackens Kommun,Smedjebackens Kommun,Dalarna,Dalarna
"(60.106,15.431) → (60.107,15.431)",0.057391993478787,4439.863392742647,"(60.106,15.431)","(60.107,15.431)",Smedjebackens Kommun,Smedjebackens Kommun,Dalarna,Dalarna
"(60.109,15.429) → (60.14,15.205)",12.886536112203,79.36442348020921,"(60.109,15.429)","(60.14,15.205)",Smedjebackens Kommun,Ludvika Kommun,Dalarna,Dalarna
"(60.123,15.381) → (60.123,15.205)",9.736576979007902,79.35901110202165,"(60.123,15.381)","(60.123,15.205)",Smedjebackens Kommun,Ludvika Kommun,Dalarna,Dalarna
"(60.124,15.381) → (60.124,15.174)",11.454496663824001,79.40343745735562,"(60.124,15.381)","(60.124,15.174)",Smedjebackens Kommun,Ludvika Kommun,Dalarna,Dalarna
"(60.129,15.381) → (60.109,15.164)",12.244935899022,79.30970152587186,"(60.129,15.381)","(60.109,15.164)",Smedjebackens Kommun,Ludvika Kommun,Dalarna,Dalarna
"(60.355,15.605) → (60.477,15.381)",18.3228190122,139.8966108803688,"(60.355,15.605)","(60.477,15.381)",Säters Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.364,15.669) → (60.464,15.435)",17.016472575618998,139.96538128076244,"(60.364,15.669)","(60.464,15.435)",Säters Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.369,15.706) → (60.368,15.705)",0.049423486297953,5156.990653646627,"(60.369,15.706)","(60.368,15.705)",Säters Kommun,Säters Kommun,Dalarna,Dalarna
"(60.369,15.707) → (60.369,15.706)",0.023314196026969,5153.786366952418,"(60.369,15.707)","(60.369,15.706)",Säters Kommun,Säters Kommun,Dalarna,Dalarna
"(60.369,15.712) → (60.368,15.712)",0.036640824448334997,5159.877613754262,"(60.369,15.712)","(60.368,15.712)",Säters Kommun,Säters Kommun,Dalarna,Dalarna
"(60.37,15.66) → (60.457,15.429)",15.907226636877,139.8870704171229,"(60.37,15.66)","(60.457,15.429)",Säters Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.37,15.664) → (60.468,15.442)",16.338529438958002,139.80015184221477,"(60.37,15.664)","(60.468,15.442)",Säters Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.37,15.708) → (60.37,15.707)",0.060777182938086,5157.342366493595,"(60.37,15.708)","(60.37,15.707)",Säters Kommun,Säters Kommun,Dalarna,Dalarna
"(60.508,14.252) → (60.508,14.255)",0.12805735469360002,3201.4801336084392,"(60.508,14.252)","(60.508,14.255)",Vansbro Kommun,Vansbro Kommun,Dalarna,Dalarna
"(60.509,14.249) → (60.51,14.252)",0.16088964127890001,3201.2618037764664,"(60.509,14.249)","(60.51,14.252)",Vansbro Kommun,Vansbro Kommun,Dalarna,Dalarna
