,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(49.393,8.491) → (49.409,8.379)",8.2977646211342,2148.796664501981,"(49.393,8.491)","(49.409,8.379)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Rheinland-Pfalz
"(49.407,8.501) → (49.43,8.378)",9.296100869056302,2148.3676522619803,"(49.407,8.501)","(49.43,8.378)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Rheinland-Pfalz
"(49.465,8.535) → (49.554,8.576)",10.298507360908001,1112.8030330555375,"(49.465,8.535)","(49.554,8.576)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.474,8.581) → (49.566,8.593)",10.292996525287,1112.9444707625958,"(49.474,8.581)","(49.566,8.593)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.491,8.567) → (49.597,8.576)",11.709605615176999,1113.0657486325617,"(49.491,8.567)","(49.597,8.576)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.492,8.564) → (49.597,8.578)",11.626439541357,1112.8623927859464,"(49.492,8.564)","(49.597,8.578)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.495,8.559) → (49.597,8.582)",11.432673994763999,1113.3964568336037,"(49.495,8.559)","(49.597,8.582)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.496,8.566) → (49.59,8.578)",10.409444906999001,1113.118982823076,"(49.496,8.566)","(49.59,8.578)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.499,8.569) → (49.575,8.585)",8.5299233817423,1113.1741646475414,"(49.499,8.569)","(49.575,8.585)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.548,8.6) → (49.478,8.564)",8.1664240829796,1412.1335710464107,"(49.548,8.6)","(49.478,8.564)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Baden-Württemberg
"(49.586,8.621) → (49.483,8.567)",12.096425350107,1412.2874516362365,"(49.586,8.621)","(49.483,8.567)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Baden-Württemberg
"(48.654,8.943) → (48.654,8.942)",0.023492379130202003,1332321.8645023564,"(48.654,8.943)","(48.654,8.942)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.654,8.944)",0.010201713903696999,666116.7568980118,"(48.654,8.944)","(48.654,8.944)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.654,8.945)",0.0063494678006087,666032.10395332,"(48.654,8.945)","(48.654,8.945)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.656,8.941) → (48.655,8.94)",0.035114812976306996,666387.2784772031,"(48.656,8.941)","(48.655,8.94)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.656,8.941) → (48.655,8.941)",0.039933643164844,666189.3438271423,"(48.656,8.941)","(48.655,8.941)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.656,8.942) → (48.655,8.941)",0.034377271798915005,666221.2054224625,"(48.656,8.942)","(48.655,8.941)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(49.695,9.702) → (50.09,8.886)",73.128755466852,723.516858181906,"(49.695,9.702)","(50.09,8.886)",Regierungsbezirk Stuttgart,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(48.317,10.021) → (48.351,9.972)",5.2099591039829,1658.4857813139447,"(48.317,10.021)","(48.351,9.972)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.407,9.941) → (48.387,9.999)",4.851824086983701,1840.3439779812243,"(48.407,9.941)","(48.387,9.999)",Tübingen Region,Swabia,Baden-Württemberg,Bavaria
