,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(55.665,12.342) → (55.644,12.29)",4.0290808762333,989.71317497755,"(55.665,12.342)","(55.644,12.29)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.665,12.349) → (55.645,12.29)",4.3231793397002,989.6587308139639,"(55.665,12.349)","(55.645,12.29)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.665,12.349) → (55.648,12.281)",4.6729025371577,989.4604842648073,"(55.665,12.349)","(55.648,12.281)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.665,12.35) → (55.723,12.382)",6.735923429305901,513.8570896780175,"(55.665,12.35)","(55.723,12.382)",Albertslund,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.665,12.35) → (55.646,12.285)",4.5767622474039005,989.5727922774566,"(55.665,12.35)","(55.646,12.285)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.665,12.351) → (55.726,12.395)",7.287463454460701,514.0637881960813,"(55.665,12.351)","(55.726,12.395)",Albertslund,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.665,12.353) → (55.64,12.371)",2.9605563644559,321.28986762255084,"(55.665,12.353)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.665,12.354) → (55.749,12.458)",11.415138895202,321.38399071911795,"(55.665,12.354)","(55.749,12.458)",Albertslund,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.665,12.354) → (55.631,12.458)",7.6194389175036,336.57639373910143,"(55.665,12.354)","(55.631,12.458)",Albertslund,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.665,12.355) → (55.64,12.371)",2.9236744429059,321.1606810487609,"(55.665,12.355)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.665,12.355) → (55.584,12.303)",9.600243563054098,249.22068849383845,"(55.665,12.355)","(55.584,12.303)",Albertslund,Greve,Region Hovedstaden,Region Sjælland
"(55.665,12.356) → (55.764,12.502)",14.332504690678,223.6494707092126,"(55.665,12.356)","(55.764,12.502)",Albertslund,Lyngby-Tårbæk,Region Hovedstaden,Region Hovedstaden
"(55.665,12.357) → (55.672,12.458)",6.4400155171275,634.7967262685906,"(55.665,12.357)","(55.672,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.665,12.359) → (55.616,12.356)",5.5186086900497004,329.00082444549207,"(55.665,12.359)","(55.616,12.356)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.665,12.36) → (55.732,12.296)",8.4354845085159,156.77166114325516,"(55.665,12.36)","(55.732,12.296)",Albertslund,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.665,12.36) → (55.626,12.458)",7.5867441849695005,336.75954784950403,"(55.665,12.36)","(55.626,12.458)",Albertslund,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.665,12.36) → (55.616,12.35)",5.5523354405214,328.9634856776502,"(55.665,12.36)","(55.616,12.35)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.665,12.36) → (55.616,12.36)",5.515739644777,328.8685373939312,"(55.665,12.36)","(55.616,12.36)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.665,12.361) → (55.632,12.62)",16.648388026012,179.9478499959182,"(55.665,12.361)","(55.632,12.62)",Albertslund,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.665,12.362) → (55.673,12.458)",6.1320000304503,635.0547656609771,"(55.665,12.362)","(55.673,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.665,12.362) → (55.64,12.371)",2.8065646932951003,321.31776974479345,"(55.665,12.362)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.665,12.363) → (55.739,12.479)",11.016405930873,321.1606810487609,"(55.665,12.363)","(55.739,12.479)",Albertslund,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.665,12.363) → (55.588,12.288)",9.8221052817025,249.2926414900943,"(55.665,12.363)","(55.588,12.288)",Albertslund,Greve,Region Hovedstaden,Region Sjælland
"(55.665,12.364) → (55.63,12.458)",7.0744664805443005,336.8104222736356,"(55.665,12.364)","(55.63,12.458)",Albertslund,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.665,12.364) → (55.591,12.304)",9.096566072606901,249.3939767980355,"(55.665,12.364)","(55.591,12.304)",Albertslund,Greve,Region Hovedstaden,Region Sjælland
"(55.665,12.366) → (55.616,12.353)",5.577446539738999,329.0293962186685,"(55.665,12.366)","(55.616,12.353)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.64,12.415)",3.8989821570810004,146.52090300362582,"(55.665,12.371)","(55.64,12.415)",Albertslund,Brøndby,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.746,12.279)",10.691750917146999,156.7894553998048,"(55.665,12.371)","(55.746,12.279)",Albertslund,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.753,12.232)",13.04838842789,156.81169785358586,"(55.665,12.371)","(55.753,12.232)",Albertslund,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.739,12.486)",10.958897677207998,321.28986762255084,"(55.665,12.371)","(55.739,12.486)",Albertslund,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.63,12.458)",6.7581562112601,336.7117812684333,"(55.665,12.371)","(55.63,12.458)",Albertslund,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.616,12.356)",5.5918223995171,329.0972064963768,"(55.665,12.371)","(55.616,12.356)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.616,12.364)",5.5333618595191005,329.0474971353933,"(55.665,12.371)","(55.616,12.364)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.674,12.458)",5.5987760257109,634.8687784221605,"(55.665,12.371)","(55.674,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.64,12.371)",2.7569967367947994,321.38399071911795,"(55.665,12.371)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.591,12.31)",9.104113234012301,249.32093727509945,"(55.665,12.371)","(55.591,12.31)",Albertslund,Greve,Region Hovedstaden,Region Sjælland
"(55.665,12.371) → (55.646,12.1)",17.096927660785,329.0474971353933,"(55.665,12.371)","(55.646,12.1)",Albertslund,Roskilde,Region Hovedstaden,Region Sjælland
"(55.666,12.35) → (55.645,12.299)",3.9793901490824997,989.8626914148833,"(55.666,12.35)","(55.645,12.299)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.666,12.362) → (55.682,12.544)",11.546574564408,3184.26374027038,"(55.666,12.362)","(55.682,12.544)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.666,12.362) → (55.685,12.531)",10.833823207499002,3183.3446705553183,"(55.666,12.362)","(55.685,12.531)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.667,12.354) → (55.645,12.291)",4.6490483972224,989.1748976301836,"(55.667,12.354)","(55.645,12.291)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.667,12.356)",0.011637608664360175,110565.74421935322,"(55.667,12.356)","(55.667,12.356)",Albertslund,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.667,12.356) → (55.667,12.357)",0.029147353277308996,27638.072851386332,"(55.667,12.356)","(55.667,12.357)",Albertslund,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.667,12.357)",0.0034048866645253,27643.61036668407,"(55.667,12.357)","(55.667,12.357)",Albertslund,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.667,12.361) → (55.683,12.537)",11.196168891752999,3185.5581160078973,"(55.667,12.361)","(55.683,12.537)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.667,12.362) → (55.681,12.536)",10.96914569848,3185.0769449277523,"(55.667,12.362)","(55.681,12.536)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.667,12.366) → (55.672,12.415)",3.0942912178098,904.7522672251033,"(55.667,12.366)","(55.672,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
