,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(48.462,10.035) → (48.484,9.974)",5.120466098722,1226.4083300664702,"(48.462,10.035)","(48.484,9.974)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.467,10.019) → (48.495,9.98)",4.257932994559,1226.251648456343,"(48.467,10.019)","(48.495,9.98)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.47,9.943) → (48.448,9.998)",4.677025082701,1142.3796844569695,"(48.47,9.943)","(48.448,9.998)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.47,9.952) → (48.441,10.031)",6.6926230039003,1142.3120098561524,"(48.47,9.952)","(48.441,10.031)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.483,9.944) → (48.474,9.994)",3.8002104478029,1142.2789443008344,"(48.483,9.944)","(48.474,9.994)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.522,10.048) → (48.551,9.969)",6.655978168655301,1226.631946108766,"(48.522,10.048)","(48.551,9.969)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.557,9.935) → (48.545,10.009)",5.608674293158,1142.2337380507447,"(48.557,9.935)","(48.545,10.009)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(50.054,8.976) → (50.03,9.104)",9.4952851038416,360.67652349649603,"(50.054,8.976)","(50.03,9.104)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Bavaria,Bavaria
"(49.855,9.224) → (50.054,8.927)",30.654212217027002,371.8433071927309,"(49.855,9.224)","(50.054,8.927)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.863,9.226) → (50.037,8.945)",27.861696496872,371.7697255100555,"(49.863,9.226)","(50.037,8.945)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.948,9.188) → (50.05,8.944)",20.820276108178,371.7280231115987,"(49.948,9.188)","(50.05,8.944)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.995,9.227) → (50.033,8.93)",21.664760780454998,371.7755198430109,"(49.995,9.227)","(50.033,8.93)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.998,9.09) → (50.015,8.975)",8.387053803859098,371.7842195978894,"(49.998,9.09)","(50.015,8.975)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(50.051,9.044) → (50.066,8.907)",9.902426364277,371.7427350128658,"(50.051,9.044)","(50.066,8.907)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(48.412,10.03) → (48.443,9.973)",5.4829498155673,1226.3001798880864,"(48.412,10.03)","(48.443,9.973)",Swabia,Tübingen Region,Bavaria,Baden-Württemberg
"(48.829,11.361)",0.017310586806152,815990.2905347273,"(48.829,11.361)","(48.829,11.361)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.83,11.359) → (48.829,11.359)",0.014985487059164,816009.3851634266,"(48.83,11.359)","(48.829,11.359)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.831,11.359)",0.0085621083575072,815977.5728618861,"(48.831,11.359)","(48.831,11.359)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.831,11.362)",0.01116674537262625,1632081.0246284779,"(48.831,11.362)","(48.831,11.362)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.832,11.362) → (48.831,11.362)",0.012980255238015,815918.3328569154,"(48.832,11.362)","(48.831,11.362)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.832,11.362)",0.017649755346544997,815886.0424882695,"(48.832,11.362)","(48.832,11.362)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(50.006,11.181) → (50.424,11.139)",46.595309115313995,120.90860730848446,"(50.006,11.181)","(50.424,11.139)",Upper Franconia,Upper Franconia,Bavaria,Thuringia
"(50.078,11.048) → (50.474,11.013)",44.068498956526,120.94131821593783,"(50.078,11.048)","(50.474,11.013)",Upper Franconia,Upper Franconia,Bavaria,Thuringia
"(50.297,11.129) → (50.378,11.203)",10.398387614674,120.91210725065123,"(50.297,11.129)","(50.378,11.203)",Upper Franconia,Upper Franconia,Bavaria,Thuringia
"(50.312,11.102) → (50.379,11.142)",7.8939122732405,120.91927051123287,"(50.312,11.102)","(50.379,11.142)",Upper Franconia,Upper Franconia,Bavaria,Thuringia
"(50.328,11.135) → (50.373,11.186)",6.1962559555863,120.92210008972145,"(50.328,11.135)","(50.373,11.186)",Upper Franconia,Upper Franconia,Bavaria,Thuringia
"(50.331,11.14) → (50.408,11.147)",8.586608779833,120.90382229098303,"(50.331,11.14)","(50.408,11.147)",Upper Franconia,Upper Franconia,Bavaria,Thuringia
"(50.389,11.292) → (50.266,11.254)",13.974211655407,93.04084185050111,"(50.389,11.292)","(50.266,11.254)",Upper Franconia,Upper Franconia,Bavaria,Bavaria
"(52.493,13.303) → (52.504,13.367)",4.4709854761032,2008.8557940952385,"(52.493,13.303)","(52.504,13.367)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.5,13.356) → (52.485,13.277)",5.639023906527999,2881.635130951667,"(52.5,13.356)","(52.485,13.277)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.501,13.313) → (52.508,13.368)",3.8318474202468997,2008.536577761475,"(52.501,13.313)","(52.508,13.368)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.501,13.326) → (52.502,13.364)",2.5456293790091,2008.48957798319,"(52.501,13.326)","(52.502,13.364)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.501,13.365) → (52.477,13.304)",4.9176004127235995,2881.3969965155193,"(52.501,13.365)","(52.477,13.304)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.502,13.305) → (52.508,13.367)",4.2498571387332005,2008.4582745306195,"(52.502,13.305)","(52.508,13.367)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.503,13.361) → (52.481,13.287)",5.5800746308887,2881.567700657515,"(52.503,13.361)","(52.481,13.287)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.504,13.361) → (52.479,13.306)",4.6785284177321,2881.1995617139346,"(52.504,13.361)","(52.479,13.306)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.506,13.35) → (52.481,13.275)",5.8115976142957,2881.3135911140535,"(52.506,13.35)","(52.481,13.275)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.507,13.301) → (52.509,13.354)",3.615531782622,2008.3124603782164,"(52.507,13.301)","(52.509,13.354)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.507,13.303) → (52.502,13.358)",3.765845304735,2008.3705950108172,"(52.507,13.303)","(52.502,13.358)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.507,13.358) → (52.475,13.297)",5.4879089806620005,2881.5227897857662,"(52.507,13.358)","(52.475,13.297)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.508,13.351) → (52.501,13.282)",4.749852602115,2882.0931086713317,"(52.508,13.351)","(52.501,13.282)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.509,13.273) → (52.51,13.35)",5.220024612410099,2008.2329804264978,"(52.509,13.273)","(52.51,13.35)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.408) → (52.511,13.407)",0.03696876708722,241051.03318393914,"(52.511,13.408)","(52.511,13.407)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.408)",0.030141323039374997,1446246.2183765327,"(52.511,13.408)","(52.511,13.408)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.988,11.733) → (53.046,11.795)",7.6634026826655,38.12120443506473,"(52.988,11.733)","(53.046,11.795)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Brandenburg,Brandenburg
"(52.408,13.467) → (52.409,13.467)",0.016271676366296,133186.94043011733,"(52.408,13.467)","(52.409,13.467)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.409,13.467)",0.024836665151820002,133192.75497799504,"(52.409,13.467)","(52.409,13.467)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.409,13.469) → (52.409,13.47)",0.025239244404516,133194.8308952003,"(52.409,13.469)","(52.409,13.47)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.409,13.47) → (52.409,13.471)",0.0079207165185096,133183.08517856747,"(52.409,13.47)","(52.409,13.471)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.41,13.466) → (52.41,13.467)",0.012439570022179,133177.81439257748,"(52.41,13.466)","(52.41,13.467)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.41,13.47)",0.020388680105318,133197.94772866037,"(52.41,13.47)","(52.41,13.47)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.411,13.465) → (52.411,13.466)",0.012108678753988,133219.11685299175,"(52.411,13.465)","(52.411,13.466)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(53.029,12.144) → (52.733,11.834)",38.934581895456,23.364609169878385,"(53.029,12.144)","(52.733,11.834)",Upper Franconia,Regierungsbezirk Kassel,Brandenburg,Saxony-Anhalt
"(51.419,13.899) → (51.454,13.862)",4.7123056266215,51.230433174145354,"(51.419,13.899)","(51.454,13.862)",Upper Palatinate,Upper Palatinate,Brandenburg,Brandenburg
"(51.439,13.765) → (51.512,13.96)",15.776352391578,51.23246072393409,"(51.439,13.765)","(51.512,13.96)",Upper Palatinate,Upper Palatinate,Brandenburg,Brandenburg
"(51.46,13.904) → (51.473,13.822)",5.793432136042201,51.23618047271988,"(51.46,13.904)","(51.473,13.822)",Upper Palatinate,Upper Palatinate,Brandenburg,Brandenburg
"(53.474,9.96) → (53.648,9.989)",19.459113451766,89.35938243918399,"(53.474,9.96)","(53.648,9.989)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.48,9.984) → (53.419,9.944)",7.2798467080750004,784.9688870231071,"(53.48,9.984)","(53.419,9.944)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.483,9.963) → (53.425,9.951)",6.4334540603917,784.8812982906703,"(53.483,9.963)","(53.425,9.951)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.495,9.975) → (53.414,9.934)",9.411859889824902,784.9505187424099,"(53.495,9.975)","(53.414,9.934)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.497,9.965) → (53.417,9.969)",8.9036830689517,784.9382848420686,"(53.497,9.965)","(53.417,9.969)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.501,9.956) → (53.425,9.92)",8.830987666271199,784.8502362279067,"(53.501,9.956)","(53.425,9.92)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.503,9.988) → (53.425,9.948)",9.057650700847802,784.9040182542275,"(53.503,9.988)","(53.425,9.948)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.506,10.078) → (53.588,10.036)",9.502736941305901,89.35199790048125,"(53.506,10.078)","(53.588,10.036)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.514,9.948) → (53.432,9.9)",9.5919454426335,785.093641978037,"(53.514,9.948)","(53.432,9.9)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.53,9.976) → (53.315,8.648)",91.137666285825,25.00216455013466,"(53.53,9.976)","(53.315,8.648)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.56,10.015) → (53.561,10.015)",0.04575156597318,109150.84602776711,"(53.56,10.015)","(53.561,10.015)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.56,10.016) → (53.561,10.016)",0.052614781408042,109146.59075853815,"(53.56,10.016)","(53.561,10.016)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.561,10.015)",0.034611755816856,436592.65869210905,"(53.561,10.015)","(53.561,10.015)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.561,10.016) → (53.561,10.015)",0.026073848927707997,109138.66671161073,"(53.561,10.016)","(53.561,10.015)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.567,10.026) → (53.611,10.065)",5.5287222083493,3107.493019593825,"(53.567,10.026)","(53.611,10.065)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.567,10.031) → (53.617,10.049)",5.6806927366887,3107.0233111455673,"(53.567,10.031)","(53.617,10.049)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.567,10.039) → (53.602,10.061)",4.1395477983096,3107.3718733095156,"(53.567,10.039)","(53.602,10.061)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.569,10.034) → (53.603,10.062)",4.2767090311722,3107.9868928644905,"(53.569,10.034)","(53.603,10.062)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.569,10.035) → (53.61,10.064)",5.020902149692501,3107.146277985155,"(53.569,10.035)","(53.61,10.064)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.571,10.029) → (53.612,10.056)",4.919205839051,3107.2362205667355,"(53.571,10.029)","(53.612,10.056)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.572,10.034) → (53.612,10.058)",4.7894339379438,3107.420304222564,"(53.572,10.034)","(53.612,10.058)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.606,9.963) → (53.54,9.961)",7.325146800515599,88.52969213095811,"(53.606,9.963)","(53.54,9.961)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.609,10.054) → (53.572,10.013)",4.9582465274495995,2411.274328662987,"(53.609,10.054)","(53.572,10.013)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.612,10.051) → (53.571,10.028)",4.8046775461237,2411.8568646249564,"(53.612,10.051)","(53.571,10.028)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.615,10.059) → (53.574,10.021)",5.166448785156001,2411.473609585869,"(53.615,10.059)","(53.574,10.021)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.616,10.039) → (53.574,10.015)",4.940760345133,2411.3795977680884,"(53.616,10.039)","(53.574,10.015)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.617,10.054) → (53.575,10.017)",5.2153424060848,2411.417181076552,"(53.617,10.054)","(53.575,10.017)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.623,10.041) → (53.574,10.013)",5.7603088824657,2411.1091069079766,"(53.623,10.041)","(53.574,10.013)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.628,10.046) → (53.576,10.018)",6.076259985349901,2411.204531511234,"(53.628,10.046)","(53.576,10.018)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(49.561,8.612) → (49.488,8.565)",8.8092590887426,720.1443133538786,"(49.561,8.612)","(49.488,8.565)",Karlsruhe Region,Karlsruhe Region,Hesse,Baden-Württemberg
"(49.572,8.612) → (49.497,8.581)",8.6710305052018,720.1757527245506,"(49.572,8.612)","(49.497,8.581)",Karlsruhe Region,Karlsruhe Region,Hesse,Baden-Württemberg
"(49.583,8.611) → (49.492,8.567)",10.538000922066999,720.186977248258,"(49.583,8.611)","(49.492,8.567)",Karlsruhe Region,Karlsruhe Region,Hesse,Baden-Württemberg
"(49.565,8.586) → (49.486,8.569)",8.7871524991367,720.1234679356176,"(49.565,8.586)","(49.486,8.569)",Regierungsbezirk Darmstadt,Karlsruhe Region,Hesse,Baden-Württemberg
"(49.565,8.593) → (49.482,8.564)",9.3813557884826,720.3182918827212,"(49.565,8.593)","(49.482,8.564)",Regierungsbezirk Darmstadt,Karlsruhe Region,Hesse,Baden-Württemberg
"(49.572,8.598) → (49.485,8.575)",9.8077825253976,720.094968695787,"(49.572,8.598)","(49.485,8.575)",Regierungsbezirk Darmstadt,Karlsruhe Region,Hesse,Baden-Württemberg
"(49.598,8.598) → (49.489,8.563)",12.426912800751,720.2038300259003,"(49.598,8.598)","(49.489,8.563)",Regierungsbezirk Darmstadt,Karlsruhe Region,Hesse,Baden-Württemberg
"(50.001,8.289) → (49.96,8.22)",6.781403325650799,1741.0150409901557,"(50.001,8.289)","(49.96,8.22)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Rheinland-Pfalz
"(50.009,8.297) → (49.963,8.206)",8.2864497131239,1741.1343444093777,"(50.009,8.297)","(49.963,8.206)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Rheinland-Pfalz
"(50.012,8.926) → (49.969,9.14)",16.006694982067,360.70833237249127,"(50.012,8.926)","(49.969,9.14)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.038,8.955) → (49.987,9.125)",13.41723638088,360.7167731489996,"(50.038,8.955)","(49.987,9.125)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.063,8.91) → (49.92,9.322)",33.450791653345,360.68696400194267,"(50.063,8.91)","(49.92,9.322)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.065,8.962) → (49.957,9.315)",27.932744421135997,360.6622495459833,"(50.065,8.962)","(49.957,9.315)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.068,8.97) → (49.935,9.295)",27.544103573123003,360.77410179669585,"(50.068,8.97)","(49.935,9.295)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.071,8.917) → (50.027,9.203)",21.06100567114,360.702710527948,"(50.071,8.917)","(50.027,9.203)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.309,8.794)",0.01664368666397235,853483.5181126909,"(50.309,8.794)","(50.309,8.794)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
"(50.31,8.796) → (50.31,8.795)",0.028487127558912997,426740.09157159814,"(50.31,8.796)","(50.31,8.795)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
"(50.311,8.796) → (50.311,8.795)",0.022605078844017,426714.8114779983,"(50.311,8.796)","(50.311,8.795)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
"(50.311,8.796)",0.0081751093453323,426685.5727600294,"(50.311,8.796)","(50.311,8.796)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
"(50.312,8.796)",0.0097258868531188,426702.4597193875,"(50.312,8.796)","(50.312,8.796)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
"(50.312,8.797) → (50.312,8.796)",0.017404677287476,426817.9008362833,"(50.312,8.797)","(50.312,8.796)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
"(50.834,10.02) → (50.847,9.954)",4.8788976666481,44.67794937221174,"(50.834,10.02)","(50.847,9.954)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Hesse
"(50.844,9.994) → (50.875,9.919)",6.3563769395567,44.67470575127053,"(50.844,9.994)","(50.875,9.919)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Hesse
"(50.864,10.011) → (50.875,9.976)",2.7598131078807997,44.672937727854745,"(50.864,10.011)","(50.875,9.976)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Hesse
"(50.869,10.015) → (50.875,9.976)",2.8262517900011,44.67864571431994,"(50.869,10.015)","(50.875,9.976)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Hesse
"(50.887,9.976) → (50.891,10.032)",3.9873233612059,41.39702655022296,"(50.887,9.976)","(50.891,10.032)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Hesse
"(50.89,9.934) → (50.872,10.017)",6.1584837240541,41.40702759257532,"(50.89,9.934)","(50.872,10.017)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Hesse
"(50.891,9.932) → (50.887,10.02)",6.1809977293545995,41.398833821957666,"(50.891,9.932)","(50.887,10.02)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Hesse
"(50.898,9.91) → (50.866,10.012)",8.0438980664336,41.3994790563882,"(50.898,9.91)","(50.866,10.012)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Hesse
"(50.916,9.964) → (50.892,10.09)",9.240471150412901,41.400447827328364,"(50.916,9.964)","(50.892,10.09)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Thuringia
"(51.092,8.757) → (51.219,8.493)",23.13776985144,117.62507456783773,"(51.092,8.757)","(51.219,8.493)",Regierungsbezirk Kassel,Regierungsbezirk Arnsberg,Hesse,North Rhine-Westphalia
"(51.164,8.809) → (51.169,8.697)",7.820461579632901,117.66155365414967,"(51.164,8.809)","(51.169,8.697)",Regierungsbezirk Kassel,Regierungsbezirk Arnsberg,Hesse,North Rhine-Westphalia
"(51.205,9.525) → (51.411,9.703)",26.056321867481998,98.77904355053202,"(51.205,9.525)","(51.411,9.703)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Lower Saxony
"(51.206,8.776) → (51.177,8.817)",4.338818313768,194.7050764156532,"(51.206,8.776)","(51.177,8.817)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Hesse
"(51.21,8.759) → (51.197,8.826)",4.918853113617099,194.6889862510486,"(51.21,8.759)","(51.197,8.826)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Hesse
"(51.215,9.539) → (51.39,9.66)",21.132659331661998,98.77227515975224,"(51.215,9.539)","(51.39,9.66)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Lower Saxony
"(51.22,9.102) → (51.492,8.867)",34.289529408863004,117.62972982215267,"(51.22,9.102)","(51.492,8.867)",Regierungsbezirk Kassel,Regierungsbezirk Arnsberg,Hesse,North Rhine-Westphalia
"(51.253,9.513) → (51.386,9.647)",17.472696893665,98.78489557019363,"(51.253,9.513)","(51.386,9.647)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Lower Saxony
"(51.264,8.859) → (51.305,8.811)",5.6793348309902,117.63827036536485,"(51.264,8.859)","(51.305,8.811)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Hesse
"(51.269,9.517) → (51.422,9.693)",20.949812034513,98.78335595140395,"(51.269,9.517)","(51.422,9.693)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Lower Saxony
"(51.272,8.854) → (51.282,8.83)",1.9465761395967,117.63313485063357,"(51.272,8.854)","(51.282,8.83)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Hesse
"(51.274,9.513) → (51.431,9.665)",20.413126227166,98.78720719194195,"(51.274,9.513)","(51.431,9.665)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Lower Saxony
"(51.277,9.54) → (51.429,9.687)",19.778970078746,98.77618427574494,"(51.277,9.54)","(51.429,9.687)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Hesse,Lower Saxony
