,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(49.388,8.496) → (49.393,8.371)",9.1051151373832,2380.5996419645703,"(49.388,8.496)","(49.393,8.371)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Rheinland-Pfalz
"(49.39,8.492) → (49.403,8.366)",9.244070865983401,2380.8170540367537,"(49.39,8.492)","(49.403,8.366)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Rheinland-Pfalz
"(49.394,8.491) → (49.397,8.364)",9.19772607132,2382.077354488785,"(49.394,8.491)","(49.397,8.364)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Rheinland-Pfalz
"(49.396,8.489) → (49.403,8.366)",8.971087467590301,2381.268641496573,"(49.396,8.489)","(49.403,8.366)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Rheinland-Pfalz
"(49.481,8.573) → (49.585,8.595)",11.66373616027,1459.6458718578,"(49.481,8.573)","(49.585,8.595)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.482,8.563) → (49.606,8.597)",14.050068120528,1458.7403861557095,"(49.482,8.563)","(49.606,8.597)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.485,8.567) → (49.588,8.603)",11.678911814547998,1458.8736079560247,"(49.485,8.567)","(49.588,8.603)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.49,8.558) → (49.591,8.591)",11.49132692619,1458.697619833667,"(49.49,8.558)","(49.591,8.591)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.491,8.56) → (49.583,8.59)",10.474509283157001,1459.0854113791695,"(49.491,8.56)","(49.583,8.59)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.491,8.56) → (49.585,8.598)",10.768743381748,1458.8893420987442,"(49.491,8.56)","(49.585,8.598)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.491,8.569) → (49.578,8.597)",9.8721725785155,1459.1503234750508,"(49.491,8.569)","(49.578,8.597)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.588,8.617) → (49.484,8.58)",11.931493719933,2155.828166573993,"(49.588,8.617)","(49.484,8.58)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Baden-Württemberg
"(48.657,8.94)",0.0297311931816455,1111954.3660343834,"(48.657,8.94)","(48.657,8.94)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.657,8.941)",0.043156880410623,555959.945672129,"(48.657,8.941)","(48.657,8.941)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.658,8.941) → (48.658,8.94)",0.035425899830019,556016.71625227,"(48.658,8.941)","(48.658,8.94)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.659,8.939) → (48.659,8.938)",0.035526109284743,1112396.4901913386,"(48.659,8.939)","(48.659,8.938)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.659,8.94)",0.028522300361232003,556116.1823349054,"(48.659,8.94)","(48.659,8.94)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.405,10.014) → (48.423,9.939)",5.9173859276415,2154.9239678270083,"(48.405,10.014)","(48.423,9.939)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.417,9.907) → (48.392,10.015)",8.4651440259938,2526.813074593138,"(48.417,9.907)","(48.392,10.015)",Tübingen Region,Swabia,Baden-Württemberg,Bavaria
"(48.441,9.913) → (48.417,10.04)",9.742892380833,2526.103185446276,"(48.441,9.913)","(48.417,10.04)",Tübingen Region,Swabia,Baden-Württemberg,Bavaria
