,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(56.219,14.783) → (56.317,14.523)",19.387343282099,206.56323335055575,"(56.219,14.783)","(56.317,14.523)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,14.787) → (56.317,14.516)",19.935216349148,206.57754974403696,"(56.219,14.787)","(56.317,14.516)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,14.788) → (56.1,14.678)",14.910754667997999,188.62621733797533,"(56.219,14.788)","(56.1,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.79) → (56.023,14.15)",45.218016674049,93.62469181738922,"(56.219,14.79)","(56.023,14.15)",Karlshamns kommun,Kristianstads kommun,Blekinge,Skåne
"(56.219,14.806) → (56.098,14.678)",15.582663037420001,188.6436553922985,"(56.219,14.806)","(56.098,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.807) → (56.079,14.678)",17.532929677647,188.66108646017426,"(56.219,14.807)","(56.079,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.81) → (56.088,14.678)",16.65680365673,188.67416209955374,"(56.219,14.81)","(56.088,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.812) → (56.317,14.523)",20.914458126421,206.54414823974292,"(56.219,14.812)","(56.317,14.523)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,14.814) → (56.317,14.534)",20.395955092518,206.38993037268045,"(56.219,14.814)","(56.317,14.534)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,14.827) → (56.204,15.576)",46.32623862478,194.00653455031963,"(56.219,14.827)","(56.204,15.576)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.832) → (56.068,14.678)",19.306280799602998,188.5028030737148,"(56.219,14.832)","(56.068,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.854) → (56.219,15.557)",43.471834115595996,194.13355215076297,"(56.219,14.854)","(56.219,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.854) → (56.023,14.198)",46.088388752713,93.63334720201678,"(56.219,14.854)","(56.023,14.198)",Karlshamns kommun,Kristianstads kommun,Blekinge,Skåne
"(56.219,14.879) → (56.208,15.557)",41.941223126275,194.1694393495224,"(56.219,14.879)","(56.208,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.9) → (56.219,15.221)",19.818110079774,289.1618075356401,"(56.219,14.9)","(56.219,15.221)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.902) → (56.197,15.557)",40.536646222357994,194.15149934535833,"(56.219,14.902)","(56.197,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.918) → (56.219,15.244)",20.145552678582998,289.1350776713491,"(56.219,14.918)","(56.219,15.244)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.921) → (56.219,15.205)",17.53699673157,289.1885266907781,"(56.219,14.921)","(56.219,15.205)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.931) → (56.219,15.221)",17.900231429454998,289.2085696416517,"(56.219,14.931)","(56.219,15.221)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.221,14.835) → (56.222,14.837)",0.14184867727868,12523.74097501425,"(56.221,14.835)","(56.222,14.837)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.221,14.837) → (56.221,14.838)",0.091623713815358,12535.125718468162,"(56.221,14.837)","(56.221,14.838)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.836) → (56.221,14.838)",0.12422825433683998,12533.0989151876,"(56.222,14.836)","(56.221,14.838)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.837) → (56.222,14.838)",0.083478236970366,12531.940366498187,"(56.222,14.837)","(56.222,14.838)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.838)",0.0056926410152117,12534.256999711724,"(56.222,14.838)","(56.222,14.838)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.226,14.933) → (56.219,15.234)",18.645283208267,288.9459025217526,"(56.226,14.933)","(56.219,15.234)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.229,14.811) → (56.317,14.526)",20.10142100224,206.52505547953507,"(56.229,14.811)","(56.317,14.526)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.234,14.88) → (56.19,15.557)",42.134711443521,194.1828967593947,"(56.234,14.88)","(56.19,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.19,15.588) → (56.219,14.854)",45.519386669249,132.20046934435567,"(56.19,15.588)","(56.219,14.854)",Karlskrona Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.191,15.557) → (56.219,14.904)",40.500960070759994,132.08955543851548,"(56.191,15.557)","(56.219,14.904)",Karlskrona Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.196,15.597) → (56.219,14.854)",46.061847356545,132.20963183618363,"(56.196,15.597)","(56.219,14.854)",Karlskrona Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.197,15.605) → (56.197,15.602)",0.16505734401363,30141.041691319948,"(56.197,15.605)","(56.197,15.602)",Karlskrona Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.198,15.58) → (56.219,15.238)",21.283322407623,594.9433432628265,"(56.198,15.58)","(56.219,15.238)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.198,15.605) → (56.197,15.602)",0.21093690493026,30138.95283406842,"(56.198,15.605)","(56.197,15.602)",Karlskrona Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.198,15.606) → (56.195,15.604)",0.36546327249859006,30136.168189166754,"(56.198,15.606)","(56.195,15.604)",Karlskrona Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.199,15.605) → (56.197,15.603)",0.23145496217132003,30113.666774243226,"(56.199,15.605)","(56.197,15.603)",Karlskrona Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.199,15.606) → (56.197,15.604)",0.26897902805062,30133.382428167362,"(56.199,15.606)","(56.197,15.604)",Karlskrona Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.2,15.592) → (56.223,15.241)",21.881135219294,594.4029994733197,"(56.2,15.592)","(56.223,15.241)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.206,15.563) → (56.219,15.252)",19.312375060205,594.9021120496006,"(56.206,15.563)","(56.219,15.252)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.208,15.586) → (56.219,15.247)",20.986684287225,594.7921597810611,"(56.208,15.586)","(56.219,15.247)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,15.624) → (56.219,14.921)",43.471834115597,132.17603550690242,"(56.219,15.624)","(56.219,14.921)",Karlskrona Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.226,15.559) → (56.219,15.269)",17.948670098748,594.8471469304596,"(56.226,15.559)","(56.219,15.269)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.317,14.515) → (56.219,14.811)",21.248201103155,246.51587602788408,"(56.317,14.515)","(56.219,14.811)",Olofströms Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.317,14.518) → (56.207,14.502)",12.213104332116,249.20690027863898,"(56.317,14.518)","(56.207,14.502)",Olofströms Kommun,Bromölla Kommun,Blekinge,Skåne
"(56.317,14.532) → (56.219,14.787)",19.103001389544,246.45323287224517,"(56.317,14.532)","(56.219,14.787)",Olofströms Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.317,14.535) → (56.219,14.803)",19.783140526924,246.29198357806533,"(56.317,14.535)","(56.219,14.803)",Olofströms Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.318,14.509) → (56.318,14.508)",0.063095630119766,5609.269067383083,"(56.318,14.509)","(56.318,14.508)",Olofströms Kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.318,14.511) → (56.318,14.51)",0.068260640701572,5604.17457605285,"(56.318,14.511)","(56.318,14.51)",Olofströms Kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.319,14.509)",0.013154904173104,5608.8803295787575,"(56.319,14.509)","(56.319,14.509)",Olofströms Kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.319,14.51)",0.012677971183915001,11216.205778324129,"(56.319,14.51)","(56.319,14.51)",Olofströms Kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,15.226) → (56.219,14.896)",20.418657738277,229.98967204836111,"(56.219,15.226)","(56.219,14.896)",Ronneby Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.219,15.233) → (56.219,14.922)",19.281929048594,229.9524850402471,"(56.219,15.233)","(56.219,14.922)",Ronneby Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.219,15.233) → (56.219,14.925)",19.018994091829,229.78078914825088,"(56.219,15.233)","(56.219,14.925)",Ronneby Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.219,15.249) → (56.219,14.912)",20.830323413559,229.93122843388235,"(56.219,15.249)","(56.219,14.912)",Ronneby Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.219,15.26) → (56.2,15.586)",20.211420666525,676.0253482696781,"(56.219,15.26)","(56.2,15.586)",Ronneby Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,15.268) → (56.19,15.593)",20.348001487588,676.1503171674858,"(56.219,15.268)","(56.19,15.593)",Ronneby Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,15.273) → (56.19,15.582)",19.366479703865,675.5830387532407,"(56.219,15.273)","(56.19,15.582)",Ronneby Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,15.276) → (56.188,15.585)",19.397145946920002,676.0878452380919,"(56.219,15.276)","(56.188,15.585)",Ronneby Kommun,Karlskrona Kommun,Blekinge,Blekinge
