,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(56.219,14.761) → (56.317,14.52)",18.454047719308,314.01950231537654,"(56.219,14.761)","(56.317,14.52)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,14.776) → (56.317,14.523)",19.029151227539998,313.89460842426274,"(56.219,14.776)","(56.317,14.523)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,14.789) → (56.317,14.502)",20.787257196912,313.7660298431343,"(56.219,14.789)","(56.317,14.502)",Karlshamns kommun,Olofströms Kommun,Blekinge,Skåne
"(56.219,14.795) → (56.317,14.502)",21.096668280685,313.89387422192027,"(56.219,14.795)","(56.317,14.502)",Karlshamns kommun,Olofströms Kommun,Blekinge,Skåne
"(56.219,14.803) → (56.095,14.678)",15.778517642874998,189.94603670864922,"(56.219,14.803)","(56.095,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.806) → (56.094,14.678)",15.959282336733999,189.9464809951949,"(56.219,14.806)","(56.094,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.814) → (56.104,14.678)",15.322064003754,190.0220578113561,"(56.219,14.814)","(56.104,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.823) → (56.096,14.678)",16.391709131058,189.8686744691787,"(56.219,14.823)","(56.096,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.873) → (56.219,15.231)",22.138505121202,201.13207041226556,"(56.219,14.873)","(56.219,15.231)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.877) → (56.167,15.557)",42.449984150407,136.88029588106158,"(56.219,14.877)","(56.167,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.883) → (56.192,15.557)",41.784768851346,136.8255349172473,"(56.219,14.883)","(56.192,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.885) → (56.183,15.557)",41.703271717007,136.76980788034058,"(56.219,14.885)","(56.183,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.899) → (56.226,15.228)",20.357793969636,201.2144925796556,"(56.219,14.899)","(56.226,15.228)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.904) → (56.196,15.557)",40.46203192707,136.8258549541658,"(56.219,14.904)","(56.196,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.949) → (56.219,15.227)",17.207663911278,201.29455276626703,"(56.219,14.949)","(56.219,15.227)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.222,14.836)",0.040728126210367005,15976.34606395308,"(56.222,14.836)","(56.222,14.836)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.837) → (56.222,14.838)",0.057940046114705,15963.450164480695,"(56.222,14.837)","(56.222,14.838)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.838)",0.053854395255934995,15969.954493106006,"(56.222,14.838)","(56.222,14.838)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.838) → (56.222,14.839)",0.063830454546705,15969.991847062107,"(56.222,14.838)","(56.222,14.839)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.229,14.9) → (56.219,15.228)",20.335391438315998,201.2140219371284,"(56.229,14.9)","(56.219,15.228)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
