,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(48.445,10.005) → (48.458,9.945)",4.632906617183299,1154.2321349559568,"(48.445,10.005)","(48.458,9.945)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.445,9.99) → (48.419,10.041)",4.7186071606209,1566.8653134477056,"(48.445,9.99)","(48.419,10.041)",Tübingen Region,Swabia,Baden-Württemberg,Bavaria
"(48.45,10.023) → (48.462,9.947)",5.765308223481701,1154.1267917099308,"(48.45,10.023)","(48.462,9.947)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.463,9.95) → (48.436,10.02)",6.006513716195901,1566.9129581258715,"(48.463,9.95)","(48.436,10.02)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.474,9.956) → (48.448,10.066)",8.569630303776199,1566.7547219021317,"(48.474,9.956)","(48.448,10.066)",Tübingen Region,Swabia,Baden-Württemberg,Bavaria
"(48.489,9.967) → (48.47,10.057)",6.960859137473,1566.6191663730226,"(48.489,9.967)","(48.47,10.057)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(49.857,9.332) → (50.041,8.885)",37.999985061011,492.0597723758756,"(49.857,9.332)","(50.041,8.885)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.917,9.28) → (50.053,8.884)",32.111166237515995,492.1820047170684,"(49.917,9.28)","(50.053,8.884)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.96,9.215) → (50.067,8.937)",23.101586740187997,492.2091514745057,"(49.96,9.215)","(50.067,8.937)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.971,9.159) → (50.044,8.936)",17.896554615046,492.1370847668761,"(49.971,9.159)","(50.044,8.936)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.977,9.114) → (50.066,8.9)",18.224771078361,492.1831522468828,"(49.977,9.114)","(50.066,8.9)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(50.004,9.121) → (50.039,8.947)",13.087574208165,492.15204949474133,"(50.004,9.121)","(50.039,8.947)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(50.012,9.078) → (50.044,8.901)",13.165098845510002,492.10234904302575,"(50.012,9.078)","(50.044,8.901)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(48.382,10.043) → (48.411,9.941)",8.230138349637901,1154.0453318265647,"(48.382,10.043)","(48.411,9.941)",Swabia,Tübingen Region,Bavaria,Baden-Württemberg
"(48.408,10.038) → (48.427,9.916)",9.2022713641864,1154.2348260656986,"(48.408,10.038)","(48.427,9.916)",Swabia,Tübingen Region,Bavaria,Baden-Württemberg
"(48.449,10.046) → (48.474,9.937)",8.513712274005599,1154.1618859832429,"(48.449,10.046)","(48.474,9.937)",Swabia,Tübingen Region,Bavaria,Baden-Württemberg
"(48.479,10.033) → (48.498,9.929)",7.9329958619172,1154.2957977056992,"(48.479,10.033)","(48.498,9.929)",Tübingen Region,Tübingen Region,Bavaria,Baden-Württemberg
"(48.827,11.361)",0.010474229390055,644109.1039108613,"(48.827,11.361)","(48.827,11.361)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.828,11.359)",0.019210566328478,644183.8367196657,"(48.828,11.359)","(48.828,11.359)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.828,11.36) → (48.828,11.359)",0.014261060623597,644148.3081190534,"(48.828,11.36)","(48.828,11.359)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.829,11.362)",0.0078906270305638,644089.5186679157,"(48.829,11.362)","(48.829,11.362)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.83,11.362)",0.014937066073911898,1932182.2031629358,"(48.83,11.362)","(48.83,11.362)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(50.247,11.953) → (50.554,12.283)",41.41289285496,27.810319654447905,"(50.247,11.953)","(50.554,12.283)",Upper Franconia,Upper Franconia,Bavaria,Saxony
"(50.271,11.082) → (50.359,11.206)",13.261105470901999,78.381202679343,"(50.271,11.082)","(50.359,11.206)",Upper Franconia,Upper Franconia,Bavaria,Thuringia
"(50.275,11.165) → (50.389,11.223)",13.269274017901001,78.39590168942782,"(50.275,11.165)","(50.389,11.223)",Upper Franconia,Upper Franconia,Bavaria,Thuringia
"(50.302,11.263) → (50.386,11.309)",9.905166711408802,78.38798480331383,"(50.302,11.263)","(50.386,11.309)",Upper Franconia,Upper Franconia,Bavaria,Bavaria
"(50.308,11.131) → (50.365,11.178)",7.213805250744901,78.4006733177631,"(50.308,11.131)","(50.365,11.178)",Upper Franconia,Upper Franconia,Bavaria,Thuringia
"(52.481,13.296) → (52.5,13.354)",4.419757827090099,3553.837097265273,"(52.481,13.296)","(52.5,13.354)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.491,13.319) → (52.505,13.364)",3.4498929318337,3554.0248262015534,"(52.491,13.319)","(52.505,13.364)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.493,13.297) → (52.503,13.354)",4.0429587246339,3553.504464344626,"(52.493,13.297)","(52.503,13.354)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.496,13.31) → (52.505,13.353)",3.1130097683528,3552.946225725604,"(52.496,13.31)","(52.505,13.353)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.498,13.305) → (52.507,13.36)",3.8575455770208995,3553.6125180331665,"(52.498,13.305)","(52.507,13.36)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.5,13.301) → (52.505,13.36)",3.9817733065241003,3553.2536530288457,"(52.5,13.301)","(52.505,13.36)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.505,13.336) → (52.513,13.371)",2.5720845670522996,3553.8288114594584,"(52.505,13.336)","(52.513,13.371)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.507,13.388) → (52.49,13.345)",3.4447622994812,3008.039508747338,"(52.507,13.388)","(52.49,13.345)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.507,13.4) → (52.491,13.365)",2.9700078676422996,3008.2054199714853,"(52.507,13.4)","(52.491,13.365)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.509,13.401) → (52.501,13.37)",2.2403618438537998,3007.5526818980834,"(52.509,13.401)","(52.501,13.37)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.51,13.394) → (52.5,13.368)",2.0619492145165,3007.856433195226,"(52.51,13.394)","(52.5,13.368)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.395) → (52.491,13.372)",2.7023845096709,3007.764974157259,"(52.511,13.395)","(52.491,13.372)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.405) → (52.499,13.383)",2.0219415005368,3007.292468611716,"(52.511,13.405)","(52.499,13.383)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.407) → (52.51,13.406)",0.10471424021742999,192889.36154642067,"(52.511,13.407)","(52.51,13.406)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.407) → (52.51,13.407)",0.039974862564882994,578593.6642601474,"(52.511,13.407)","(52.51,13.407)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.408) → (52.51,13.407)",0.0499774085485785,385709.54526554723,"(52.511,13.408)","(52.51,13.407)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.408) → (52.511,13.407)",0.029095672929661,192861.11968789005,"(52.511,13.408)","(52.511,13.407)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.512,13.394) → (52.498,13.388)",1.6199211122047998,3008.0465220371093,"(52.512,13.394)","(52.498,13.388)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.928,11.933) → (52.871,11.821)",9.7605161779936,45.89845526261372,"(52.928,11.933)","(52.871,11.821)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Brandenburg,Saxony-Anhalt
"(52.988,11.733) → (53.038,11.786)",6.5221205436394,45.89382016262391,"(52.988,11.733)","(53.038,11.786)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Brandenburg,Brandenburg
"(52.988,11.733) → (53.041,11.792)",7.0663144669471,45.88984943192305,"(52.988,11.733)","(53.041,11.792)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Brandenburg,Brandenburg
"(52.988,11.733) → (53.063,11.792)",9.2023854542937,45.89845526261372,"(52.988,11.733)","(53.063,11.792)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Brandenburg,Brandenburg
"(53.094,11.733) → (52.988,11.733)",11.749456027561,45.89382016262391,"(53.094,11.733)","(52.988,11.733)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Brandenburg,Brandenburg
"(51.498,13.48) → (51.412,13.438)",9.991814677892,90.79183486254249,"(51.498,13.48)","(51.412,13.438)",Upper Franconia,Upper Franconia,Brandenburg,Saxony
"(52.405,13.472)",0.0036137410587405,102902.22391201396,"(52.405,13.472)","(52.405,13.472)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.406,13.471)",0.026553735936540004,102907.89958013169,"(52.406,13.471)","(52.406,13.471)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.407,13.472)",0.0095957239674235,102885.5700199016,"(52.407,13.472)","(52.407,13.472)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.408,13.469)",0.014446337860289,102902.46383011086,"(52.408,13.469)","(52.408,13.469)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.408,13.472) → (52.408,13.471)",0.018187361638817002,102895.9610682576,"(52.408,13.472)","(52.408,13.471)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.409,13.468)",0.01262021719057435,205769.5007061921,"(52.409,13.468)","(52.409,13.468)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.86,12.155) → (52.731,12.032)",16.516120621052,45.88984943192305,"(52.86,12.155)","(52.731,12.032)",Upper Franconia,Upper Franconia,Brandenburg,Saxony-Anhalt
"(52.884,12.081) → (52.824,11.913)",13.096362676373,45.90135592772153,"(52.884,12.081)","(52.824,11.913)",Upper Franconia,Regierungsbezirk Kassel,Brandenburg,Saxony-Anhalt
"(52.911,12.044) → (52.857,11.846)",14.583944539533999,45.90378063445015,"(52.911,12.044)","(52.857,11.846)",Upper Franconia,Regierungsbezirk Kassel,Brandenburg,Saxony-Anhalt
"(51.405,13.971) → (51.523,14.039)",13.925838119883,27.134302431916325,"(51.405,13.971)","(51.523,14.039)",Upper Palatinate,Upper Palatinate,Brandenburg,Brandenburg
"(51.436,13.623) → (51.385,13.579)",6.3675385798813995,90.7973609791188,"(51.436,13.623)","(51.385,13.579)",Upper Palatinate,Upper Palatinate,Brandenburg,Saxony
"(51.452,13.745) → (51.536,13.91)",14.759561389823999,27.138757884273318,"(51.452,13.745)","(51.536,13.91)",Upper Palatinate,Upper Palatinate,Brandenburg,Brandenburg
"(51.484,13.813) → (51.368,13.818)",12.902921455635,90.78907418095537,"(51.484,13.813)","(51.368,13.818)",Upper Palatinate,Upper Palatinate,Brandenburg,Saxony
"(51.487,13.72) → (51.41,13.729)",8.5622997610411,90.80236899223353,"(51.487,13.72)","(51.41,13.729)",Upper Palatinate,Upper Palatinate,Brandenburg,Brandenburg
"(51.488,13.931) → (51.459,13.978)",4.6624103061449,90.79757267454407,"(51.488,13.931)","(51.459,13.978)",Upper Palatinate,Upper Palatinate,Brandenburg,Brandenburg
"(51.49,13.872) → (51.427,13.784)",9.3592664421805,90.77481165000836,"(51.49,13.872)","(51.427,13.784)",Upper Palatinate,Upper Palatinate,Brandenburg,Brandenburg
"(51.5,13.931) → (51.463,14.004)",6.4937305666975,90.78266616110278,"(51.5,13.931)","(51.463,14.004)",Upper Palatinate,Upper Palatinate,Brandenburg,Brandenburg
"(53.104,8.793) → (53.552,9.976)",93.03228575273,80.07608807828794,"(53.104,8.793)","(53.552,9.976)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Bremen,Hamburg
"(53.566,8.569) → (53.537,9.976)",92.951921576152,80.05601470240589,"(53.566,8.569)","(53.537,9.976)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Bremen,Hamburg
"(53.465,9.905) → (53.68,10.103)",27.274762172058,132.67837187866957,"(53.465,9.905)","(53.68,10.103)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.496,9.974) → (53.414,9.95)",9.2722730612225,646.8124033068862,"(53.496,9.974)","(53.414,9.95)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.497,9.965) → (53.409,9.944)",9.8887369879364,646.9140304185416,"(53.497,9.965)","(53.409,9.944)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.499,9.983) → (53.403,9.986)",10.761220326209,646.8683703213633,"(53.499,9.983)","(53.403,9.986)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.501,9.977) → (53.406,9.969)",10.623799862937,646.9730776777801,"(53.501,9.977)","(53.406,9.969)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.506,9.98) → (53.418,9.93)",10.268139765736,646.933701548227,"(53.506,9.98)","(53.418,9.93)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.51,9.966) → (53.416,9.946)",10.618181554033,646.9745861053306,"(53.51,9.966)","(53.416,9.946)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.513,9.991) → (53.39,9.921)",14.468265315777,647.0087620811915,"(53.513,9.991)","(53.39,9.921)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.537,9.994) → (53.364,8.682)",88.977922098391,54.607450522124445,"(53.537,9.994)","(53.364,8.682)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.543,9.976) → (50.036,8.569)",401.75660506645,33.16951563443824,"(53.543,9.976)","(50.036,8.569)",Regierungsbezirk Detmold,Regierungsbezirk Darmstadt,Hamburg,Hesse
"(53.56,10.014) → (53.56,10.013)",0.070194041849925,87097.56532453194,"(53.56,10.014)","(53.56,10.013)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.561,10.014)",0.042363319959036,87092.96470014393,"(53.561,10.014)","(53.561,10.014)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.561,10.015) → (53.561,10.014)",0.039145622259029,87087.46099510656,"(53.561,10.015)","(53.561,10.014)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.561,10.015)",0.023216303941981,348327.3733190731,"(53.561,10.015)","(53.561,10.015)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.566,9.888) → (53.636,9.899)",7.806607094069,132.66998747441633,"(53.566,9.888)","(53.636,9.899)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.569,10.035) → (53.614,10.066)",5.418875739276,2525.281568374218,"(53.569,10.035)","(53.614,10.066)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.57,10.034) → (53.609,10.075)",5.1019354915681,2525.500074496508,"(53.57,10.034)","(53.609,10.075)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.57,9.809) → (53.634,9.903)",9.3752877303254,132.67806253775296,"(53.57,9.809)","(53.634,9.903)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.573,10.024) → (53.615,10.064)",5.3284505180201,2525.9147615992165,"(53.573,10.024)","(53.615,10.064)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.573,10.03) → (53.627,10.072)",6.5456612786691,2525.9088724043418,"(53.573,10.03)","(53.627,10.072)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.573,10.031) → (53.611,10.071)",5.0026501148538,2525.7551403273346,"(53.573,10.031)","(53.611,10.071)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.573,10.032) → (53.618,10.067)",5.6019140935885,2525.678340406725,"(53.573,10.032)","(53.618,10.067)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.573,10.032) → (53.634,10.075)",7.324613795117299,2526.0481912636474,"(53.573,10.032)","(53.634,10.075)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.577,10.135) → (53.445,10.045)",15.923567192858,167.53204611113196,"(53.577,10.135)","(53.445,10.045)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Lower Saxony
"(53.584,10.149) → (53.481,10.014)",14.536224786435001,167.48120230628848,"(53.584,10.149)","(53.481,10.014)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.604,10.05) → (53.572,10.026)",3.8914479715274,4184.350358420312,"(53.604,10.05)","(53.572,10.026)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.613,10.054) → (53.572,10.026)",4.8320966253626,4185.007803204777,"(53.613,10.054)","(53.572,10.026)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.615,10.048) → (53.574,10.022)",4.8922045286369995,4185.399549263485,"(53.615,10.048)","(53.574,10.022)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.615,10.055) → (53.571,10.037)",5.089991040469799,4184.712419499985,"(53.615,10.055)","(53.571,10.037)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.618,10.051) → (53.479,9.962)",16.59555026003,167.50751693903203,"(53.618,10.051)","(53.479,9.962)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.622,10.046) → (53.572,10.022)",5.815805343639999,4185.389790963662,"(53.622,10.046)","(53.572,10.022)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.622,10.058) → (53.574,10.026)",5.695132577959501,4185.135059420224,"(53.622,10.058)","(53.574,10.026)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.631,10.049) → (53.571,10.018)",6.881004708969799,4185.620640040521,"(53.631,10.049)","(53.571,10.018)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.631,9.928) → (53.561,9.908)",7.9197473722215,167.52319681650195,"(53.631,9.928)","(53.561,9.908)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.638,9.922) → (53.561,9.948)",8.7990394165328,167.49569402417487,"(53.638,9.922)","(53.561,9.948)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(53.64,10.009) → (53.489,9.927)",17.575889345874,167.51261044749535,"(53.64,10.009)","(53.489,9.927)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,Hamburg,Hamburg
"(49.558,8.613) → (49.486,8.588)",8.2465694288201,1241.0357090895977,"(49.558,8.613)","(49.486,8.588)",Karlsruhe Region,Karlsruhe Region,Hesse,Baden-Württemberg
"(49.566,8.607) → (49.478,8.569)",10.147751637517999,1241.2684434159405,"(49.566,8.607)","(49.478,8.569)",Karlsruhe Region,Karlsruhe Region,Hesse,Baden-Württemberg
"(49.585,8.611) → (49.482,8.576)",11.760530883900001,1241.343994197916,"(49.585,8.611)","(49.482,8.576)",Karlsruhe Region,Karlsruhe Region,Hesse,Baden-Württemberg
"(49.6,8.611) → (49.485,8.602)",12.824551261634,1241.4124616834877,"(49.6,8.611)","(49.485,8.602)",Karlsruhe Region,Karlsruhe Region,Hesse,Baden-Württemberg
"(51.253,8.602) → (51.1,8.808)",22.316603803571,198.0119569692222,"(51.253,8.602)","(51.1,8.808)",Regierungsbezirk Arnsberg,Regierungsbezirk Kassel,Hesse,Hesse
"(49.567,8.601) → (49.481,8.567)",9.925108578804,1241.3468884102795,"(49.567,8.601)","(49.481,8.567)",Regierungsbezirk Darmstadt,Karlsruhe Region,Hesse,Baden-Württemberg
"(49.996,8.296) → (49.941,8.205)",8.9911597344617,2001.4406696266744,"(49.996,8.296)","(49.941,8.205)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Rheinland-Pfalz
"(50.006,8.279) → (49.951,8.214)",7.6682949336411,2001.3798123875547,"(50.006,8.279)","(49.951,8.214)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Rheinland-Pfalz
"(50.03,8.274) → (49.981,8.203)",7.4836910125525,2001.5624888902425,"(50.03,8.274)","(49.981,8.203)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Rheinland-Pfalz
"(50.035,8.909) → (49.927,9.385)",36.056840597242996,449.29721386185827,"(50.035,8.909)","(49.927,9.385)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.035,8.941) → (50.03,9.09)",10.707367802856,449.296166321027,"(50.035,8.941)","(50.03,9.09)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.037,8.959) → (50.008,9.142)",13.448810121543,449.3209476700559,"(50.037,8.959)","(50.008,9.142)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.044,8.273) → (49.991,8.2)",7.916373229437599,2001.6728869358044,"(50.044,8.273)","(49.991,8.2)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Rheinland-Pfalz
"(50.044,8.948) → (49.992,9.136)",14.622928239602,449.2688212201825,"(50.044,8.948)","(49.992,9.136)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.051,8.968) → (50.013,9.181)",15.770498128178,449.22345137283696,"(50.051,8.968)","(50.013,9.181)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.074,8.906) → (49.888,9.493)",46.78728737038,449.2551604304839,"(50.074,8.906)","(49.888,9.493)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.081,8.813) → (49.706,9.968)",92.68184003435499,449.1845845854657,"(50.081,8.813)","(49.706,9.968)",Regierungsbezirk Darmstadt,Regierungsbezirk Unterfranken,Hesse,Bavaria
"(50.306,8.793)",0.014028159649379998,339389.43458876107,"(50.306,8.793)","(50.306,8.793)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
"(50.309,8.794)",0.015496183450790001,339371.50752841233,"(50.309,8.794)","(50.309,8.794)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
"(50.31,8.794)",0.013975298794081999,339370.7162804363,"(50.31,8.794)","(50.31,8.794)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
"(50.31,8.795) → (50.309,8.795)",0.011331924046554,339339.742950396,"(50.31,8.795)","(50.309,8.795)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Hesse,Hesse
