,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(49.474,8.557) → (49.594,8.613)",14.011748852476002,867.7134886695325,"(49.474,8.557)","(49.594,8.613)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Hesse
"(49.483,8.556) → (49.619,8.578)",15.168838761577002,868.1774603332341,"(49.483,8.556)","(49.619,8.578)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.49,8.557) → (49.6,8.581)",12.388240226103001,867.7499049268433,"(49.49,8.557)","(49.6,8.581)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.492,8.555) → (49.615,8.575)",13.738485808027999,867.9397460050743,"(49.492,8.555)","(49.615,8.575)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.493,8.561) → (49.574,8.592)",9.2901076432984,868.1727110677393,"(49.493,8.561)","(49.574,8.592)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.494,8.555) → (49.601,8.588)",12.1378324215,867.9261284936758,"(49.494,8.555)","(49.601,8.588)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.494,8.573) → (49.612,8.605)",13.404261941218,867.819871426827,"(49.494,8.573)","(49.612,8.605)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.593,8.617) → (49.479,8.577)",13.054233398055999,1417.266780779628,"(49.593,8.617)","(49.479,8.577)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Baden-Württemberg
"(49.595,8.621) → (49.479,8.59)",13.091594990348,1416.6907802953556,"(49.595,8.621)","(49.479,8.59)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Baden-Württemberg
"(49.597,8.614) → (49.473,8.573)",14.106700647892001,1416.576562012599,"(49.597,8.614)","(49.473,8.573)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Baden-Württemberg
"(49.598,8.618) → (49.475,8.564)",14.255036364215,1416.8642418763843,"(49.598,8.618)","(49.475,8.564)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Baden-Württemberg
"(49.603,8.616) → (49.465,8.578)",15.625778893689,1417.2745338178577,"(49.603,8.616)","(49.465,8.578)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Baden-Württemberg
"(48.652,8.946)",0.0010383758918571,662855.7000367725,"(48.652,8.946)","(48.652,8.946)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.655,8.941)",0.04874754672199099,663028.5404575998,"(48.655,8.941)","(48.655,8.941)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.655,8.942)",0.041878206842307,662883.5188088071,"(48.655,8.942)","(48.655,8.942)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.655,8.943) → (48.654,8.942)",0.038344193506316,663018.1378936559,"(48.655,8.943)","(48.654,8.942)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.656,8.941) → (48.656,8.94)",0.05806189318722701,663210.1329987538,"(48.656,8.941)","(48.656,8.94)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.656,8.942) → (48.656,8.941)",0.034021540854281,662936.9669733584,"(48.656,8.942)","(48.656,8.941)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.656,8.943) → (48.656,8.942)",0.04680274841129701,663206.5049835792,"(48.656,8.943)","(48.656,8.942)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.429,10.023) → (48.454,9.953)",5.873293386558,1498.629630631908,"(48.429,10.023)","(48.454,9.953)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.441,9.93) → (48.42,10.004)",5.9037319895756,1639.8718840666793,"(48.441,9.93)","(48.42,10.004)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.444,9.925) → (48.433,10.016)",6.8539740369504,1640.3120446400287,"(48.444,9.925)","(48.433,10.016)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.468,9.917) → (48.453,10.008)",6.957293570598299,1640.321017828537,"(48.468,9.917)","(48.453,10.008)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.469,9.925) → (48.447,9.993)",5.5252590437352005,1639.8461553520121,"(48.469,9.925)","(48.447,9.993)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.469,9.977) → (48.454,10.025)",3.9853093714629,1639.4443969688402,"(48.469,9.977)","(48.454,10.025)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.478,9.932) → (48.468,10.006)",5.6018588643708,1639.5132012801555,"(48.478,9.932)","(48.468,10.006)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(48.479,9.927) → (48.466,9.995)",5.199164317238901,1639.6453948992148,"(48.479,9.927)","(48.466,9.995)",Tübingen Region,Tübingen Region,Baden-Württemberg,Baden-Württemberg
"(49.985,9.187) → (50.053,8.94)",19.228503982733,700.1603826996699,"(49.985,9.187)","(50.053,8.94)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.993,9.103) → (50.037,8.912)",14.50507014708,700.5015318115703,"(49.993,9.103)","(50.037,8.912)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.998,9.111) → (50.041,8.934)",13.518112776061,700.3025720093933,"(49.998,9.111)","(50.041,8.934)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(49.999,9.115) → (50.043,8.914)",15.152580417744,700.2168364902454,"(49.999,9.115)","(50.043,8.914)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(50.0,9.149) → (50.044,8.927)",16.621809652838,700.5053638460395,"(50.0,9.149)","(50.044,8.927)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(50.014,9.117) → (50.057,8.937)",13.744142893987998,700.3135595553878,"(50.014,9.117)","(50.057,8.937)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(50.063,9.041) → (50.071,8.872)",12.117108475758,700.13099955539,"(50.063,9.041)","(50.071,8.872)",Regierungsbezirk Unterfranken,Regierungsbezirk Darmstadt,Bavaria,Hesse
"(48.336,10.039) → (48.371,10.013)",4.3030931539095,1498.56673868351,"(48.336,10.039)","(48.371,10.013)",Swabia,Swabia,Bavaria,Bavaria
"(48.387,10.041) → (48.413,9.959)",6.7144960202399,1498.9574917625548,"(48.387,10.041)","(48.413,9.959)",Swabia,Tübingen Region,Bavaria,Baden-Württemberg
"(48.387,10.072) → (48.423,9.954)",9.5931748680678,1499.3598292838033,"(48.387,10.072)","(48.423,9.954)",Swabia,Tübingen Region,Bavaria,Baden-Württemberg
"(48.394,10.055) → (48.426,9.94)",9.1736558402484,1499.3680314051214,"(48.394,10.055)","(48.426,9.94)",Swabia,Tübingen Region,Bavaria,Baden-Württemberg
"(48.406,10.054) → (48.437,9.965)",7.4601234709685995,1498.9339739194972,"(48.406,10.054)","(48.437,9.965)",Swabia,Tübingen Region,Bavaria,Baden-Württemberg
"(48.42,10.035) → (48.449,9.952)",6.9055427782200995,1498.7504648370536,"(48.42,10.035)","(48.449,9.952)",Swabia,Tübingen Region,Bavaria,Baden-Württemberg
"(48.824,11.359) → (48.823,11.359)",0.046991832956785995,802318.2096815953,"(48.824,11.359)","(48.823,11.359)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.824,11.36) → (48.823,11.359)",0.050707484568862,802090.3314186193,"(48.824,11.36)","(48.823,11.359)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.825,11.358) → (48.824,11.358)",0.07162931772382401,802322.5986956019,"(48.825,11.358)","(48.824,11.358)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.826,11.361)",0.038626377883157,801927.4751403208,"(48.826,11.361)","(48.826,11.361)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.827,11.36) → (48.826,11.36)",0.06274438406678201,802102.9159852916,"(48.827,11.36)","(48.826,11.36)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.829,11.36) → (48.828,11.36)",0.04570583768511799,801992.1343910539,"(48.829,11.36)","(48.828,11.36)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(48.833,11.361)",0.0023204333857479997,801893.8212071846,"(48.833,11.361)","(48.833,11.361)",Upper Bavaria,Upper Bavaria,Bavaria,Bavaria
"(50.244,11.305) → (50.394,11.26)",16.931747052646,140.9522153562253,"(50.244,11.305)","(50.394,11.26)",Upper Franconia,Upper Franconia,Bavaria,Thuringia
"(50.322,11.15) → (50.393,11.19)",8.3288232015966,140.91218143251473,"(50.322,11.15)","(50.393,11.19)",Upper Franconia,Upper Franconia,Bavaria,Thuringia
"(50.33,11.153) → (50.403,11.196)",8.6919146205384,140.95298642341535,"(50.33,11.153)","(50.403,11.196)",Upper Franconia,Upper Franconia,Bavaria,Thuringia
"(52.497,13.36) → (52.508,13.367)",1.3732120566891999,5200.932858936515,"(52.497,13.36)","(52.508,13.367)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.498,13.391) → (52.457,13.305)",7.359510343669701,2650.295566306639,"(52.498,13.391)","(52.457,13.305)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.499,13.383) → (52.469,13.316)",5.6527506250598005,2650.620072166012,"(52.499,13.383)","(52.469,13.316)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.501,13.351) → (52.505,13.366)",1.0831183183958,5200.904407828192,"(52.501,13.351)","(52.505,13.366)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.501,13.379) → (52.464,13.305)",6.489934294081,2650.661659632803,"(52.501,13.379)","(52.464,13.305)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.502,13.36) → (52.507,13.369)",0.84834125702913,5199.427222033256,"(52.502,13.36)","(52.507,13.369)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.503,13.344) → (52.505,13.36)",1.0983266168494,5198.79067490353,"(52.503,13.344)","(52.505,13.36)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.503,13.382) → (52.479,13.318)",5.1245892504993,2651.3876319811125,"(52.503,13.382)","(52.479,13.318)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.503,13.383) → (52.469,13.311)",6.1642663539691,2650.0818907377775,"(52.503,13.383)","(52.469,13.311)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.504,13.327) → (52.511,13.361)",2.4188773593362,5198.153374808426,"(52.504,13.327)","(52.511,13.361)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.505,13.364) → (52.504,13.369)",0.33317327812219,5198.37153125443,"(52.505,13.364)","(52.504,13.369)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.505,13.383) → (52.472,13.317)",5.796028082361599,2651.373127868337,"(52.505,13.383)","(52.472,13.317)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.506,13.366) → (52.508,13.373)",0.51759012623686,5199.508799551361,"(52.506,13.366)","(52.508,13.373)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.408) → (52.51,13.405)",0.18655763487903,238873.10353845783,"(52.511,13.408)","(52.51,13.405)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.408) → (52.51,13.406)",0.18174970303964,238807.69806329,"(52.511,13.408)","(52.51,13.406)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.408) → (52.511,13.406)",0.17465928568837663,716334.1312752396,"(52.511,13.408)","(52.511,13.406)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.408)",0.010444440975934001,238745.44490145546,"(52.511,13.408)","(52.511,13.408)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.511,13.409) → (52.51,13.406)",0.18880229942101,238871.7968104672,"(52.511,13.409)","(52.51,13.406)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.519,13.344) → (52.519,13.276)",4.644880919057,2649.9706765924575,"(52.519,13.344)","(52.519,13.276)",Upper Franconia,Upper Franconia,Berlin,Berlin
"(52.95,11.929) → (52.898,11.801)",10.366569000914,68.15309233659644,"(52.95,11.929)","(52.898,11.801)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Brandenburg,Saxony-Anhalt
"(52.965,11.895) → (52.926,11.748)",10.69334533652,68.13336245088625,"(52.965,11.895)","(52.926,11.748)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Brandenburg,Saxony-Anhalt
"(52.971,11.872) → (52.932,11.776)",7.7918301466324005,68.13443144375249,"(52.971,11.872)","(52.932,11.776)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Brandenburg,Saxony-Anhalt
"(53.064,11.825) → (52.988,11.733)",10.426394825036,68.15271951290015,"(53.064,11.825)","(52.988,11.733)",Regierungsbezirk Kassel,Regierungsbezirk Kassel,Brandenburg,Brandenburg
"(52.405,13.472) → (52.405,13.473)",0.027172836264584,126978.97169927643,"(52.405,13.472)","(52.405,13.473)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.406,13.471)",0.028503376706582997,126979.66632701716,"(52.406,13.471)","(52.406,13.471)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.406,13.473)",0.021031809373962,126927.36536080642,"(52.406,13.473)","(52.406,13.473)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.407,13.471)",0.022654365978613,126917.13205802224,"(52.407,13.471)","(52.407,13.471)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.407,13.472) → (52.407,13.473)",0.015407603961538998,126942.90652319524,"(52.407,13.472)","(52.407,13.473)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.408,13.468)",0.005495972540301999,126911.80581492852,"(52.408,13.468)","(52.408,13.468)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.408,13.473) → (52.407,13.473)",0.018846215337505,126944.89822089828,"(52.408,13.473)","(52.407,13.473)",Upper Franconia,Upper Franconia,Brandenburg,Brandenburg
"(52.906,11.968) → (52.866,11.825)",10.547981901636,68.12502112895699,"(52.906,11.968)","(52.866,11.825)",Upper Franconia,Regierungsbezirk Kassel,Brandenburg,Saxony-Anhalt
