,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(53.848,12.431) → (53.848,12.432)",0.087469665683539,78684.14882659877,"(53.848,12.431)","(53.848,12.432)",Upper Franconia,Upper Franconia,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern
"(53.848,12.434) → (53.848,12.435)",0.062921436932034,78676.50873917571,"(53.848,12.434)","(53.848,12.435)",Upper Franconia,Upper Franconia,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern
"(53.848,12.439)",0.070695740445623,78680.54580567124,"(53.848,12.439)","(53.848,12.439)",Upper Franconia,Upper Franconia,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern
"(51.162,8.501) → (51.076,8.707)",17.25984823664,446.1153934642442,"(51.162,8.501)","(51.076,8.707)",Regierungsbezirk Arnsberg,Regierungsbezirk Kassel,North Rhine-Westphalia,Hesse
"(51.174,8.443) → (51.048,8.665)",20.894730496708,446.01575255671753,"(51.174,8.443)","(51.048,8.665)",Regierungsbezirk Arnsberg,Regierungsbezirk Kassel,North Rhine-Westphalia,Hesse
"(51.174,8.536) → (51.092,8.673)",13.186399257641002,446.0217988018562,"(51.174,8.536)","(51.092,8.673)",Regierungsbezirk Arnsberg,Regierungsbezirk Kassel,North Rhine-Westphalia,Hesse
"(51.179,8.575) → (51.091,8.731)",14.59644673092,445.957960544836,"(51.179,8.575)","(51.091,8.731)",Regierungsbezirk Arnsberg,Regierungsbezirk Kassel,North Rhine-Westphalia,Hesse
"(51.193,8.458) → (51.078,8.721)",22.399447050036997,446.135822441729,"(51.193,8.458)","(51.078,8.721)",Regierungsbezirk Arnsberg,Regierungsbezirk Kassel,North Rhine-Westphalia,Hesse
"(51.228,8.502) → (51.129,8.799)",23.455139246195998,446.00153720086365,"(51.228,8.502)","(51.129,8.799)",Regierungsbezirk Arnsberg,Regierungsbezirk Kassel,North Rhine-Westphalia,Hesse
"(51.236,8.513) → (51.093,8.741)",22.439182861040003,446.0925034666006,"(51.236,8.513)","(51.093,8.741)",Regierungsbezirk Arnsberg,Regierungsbezirk Kassel,North Rhine-Westphalia,Hesse
"(51.372,7.201) → (51.373,7.202)",0.12438722123250999,1142252.451739885,"(51.372,7.201)","(51.373,7.202)",Regierungsbezirk Arnsberg,Regierungsbezirk Arnsberg,North Rhine-Westphalia,North Rhine-Westphalia
"(51.372,7.203) → (51.373,7.203)",0.11204617991933,1141797.0675775346,"(51.372,7.203)","(51.373,7.203)",Regierungsbezirk Arnsberg,Regierungsbezirk Arnsberg,North Rhine-Westphalia,North Rhine-Westphalia
"(51.373,7.202) → (51.374,7.202)",0.10357266192665099,2284102.0553364297,"(51.373,7.202)","(51.374,7.202)",Regierungsbezirk Arnsberg,Regierungsbezirk Arnsberg,North Rhine-Westphalia,North Rhine-Westphalia
"(51.373,7.203) → (51.374,7.203)",0.10543771796514001,3426053.818762874,"(51.373,7.203)","(51.374,7.203)",Regierungsbezirk Arnsberg,Regierungsbezirk Arnsberg,North Rhine-Westphalia,North Rhine-Westphalia
"(52.206,8.505) → (52.163,8.403)",8.4120979133387,1834.5967253678273,"(52.206,8.505)","(52.163,8.403)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,North Rhine-Westphalia,Lower Saxony
"(52.219,8.468) → (52.175,8.389)",7.2299322421533,1834.7748786640589,"(52.219,8.468)","(52.175,8.389)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,North Rhine-Westphalia,Lower Saxony
"(52.224,8.452) → (52.17,8.348)",9.2572517971864,1834.2810801443675,"(52.224,8.452)","(52.17,8.348)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,North Rhine-Westphalia,Lower Saxony
"(52.229,8.466) → (52.178,8.356)",9.4098667509226,1834.6908626025809,"(52.229,8.466)","(52.178,8.356)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,North Rhine-Westphalia,Lower Saxony
"(52.235,8.457) → (52.171,8.346)",10.387833087862,1834.3059458873379,"(52.235,8.457)","(52.171,8.346)",Regierungsbezirk Detmold,Regierungsbezirk Detmold,North Rhine-Westphalia,Lower Saxony
"(50.77,7.424) → (50.643,7.491)",14.875927191179997,1828.0286020523483,"(50.77,7.424)","(50.643,7.491)",Regierungsbezirk Köln,Regierungsbezirk Köln,North Rhine-Westphalia,Rheinland-Pfalz
"(50.775,7.462) → (50.654,7.519)",13.984334226715,1827.7669597737608,"(50.775,7.462)","(50.654,7.519)",Regierungsbezirk Köln,Regierungsbezirk Köln,North Rhine-Westphalia,Rheinland-Pfalz
"(50.778,7.438) → (50.658,7.494)",13.949615922423,1828.41220150938,"(50.778,7.438)","(50.658,7.494)",Regierungsbezirk Köln,Regierungsbezirk Köln,North Rhine-Westphalia,Rheinland-Pfalz
"(50.778,7.454) → (50.661,7.511)",13.615307555381,1828.4959300519156,"(50.778,7.454)","(50.661,7.511)",Regierungsbezirk Köln,Regierungsbezirk Köln,North Rhine-Westphalia,Rheinland-Pfalz
"(50.778,7.457) → (50.663,7.514)",13.404527737979,1828.00382140468,"(50.778,7.457)","(50.663,7.514)",Regierungsbezirk Köln,Regierungsbezirk Köln,North Rhine-Westphalia,Rheinland-Pfalz
"(50.778,7.47) → (50.664,7.516)",13.06627219812,1828.3183864301488,"(50.778,7.47)","(50.664,7.516)",Regierungsbezirk Köln,Regierungsbezirk Köln,North Rhine-Westphalia,Rheinland-Pfalz
"(50.784,7.445) → (50.649,7.519)",15.869098890058,1827.9455595054656,"(50.784,7.445)","(50.649,7.519)",Regierungsbezirk Köln,Regierungsbezirk Köln,North Rhine-Westphalia,Rheinland-Pfalz
"(50.849,6.782) → (48.429,13.403)",547.19565256252,36.99799376371973,"(50.849,6.782)","(48.429,13.403)",Regierungsbezirk Köln,Lower Bavaria,North Rhine-Westphalia,Bavaria
"(50.861,6.921) → (48.926,12.236)",437.12763837649004,37.00328997467251,"(50.861,6.921)","(48.926,12.236)",Regierungsbezirk Köln,Upper Palatinate,North Rhine-Westphalia,Bavaria
"(49.373,8.497) → (49.401,8.359)",10.472673574096,5154.950953438862,"(49.373,8.497)","(49.401,8.359)",Karlsruhe Region,Karlsruhe Region,Rheinland-Pfalz,Rheinland-Pfalz
"(49.379,8.496) → (49.398,8.353)",10.580449951309001,5156.338694487627,"(49.379,8.496)","(49.398,8.353)",Karlsruhe Region,Karlsruhe Region,Rheinland-Pfalz,Rheinland-Pfalz
"(49.39,8.367) → (49.373,8.488)",8.918607395370302,3333.308128795431,"(49.39,8.367)","(49.373,8.488)",Karlsruhe Region,Karlsruhe Region,Rheinland-Pfalz,Rheinland-Pfalz
"(49.397,8.363) → (49.383,8.484)",8.886465775459198,3333.4607710886817,"(49.397,8.363)","(49.383,8.484)",Karlsruhe Region,Karlsruhe Region,Rheinland-Pfalz,Rheinland-Pfalz
"(49.401,8.363) → (49.393,8.49)",9.249290812353,3333.1370981241485,"(49.401,8.363)","(49.393,8.49)",Karlsruhe Region,Karlsruhe Region,Rheinland-Pfalz,Baden-Württemberg
"(49.408,8.372) → (49.392,8.494)",9.008362811679199,3332.131813345008,"(49.408,8.372)","(49.392,8.494)",Karlsruhe Region,Karlsruhe Region,Rheinland-Pfalz,Baden-Württemberg
"(49.409,8.365) → (49.395,8.491)",9.2463559593208,3332.457411663046,"(49.409,8.365)","(49.395,8.491)",Karlsruhe Region,Karlsruhe Region,Rheinland-Pfalz,Baden-Württemberg
"(49.414,8.373) → (49.406,8.493)",8.750277409329598,3332.5636266960073,"(49.414,8.373)","(49.406,8.493)",Karlsruhe Region,Karlsruhe Region,Rheinland-Pfalz,Rheinland-Pfalz
"(49.414,8.374) → (49.402,8.497)",8.977706196507802,3332.6088033439437,"(49.414,8.374)","(49.402,8.497)",Karlsruhe Region,Karlsruhe Region,Rheinland-Pfalz,Baden-Württemberg
"(49.402,7.293) → (49.36,7.143)",11.85765903513,550.2341810114657,"(49.402,7.293)","(49.36,7.143)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Saarland
"(49.409,7.285) → (49.38,7.161)",9.533036946908,550.1807542754741,"(49.409,7.285)","(49.38,7.161)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Saarland
"(49.416,7.339) → (49.36,7.185)",12.761899299454,550.0148180052977,"(49.416,7.339)","(49.36,7.185)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Saarland
"(49.853,7.712) → (49.853,7.711)",0.12228594292469999,226207.05522830252,"(49.853,7.712)","(49.853,7.711)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Rheinland-Pfalz
"(49.853,7.715) → (49.852,7.714)",0.14806110856851,226286.9112691092,"(49.853,7.715)","(49.852,7.714)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Rheinland-Pfalz
"(49.853,7.717) → (49.852,7.715)",0.13356035370228,226297.27363338342,"(49.853,7.717)","(49.852,7.715)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Rheinland-Pfalz
"(49.854,7.712) → (49.854,7.711)",0.099979812461947,226239.4364512183,"(49.854,7.712)","(49.854,7.711)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Rheinland-Pfalz
"(49.854,7.713) → (49.853,7.711)",0.10783786697297999,226236.36956279154,"(49.854,7.713)","(49.853,7.711)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Rheinland-Pfalz
"(49.854,7.714) → (49.853,7.713)",0.10632610708166,226229.158986748,"(49.854,7.714)","(49.853,7.713)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Rheinland-Pfalz
"(49.854,7.714) → (49.854,7.712)",0.097256672131736,226275.30058061556,"(49.854,7.714)","(49.854,7.712)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Rheinland-Pfalz
