,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(49.421,8.504) → (49.438,8.382)",8.981657289374802,2078.4309009271688,"(49.421,8.504)","(49.438,8.382)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Rheinland-Pfalz
"(49.464,8.549) → (49.594,8.588)",14.816027809853999,1017.1121984015707,"(49.464,8.549)","(49.594,8.588)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.473,8.562) → (49.584,8.581)",12.403220470753,1017.1126620775456,"(49.473,8.562)","(49.584,8.581)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.486,8.574) → (49.585,8.595)",11.066634011205,1017.570670161675,"(49.486,8.574)","(49.585,8.595)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.491,8.561) → (49.596,8.57)",11.726588727665,1017.427511825308,"(49.491,8.561)","(49.596,8.57)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.492,8.562) → (49.599,8.592)",12.015637707327,1017.0183093801261,"(49.492,8.562)","(49.599,8.592)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.495,8.564) → (49.603,8.585)",12.208030691331999,1017.2574475628284,"(49.495,8.564)","(49.603,8.585)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.496,8.569) → (49.597,8.582)",11.202300704677,1017.1105297360427,"(49.496,8.569)","(49.597,8.582)",Karlsruhe Region,Regierungsbezirk Darmstadt,Baden-Württemberg,Hesse
"(49.598,8.62) → (49.483,8.574)",13.159887782696,1407.274285090004,"(49.598,8.62)","(49.483,8.574)",Karlsruhe Region,Karlsruhe Region,Baden-Württemberg,Baden-Württemberg
"(48.654,8.943)",0.025435348585132998,663204.7364218897,"(48.654,8.943)","(48.654,8.943)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.655,8.942)",0.03810941784626,1326347.6481607626,"(48.655,8.942)","(48.655,8.942)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
"(48.655,8.943) → (48.655,8.942)",0.0357845123487415,1326706.725019475,"(48.655,8.943)","(48.655,8.942)",Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Baden-Württemberg
