,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(56.219,15.228) → (56.219,14.876)",21.735987726803998,247.19853268167947,"(56.219,15.228)","(56.219,14.876)",Ronneby Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.219,15.228) → (56.219,14.956)",16.827868772144,247.2290686743675,"(56.219,15.228)","(56.219,14.956)",Ronneby Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.219,15.229) → (56.219,14.927)",18.717105785836,247.06650708065166,"(56.219,15.229)","(56.219,14.927)",Ronneby Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.219,15.251) → (56.219,14.912)",20.930952793496,247.00939239348443,"(56.219,15.251)","(56.219,14.912)",Ronneby Kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.219,15.253) → (56.195,15.581)",20.513025716908,674.1778164045803,"(56.219,15.253)","(56.195,15.581)",Ronneby Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,15.273) → (56.195,15.568)",18.449610464583,673.8177465835954,"(56.219,15.273)","(56.195,15.568)",Ronneby Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.223,15.26) → (56.191,15.568)",19.350795781061002,674.2610963846387,"(56.223,15.26)","(56.191,15.568)",Ronneby Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.227,15.241) → (56.227,15.238)",0.17064649569661,12918.284158952381,"(56.227,15.241)","(56.227,15.238)",Ronneby Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.227,15.242) → (56.226,15.24)",0.12654147016697,12911.38466722874,"(56.227,15.242)","(56.226,15.24)",Ronneby Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.227,15.243) → (56.227,15.24)",0.16923317180817002,12908.399925569995,"(56.227,15.243)","(56.227,15.24)",Ronneby Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.227,15.26) → (56.194,15.576)",19.875138038056,673.6619792549576,"(56.227,15.26)","(56.194,15.576)",Ronneby Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.228,15.243) → (56.227,15.239)",0.19903868341127,12919.879931493346,"(56.228,15.243)","(56.227,15.239)",Ronneby Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.04,14.678) → (56.036,14.196)",29.913048964296,139.9467627519775,"(56.04,14.678)","(56.036,14.196)",Sölvesborgs kommun,Kristianstads kommun,Blekinge,Skåne
"(56.043,14.678) → (56.013,14.197)",30.032919109092003,140.02154648402822,"(56.043,14.678)","(56.013,14.197)",Sölvesborgs kommun,Kristianstads kommun,Blekinge,Skåne
"(56.046,14.678) → (56.121,14.502)",13.761386702438,70.88385885069279,"(56.046,14.678)","(56.121,14.502)",Sölvesborgs kommun,Bromölla Kommun,Blekinge,Skåne
"(56.049,14.678) → (56.023,14.15)",32.885052028447,140.03884309527112,"(56.049,14.678)","(56.023,14.15)",Sölvesborgs kommun,Kristianstads kommun,Blekinge,Skåne
"(56.052,14.678)",0.057875952326167004,4465.169785574526,"(56.052,14.678)","(56.052,14.678)",Sölvesborgs kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.053,14.678) → (56.052,14.678)",0.077045317891481,4469.140856805874,"(56.053,14.678)","(56.052,14.678)",Sölvesborgs kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.053,14.678)",0.043580360906809,4468.588860014975,"(56.053,14.678)","(56.053,14.678)",Sölvesborgs kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.054,14.678) → (56.053,14.678)",0.046889471405656004,4466.202243381011,"(56.054,14.678)","(56.053,14.678)",Sölvesborgs kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.054,14.678) → (56.023,14.182)",30.967091907920004,139.91441107602964,"(56.054,14.678)","(56.023,14.182)",Sölvesborgs kommun,Kristianstads kommun,Blekinge,Skåne
"(56.056,14.678) → (56.121,14.502)",13.107879621626001,70.87510377586614,"(56.056,14.678)","(56.121,14.502)",Sölvesborgs kommun,Bromölla Kommun,Blekinge,Skåne
"(56.058,14.678) → (56.121,14.502)",12.965275547755999,70.82087474218784,"(56.058,14.678)","(56.121,14.502)",Sölvesborgs kommun,Bromölla Kommun,Blekinge,Skåne
"(56.07,14.678) → (56.219,14.777)",17.679722854289,184.86794585755055,"(56.07,14.678)","(56.219,14.777)",Sölvesborgs kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.081,14.678) → (56.219,14.814)",17.510297431957,184.98958285424703,"(56.081,14.678)","(56.219,14.814)",Sölvesborgs kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.082,14.678) → (56.317,14.502)",28.274313276395002,69.14644270816208,"(56.082,14.678)","(56.317,14.502)",Sölvesborgs kommun,Olofströms Kommun,Blekinge,Skåne
"(56.089,14.678) → (56.219,14.816)",16.738959921555,184.8252096930268,"(56.089,14.678)","(56.219,14.816)",Sölvesborgs kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.092,14.678) → (56.317,14.502)",27.269927552814003,69.15498424457833,"(56.092,14.678)","(56.317,14.502)",Sölvesborgs kommun,Olofströms Kommun,Blekinge,Skåne
"(56.101,14.678) → (56.219,14.807)",15.309343338764998,184.96673424433357,"(56.101,14.678)","(56.219,14.807)",Sölvesborgs kommun,Karlshamns kommun,Blekinge,Blekinge
"(60.138,16.201) → (60.283,15.908)",22.89036070712,150.27844152610592,"(60.138,16.201)","(60.283,15.908)",Avesta Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.147,16.253) → (60.109,16.072)",10.881890838892,656.5403684660673,"(60.147,16.253)","(60.109,16.072)",Avesta Kommun,Norbergs Kommun,Dalarna,Västmanland
"(60.15,16.254) → (60.109,16.074)",10.979835933395,656.8912057275398,"(60.15,16.254)","(60.109,16.074)",Avesta Kommun,Norbergs Kommun,Dalarna,Västmanland
"(60.151,16.214) → (60.283,15.908)",22.429354137839,150.31318962249438,"(60.151,16.214)","(60.283,15.908)",Avesta Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.153,16.247) → (60.109,16.076)",10.69870123418,656.9723503234941,"(60.153,16.247)","(60.109,16.076)",Avesta Kommun,Norbergs Kommun,Dalarna,Västmanland
"(60.155,16.204) → (60.283,15.908)",21.728351219660002,150.39351289025254,"(60.155,16.204)","(60.283,15.908)",Avesta Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.158,16.222) → (60.283,15.908)",22.216067582786998,150.41209073195787,"(60.158,16.222)","(60.283,15.908)",Avesta Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.16,16.255) → (60.109,16.064)",12.004696918271,656.3885951714971,"(60.16,16.255)","(60.109,16.064)",Avesta Kommun,Norbergs Kommun,Dalarna,Västmanland
"(60.161,16.277)",0.089969796037512,9317.263374618567,"(60.161,16.277)","(60.161,16.277)",Avesta Kommun,Avesta Kommun,Dalarna,Dalarna
"(60.162,16.276) → (60.162,16.277)",0.05304606341194901,9325.549625381387,"(60.162,16.276)","(60.162,16.277)",Avesta Kommun,Avesta Kommun,Dalarna,Dalarna
"(60.162,16.279)",0.0095541534860931,9324.397799195658,"(60.162,16.279)","(60.162,16.279)",Avesta Kommun,Avesta Kommun,Dalarna,Dalarna
"(60.162,16.281) → (60.162,16.28)",0.062124206573826,9319.41775659465,"(60.162,16.281)","(60.162,16.28)",Avesta Kommun,Avesta Kommun,Dalarna,Dalarna
"(60.457,15.381) → (60.283,15.908)",34.841719765953,86.36692041730225,"(60.457,15.381)","(60.283,15.908)",Borlänge Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.457,15.381) → (60.682,15.029)",31.501770042461,133.00505744264547,"(60.457,15.381)","(60.682,15.029)",Borlänge Kommun,Leksands kommun,Dalarna,Dalarna
"(60.457,15.381) → (60.698,15.029)",32.955189852221,133.12334467081328,"(60.457,15.381)","(60.698,15.029)",Borlänge Kommun,Leksands kommun,Dalarna,Dalarna
"(60.457,15.381) → (60.132,15.205)",37.470279195785,145.12997618723594,"(60.457,15.381)","(60.132,15.205)",Borlänge Kommun,Ludvika Kommun,Dalarna,Dalarna
"(60.457,15.381) → (60.133,15.205)",37.332860628293,145.2254669136145,"(60.457,15.381)","(60.133,15.205)",Borlänge Kommun,Ludvika Kommun,Dalarna,Dalarna
"(60.457,15.381) → (60.138,15.205)",36.811002815406,145.20752968714038,"(60.457,15.381)","(60.138,15.205)",Borlänge Kommun,Ludvika Kommun,Dalarna,Dalarna
"(60.457,15.419) → (60.283,15.908)",33.138701865865,86.44373030572291,"(60.457,15.419)","(60.283,15.908)",Borlänge Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.457,15.422) → (60.37,15.655)",16.008560366103,212.65157655207835,"(60.457,15.422)","(60.37,15.655)",Borlänge Kommun,Säters Kommun,Dalarna,Dalarna
"(60.457,15.433) → (60.716,15.029)",36.252279632816,133.106902213212,"(60.457,15.433)","(60.716,15.029)",Borlänge Kommun,Leksands kommun,Dalarna,Dalarna
"(60.457,15.439) → (60.283,15.908)",32.211198863218996,86.38689058764044,"(60.457,15.439)","(60.283,15.908)",Borlänge Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.459,15.426) → (60.37,15.68)",17.088941855026,212.6253113275984,"(60.459,15.426)","(60.37,15.68)",Borlänge Kommun,Säters Kommun,Dalarna,Dalarna
"(60.463,15.415) → (60.37,15.66)",16.908222757309,212.5117508455955,"(60.463,15.415)","(60.37,15.66)",Borlänge Kommun,Säters Kommun,Dalarna,Dalarna
"(60.466,15.403) → (60.37,15.688)",18.933989121389,212.46262422656355,"(60.466,15.403)","(60.37,15.688)",Borlänge Kommun,Säters Kommun,Dalarna,Dalarna
"(60.471,15.397)",0.039886816232173994,28416.103789898447,"(60.471,15.397)","(60.471,15.397)",Borlänge Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.472,15.397) → (60.471,15.397)",0.048346696616321995,28409.534802067403,"(60.472,15.397)","(60.471,15.397)",Borlänge Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.472,15.397) → (60.471,15.398)",0.081243241317354,28434.800646764495,"(60.472,15.397)","(60.471,15.398)",Borlänge Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.472,15.397) → (60.472,15.398)",0.0588238950183,28431.288580528544,"(60.472,15.397)","(60.472,15.398)",Borlänge Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.472,15.411) → (60.544,15.16)",15.892274043376998,162.40735430476403,"(60.472,15.411)","(60.544,15.16)",Borlänge Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.472,15.412) → (60.283,15.908)",34.440792334495,86.43305338520261,"(60.472,15.412)","(60.283,15.908)",Borlänge Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.473,15.405) → (60.613,15.601)",18.928195468831998,1230.8066802052851,"(60.473,15.405)","(60.613,15.601)",Borlänge Kommun,Falu kommun,Dalarna,Dalarna
"(60.474,15.403) → (60.614,15.596)",18.738973102532,1230.9587195534943,"(60.474,15.403)","(60.614,15.596)",Borlänge Kommun,Falu kommun,Dalarna,Dalarna
"(60.475,15.381) → (60.544,15.126)",15.935828534547,162.51421297475906,"(60.475,15.381)","(60.544,15.126)",Borlänge Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.475,15.396) → (60.611,15.593)",18.580709043943,1230.1493219679999,"(60.475,15.396)","(60.611,15.593)",Borlänge Kommun,Falu kommun,Dalarna,Dalarna
"(60.479,15.397) → (60.616,15.594)",18.702466283234,1229.864946742384,"(60.479,15.397)","(60.616,15.594)",Borlänge Kommun,Falu kommun,Dalarna,Dalarna
"(60.482,15.381) → (60.692,15.029)",30.199740677231997,133.0358115049663,"(60.482,15.381)","(60.692,15.029)",Borlänge Kommun,Leksands kommun,Dalarna,Dalarna
"(60.483,15.381) → (60.536,15.148)",14.054323412933,162.4941403641809,"(60.483,15.381)","(60.536,15.148)",Borlänge Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.49,15.381) → (60.544,15.161)",13.445637895282,162.36981038452822,"(60.49,15.381)","(60.544,15.161)",Borlänge Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.558,15.63) → (60.37,15.674)",21.003009053556003,81.24707018209045,"(60.558,15.63)","(60.37,15.674)",Falu kommun,Säters Kommun,Dalarna,Dalarna
"(60.572,15.674) → (60.37,15.732)",22.694722992037,81.25710648737953,"(60.572,15.674)","(60.37,15.732)",Falu kommun,Säters Kommun,Dalarna,Dalarna
"(60.602,15.609) → (60.472,15.409)",18.097438943773,1491.037731542674,"(60.602,15.609)","(60.472,15.409)",Falu kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.602,15.619) → (60.471,15.401)",18.871088463936,1492.0187850767775,"(60.602,15.619)","(60.471,15.401)",Falu kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.604,15.606) → (60.469,15.399)",18.83330406919,1491.834501428597,"(60.604,15.606)","(60.469,15.399)",Falu kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.605,15.601) → (60.47,15.397)",18.718024922018,1490.6930464026368,"(60.605,15.601)","(60.47,15.397)",Falu kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.63,15.597) → (60.37,15.732)",29.808431640201,81.18490519226411,"(60.63,15.597)","(60.37,15.732)",Falu kommun,Säters Kommun,Dalarna,Dalarna
"(60.63,15.615) → (60.888,15.088)",40.508183155551,81.24707018209045,"(60.63,15.615)","(60.888,15.088)",Falu kommun,Rättviks Kommun,Dalarna,Dalarna
"(60.63,15.637) → (60.37,15.684)",28.993424639260997,81.20367715238201,"(60.63,15.637)","(60.37,15.684)",Falu kommun,Säters Kommun,Dalarna,Dalarna
"(60.636,15.633) → (60.636,15.627)",0.28646021673426003,28047.525823498247,"(60.636,15.633)","(60.636,15.627)",Falu kommun,Falu kommun,Dalarna,Dalarna
"(60.637,15.631) → (60.637,15.626)",0.25472208117865,28050.990484207083,"(60.637,15.631)","(60.637,15.626)",Falu kommun,Falu kommun,Dalarna,Dalarna
"(60.637,15.632) → (60.637,15.63)",0.10842846258050999,28026.065675414582,"(60.637,15.632)","(60.637,15.63)",Falu kommun,Falu kommun,Dalarna,Dalarna
"(60.638,15.631) → (60.638,15.63)",0.027017510980842003,28032.545995689325,"(60.638,15.631)","(60.638,15.63)",Falu kommun,Falu kommun,Dalarna,Dalarna
"(60.518,15.035) → (60.518,15.042)",0.35356575200803003,3598.8778618811007,"(60.518,15.035)","(60.518,15.042)",Gagnefs Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.52,15.043) → (60.518,15.044)",0.20472743197801999,3601.2458045364165,"(60.52,15.043)","(60.518,15.044)",Gagnefs Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.521,15.052) → (60.52,15.047)",0.29196988336886,3600.801004027541,"(60.521,15.052)","(60.52,15.047)",Gagnefs Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.522,15.044) → (60.522,15.045)",0.05299313640797,3598.045904584812,"(60.522,15.044)","(60.522,15.045)",Gagnefs Kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.522,15.117) → (60.608,15.601)",28.107357343632003,96.80501979142691,"(60.522,15.117)","(60.608,15.601)",Gagnefs Kommun,Falu kommun,Dalarna,Dalarna
"(60.532,15.181) → (60.474,15.381)",12.700758933727,418.01589481974287,"(60.532,15.181)","(60.474,15.381)",Gagnefs Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.537,15.146) → (60.472,15.404)",15.853522077586998,418.11255044417976,"(60.537,15.146)","(60.472,15.404)",Gagnefs Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.537,15.151) → (60.467,15.391)",15.268081410715,418.38765467969887,"(60.537,15.151)","(60.467,15.391)",Gagnefs Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.544,15.1) → (60.676,15.029)",15.197271245906,108.84748214042696,"(60.544,15.1)","(60.676,15.029)",Gagnefs Kommun,Leksands kommun,Dalarna,Dalarna
"(60.544,15.113) → (60.646,15.029)",12.302820060168,108.90564726535528,"(60.544,15.113)","(60.646,15.029)",Gagnefs Kommun,Leksands kommun,Dalarna,Dalarna
"(60.544,15.117) → (60.63,15.557)",25.846305902940003,96.81697794240966,"(60.544,15.117)","(60.63,15.557)",Gagnefs Kommun,Falu kommun,Dalarna,Dalarna
"(60.544,15.149) → (60.678,15.029)",16.320280034631,108.91910018521087,"(60.544,15.149)","(60.678,15.029)",Gagnefs Kommun,Leksands kommun,Dalarna,Dalarna
"(60.544,15.155) → (60.63,15.557)",23.948674771361,96.7533174581573,"(60.544,15.155)","(60.63,15.557)",Gagnefs Kommun,Falu kommun,Dalarna,Dalarna
"(60.544,15.161) → (60.68,15.029)",16.801533956152,108.82231972580084,"(60.544,15.161)","(60.68,15.029)",Gagnefs Kommun,Leksands kommun,Dalarna,Dalarna
"(60.544,15.167) → (60.473,15.381)",14.095486805566,418.3359783843806,"(60.544,15.167)","(60.473,15.381)",Gagnefs Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.283,15.908) → (60.147,16.218)",22.83697073776,164.22280143188496,"(60.283,15.908)","(60.147,16.218)",Hedemora Kommun,Avesta Kommun,Dalarna,Dalarna
"(60.283,15.908) → (60.147,16.229)",23.354089948101002,164.13509211651683,"(60.283,15.908)","(60.147,16.229)",Hedemora Kommun,Avesta Kommun,Dalarna,Dalarna
"(60.283,15.908) → (60.457,15.381)",34.841719765952,140.02154648402822,"(60.283,15.908)","(60.457,15.381)",Hedemora Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.283,15.908) → (60.613,15.639)",39.500779244029005,77.73022837557203,"(60.283,15.908)","(60.613,15.639)",Hedemora Kommun,Falu kommun,Dalarna,Dalarna
"(60.283,15.908) → (60.353,15.732)",12.393677789207,88.16171445290666,"(60.283,15.908)","(60.353,15.732)",Hedemora Kommun,Säters Kommun,Dalarna,Dalarna
"(60.283,15.952) → (60.356,15.769)",12.90973072928,88.17260491183737,"(60.283,15.952)","(60.356,15.769)",Hedemora Kommun,Säters Kommun,Dalarna,Dalarna
"(60.283,15.961) → (60.135,16.225)",22.018685491884998,164.24308758087352,"(60.283,15.961)","(60.135,16.225)",Hedemora Kommun,Avesta Kommun,Dalarna,Dalarna
"(60.296,15.97) → (60.126,16.225)",23.597014530135997,164.09714879287426,"(60.296,15.97)","(60.126,16.225)",Hedemora Kommun,Avesta Kommun,Dalarna,Dalarna
"(60.309,15.984) → (60.309,15.983)",0.11872877788069999,8049.640166068917,"(60.309,15.984)","(60.309,15.983)",Hedemora Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.31,15.983) → (60.31,15.98)",0.17212426418329,8042.487629259185,"(60.31,15.983)","(60.31,15.98)",Hedemora Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.31,15.983) → (60.31,15.981)",0.12600369450661,8048.645931230067,"(60.31,15.983)","(60.31,15.981)",Hedemora Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.31,15.986) → (60.309,15.984)",0.16762998049051,8044.347251521078,"(60.31,15.986)","(60.309,15.984)",Hedemora Kommun,Hedemora Kommun,Dalarna,Dalarna
"(60.312,15.938) → (60.457,15.381)",34.568146770885,139.9467627519775,"(60.312,15.938)","(60.457,15.381)",Hedemora Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.314,15.939) → (60.457,15.381)",34.563595341959,140.03884309527112,"(60.314,15.939)","(60.457,15.381)",Hedemora Kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.323,15.949) → (60.39,15.773)",12.20082256795,88.11462839939325,"(60.323,15.949)","(60.39,15.773)",Hedemora Kommun,Säters Kommun,Dalarna,Dalarna
"(60.667,15.029) → (60.544,15.121)",14.594442772938,101.91296609241665,"(60.667,15.029)","(60.544,15.121)",Leksands kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.673,15.029) → (60.544,15.117)",15.164327048310001,101.93653089341572,"(60.673,15.029)","(60.544,15.117)",Leksands kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.675,15.029) → (60.468,15.381)",29.937030493101002,286.73817578544345,"(60.675,15.029)","(60.468,15.381)",Leksands kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.675,15.029) → (60.544,15.136)",15.718631545264001,102.00360176075303,"(60.675,15.029)","(60.544,15.136)",Leksands kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.68,15.029) → (60.457,15.381)",31.327319595877,286.8044767509663,"(60.68,15.029)","(60.457,15.381)",Leksands kommun,Borlänge Kommun,Dalarna,Dalarna
"(60.682,15.029) → (60.544,15.152)",16.807516597758,101.99100299453907,"(60.682,15.029)","(60.544,15.152)",Leksands kommun,Gagnefs Kommun,Dalarna,Dalarna
"(60.684,15.073) → (60.652,15.513)",24.205344027026,150.41209073195787,"(60.684,15.073)","(60.652,15.513)",Leksands kommun,Falu kommun,Dalarna,Dalarna
