,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(55.665,12.355) → (55.791,12.383)",14.117043142406,181.83191530371286,"(55.665,12.355)","(55.791,12.383)",Albertslund,Furesø,Region Hovedstaden,Region Hovedstaden
"(55.665,12.355) → (55.642,12.302)",4.216418776766299,1599.2404536940103,"(55.665,12.355)","(55.642,12.302)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.665,12.356) → (55.65,12.279)",5.117089502470599,1598.6582074116764,"(55.665,12.356)","(55.65,12.279)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.665,12.358) → (55.747,12.251)",11.311636007873002,440.4942173554734,"(55.665,12.358)","(55.747,12.251)",Albertslund,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.665,12.36) → (55.64,12.415)",4.4133481047461,128.05064458007948,"(55.665,12.36)","(55.64,12.415)",Albertslund,Brøndby,Region Hovedstaden,Region Hovedstaden
"(55.665,12.36) → (55.64,12.371)",2.8418471897676003,404.2879866938458,"(55.665,12.36)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.665,12.361) → (55.64,12.371)",2.8195847114093,404.05722617739434,"(55.665,12.361)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.665,12.362) → (55.616,12.356)",5.5297925061845,863.0206932707398,"(55.665,12.362)","(55.616,12.356)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.665,12.362) → (55.616,12.36)",5.5174630440274,862.3104526318104,"(55.665,12.362)","(55.616,12.36)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.665,12.364) → (55.616,12.36)",5.522630014941,861.8182608973539,"(55.665,12.364)","(55.616,12.36)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.665,12.365) → (55.671,12.458)",5.920865161967599,846.957744276348,"(55.665,12.365)","(55.671,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.665,12.365) → (55.623,12.616)",16.460457407625,420.00611422266064,"(55.665,12.365)","(55.623,12.616)",Albertslund,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.665,12.365) → (55.64,12.371)",2.7784522881817,404.6209778539373,"(55.665,12.365)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.665,12.366) → (55.588,12.281)",10.100551389099,678.6684162744212,"(55.665,12.366)","(55.588,12.281)",Albertslund,Greve,Region Hovedstaden,Region Sjælland
"(55.665,12.371) → (55.744,12.283)",10.311509069759001,440.473469562514,"(55.665,12.371)","(55.744,12.283)",Albertslund,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.753,12.256)",12.143702777771,439.95073867969336,"(55.665,12.371)","(55.753,12.256)",Albertslund,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.753,12.267)",11.730379410766,439.85976520577105,"(55.665,12.371)","(55.753,12.267)",Albertslund,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.797,12.385)",14.702376322743001,181.4398341708432,"(55.665,12.371)","(55.797,12.385)",Albertslund,Furesø,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.739,12.486)",10.976314135705,486.1690979229792,"(55.665,12.371)","(55.739,12.486)",Albertslund,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.745,12.469)",10.809601957714,485.9920950531496,"(55.665,12.371)","(55.745,12.469)",Albertslund,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.621,12.611)",15.851706777667001,419.40117147527,"(55.665,12.371)","(55.621,12.611)",Albertslund,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.63,12.616)",15.883148521515999,839.4742450681512,"(55.665,12.371)","(55.63,12.616)",Albertslund,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.64,12.371)",2.7569967367947994,403.7675182956793,"(55.665,12.371)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.591,12.283)",9.9467891250023,677.2050148630063,"(55.665,12.371)","(55.591,12.283)",Albertslund,Greve,Region Hovedstaden,Region Sjælland
"(55.665,12.371) → (55.449,12.164)",27.300030288031,315.0045856669955,"(55.665,12.371)","(55.449,12.164)",Albertslund,Køge,Region Hovedstaden,Region Sjælland
"(55.665,12.371) → (55.464,12.139)",26.740233742535,314.9897485824955,"(55.665,12.371)","(55.464,12.139)",Albertslund,Køge,Region Hovedstaden,Region Sjælland
"(55.665,12.371) → (55.464,12.167)",25.767685308965998,314.32534652131994,"(55.665,12.371)","(55.464,12.167)",Albertslund,Køge,Region Hovedstaden,Region Sjælland
"(55.665,12.371) → (55.477,12.135)",25.624947232845997,314.61593521861795,"(55.665,12.371)","(55.477,12.135)",Albertslund,Køge,Region Hovedstaden,Region Sjælland
"(55.665,12.371) → (55.616,12.092)",18.317239902609,462.543802604544,"(55.665,12.371)","(55.616,12.092)",Albertslund,Roskilde,Region Hovedstaden,Region Sjælland
"(55.665,12.371) → (55.626,12.09)",18.099571843368,462.8756831525847,"(55.665,12.371)","(55.626,12.09)",Albertslund,Roskilde,Region Hovedstaden,Region Sjælland
"(55.665,12.371) → (55.633,12.099)",17.399105631082,463.54333337988777,"(55.665,12.371)","(55.633,12.099)",Albertslund,Roskilde,Region Hovedstaden,Region Sjælland
"(55.665,12.371) → (55.679,12.101)",16.948848663206,463.5214999465991,"(55.665,12.371)","(55.679,12.101)",Albertslund,Roskilde,Region Hovedstaden,Region Sjælland
"(55.666,12.354)",0.0034405072283433,29354.3783756443,"(55.666,12.354)","(55.666,12.354)",Albertslund,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.666,12.355)",0.037375927564662806,146756.39891060125,"(55.666,12.355)","(55.666,12.355)",Albertslund,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.666,12.358) → (55.65,12.279)",5.2468240505009005,1600.6330572509935,"(55.666,12.358)","(55.65,12.279)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.666,12.36) → (55.648,12.278)",5.541879360073401,1598.3276351953891,"(55.666,12.36)","(55.648,12.278)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.667,12.349) → (55.645,12.295)",4.2214596781008,1597.1816388278453,"(55.667,12.349)","(55.645,12.295)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.667,12.358) → (55.646,12.291)",4.7700740455628,1600.557665561461,"(55.667,12.358)","(55.646,12.291)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.667,12.36) → (55.672,12.415)",3.4836847108103997,1261.4808698738352,"(55.667,12.36)","(55.672,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.667,12.361) → (55.616,12.36)",5.695745470900801,861.2003396559742,"(55.667,12.361)","(55.616,12.36)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.667,12.361) → (55.671,12.458)",6.1351247650431,846.474315599478,"(55.667,12.361)","(55.671,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.667,12.362) → (55.616,12.358)",5.677661411665901,863.0613444697358,"(55.667,12.362)","(55.616,12.358)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.667,12.364) → (55.616,12.366)",5.7565755820218,861.996505436376,"(55.667,12.364)","(55.616,12.366)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.667,12.365) → (55.684,12.531)",10.583646072018,4533.440363648956,"(55.667,12.365)","(55.684,12.531)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.668,12.363) → (55.67,12.458)",6.002882907214401,846.6493866452239,"(55.668,12.363)","(55.67,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.668,12.364) → (55.672,12.458)",5.946029494574799,845.8673959232269,"(55.668,12.364)","(55.672,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.668,12.365) → (55.683,12.532)",10.619042003444001,4537.631455917302,"(55.668,12.365)","(55.683,12.532)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.668,12.365) → (55.587,12.297)",10.027648101483999,677.8310799425508,"(55.668,12.365)","(55.587,12.297)",Albertslund,Greve,Region Hovedstaden,Region Sjælland
"(55.668,12.366) → (55.684,12.531)",10.464658665143,4543.02287792965,"(55.668,12.366)","(55.684,12.531)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.668,12.366) → (55.635,12.458)",6.858427678164,471.22637205469243,"(55.668,12.366)","(55.635,12.458)",Albertslund,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.668,12.371) → (55.745,12.473)",10.728766504308,486.592449404302,"(55.668,12.371)","(55.745,12.473)",Albertslund,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.669,12.36) → (55.64,12.371)",3.2182548577216,404.1407948336718,"(55.669,12.36)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.669,12.363) → (55.688,12.528)",10.572414040054,4539.284103765079,"(55.669,12.363)","(55.688,12.528)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.669,12.365) → (55.684,12.533)",10.667614571649999,4536.693159738592,"(55.669,12.365)","(55.684,12.533)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.669,12.366) → (55.681,12.528)",10.237884145821,4543.23686970122,"(55.669,12.366)","(55.681,12.528)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.669,12.366) → (55.672,12.415)",3.067243294252,1261.0215940063304,"(55.669,12.366)","(55.672,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.669,12.367) → (55.673,12.415)",3.0021917075294,1262.5198865948803,"(55.669,12.367)","(55.673,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.669,12.371) → (55.723,12.389)",6.121525500219799,501.9348839200741,"(55.669,12.371)","(55.723,12.389)",Albertslund,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.669,12.371) → (55.745,12.475)",10.68735054415,486.5695303306841,"(55.669,12.371)","(55.745,12.475)",Albertslund,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.669,12.371) → (55.645,12.097)",17.372934267616,462.9714168664215,"(55.669,12.371)","(55.645,12.097)",Albertslund,Roskilde,Region Hovedstaden,Region Sjælland
"(55.67,12.364) → (55.672,12.458)",5.937080602366401,847.6952671201262,"(55.67,12.364)","(55.672,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.67,12.364) → (55.589,12.298)",9.837678748335,677.6909173228449,"(55.67,12.364)","(55.589,12.298)",Albertslund,Greve,Region Hovedstaden,Region Sjælland
"(55.67,12.366) → (55.671,12.415)",3.0659565518657006,1262.5793555595835,"(55.67,12.366)","(55.671,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.67,12.366) → (55.64,12.371)",3.2624049447797994,404.64003687305114,"(55.67,12.366)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.67,12.367) → (55.672,12.415)",3.0088410522069,1260.7608386421227,"(55.67,12.367)","(55.672,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
