,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(56.219,14.775) → (56.317,14.502)",20.072112538721,352.1645803081747,"(56.219,14.775)","(56.317,14.502)",Karlshamns kommun,Olofströms Kommun,Blekinge,Skåne
"(56.219,14.777) → (56.317,14.502)",20.160407370528,352.3203488452793,"(56.219,14.777)","(56.317,14.502)",Karlshamns kommun,Olofströms Kommun,Blekinge,Skåne
"(56.219,14.784) → (56.1,14.678)",14.753087192493,166.47780160022805,"(56.219,14.784)","(56.1,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.786) → (56.109,14.678)",13.899034492023,166.5514376359502,"(56.219,14.786)","(56.109,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.793) → (56.317,14.502)",20.977465628576,351.9937204353558,"(56.219,14.793)","(56.317,14.502)",Karlshamns kommun,Olofströms Kommun,Blekinge,Skåne
"(56.219,14.803) → (56.317,14.519)",20.655173643401,352.4057511680166,"(56.219,14.803)","(56.317,14.519)",Karlshamns kommun,Olofströms Kommun,Blekinge,Blekinge
"(56.219,14.804) → (56.317,14.502)",21.570639532136997,352.2975408031038,"(56.219,14.804)","(56.317,14.502)",Karlshamns kommun,Olofströms Kommun,Blekinge,Skåne
"(56.219,14.812) → (56.095,14.678)",16.06711930275,166.5918096430624,"(56.219,14.812)","(56.095,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.812) → (56.107,14.678)",15.005925431826,166.54065565237636,"(56.219,14.812)","(56.107,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.822) → (56.097,14.678)",16.28382795348,166.39703147853183,"(56.219,14.822)","(56.097,14.678)",Karlshamns kommun,Sölvesborgs kommun,Blekinge,Blekinge
"(56.219,14.854) → (56.183,15.557)",43.678721125882,158.5338933613967,"(56.219,14.854)","(56.183,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.868) → (56.188,15.557)",42.761820633843,158.5441569803757,"(56.219,14.868)","(56.188,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.886) → (56.186,15.557)",41.635209020348,158.47406113867862,"(56.219,14.886)","(56.186,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.892) → (56.189,15.557)",41.258360185372,158.3971741959101,"(56.219,14.892)","(56.189,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.892) → (56.219,15.235)",21.205842792076,240.27664852364768,"(56.219,14.892)","(56.219,15.235)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.894) → (56.219,15.22)",20.151075023746,240.21841966723588,"(56.219,14.894)","(56.219,15.22)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.899) → (56.172,15.557)",41.015240382204,158.5825880256075,"(56.219,14.899)","(56.172,15.557)",Karlshamns kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.219,14.92) → (56.219,15.224)",18.798697222219,239.9957184786517,"(56.219,14.92)","(56.219,15.224)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.219,14.93) → (56.219,15.234)",18.837861111071998,240.20286872938894,"(56.219,14.93)","(56.219,15.234)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.222,14.836)",0.02392947583449,15950.11545009119,"(56.222,14.836)","(56.222,14.836)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.836) → (56.222,14.837)",0.076417125128023,15957.857732237244,"(56.222,14.836)","(56.222,14.837)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.837)",0.061250706214806994,15964.916171084496,"(56.222,14.837)","(56.222,14.837)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.837) → (56.222,14.838)",0.071726046868384,15968.786060881625,"(56.222,14.837)","(56.222,14.838)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.222,14.837) → (56.222,14.839)",0.12978835197389,15963.88265575519,"(56.222,14.837)","(56.222,14.839)",Karlshamns kommun,Karlshamns kommun,Blekinge,Blekinge
"(56.227,14.949) → (56.219,15.235)",17.721816429042,240.11221384648275,"(56.227,14.949)","(56.219,15.235)",Karlshamns kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.202,15.615) → (56.199,15.605)",0.7090669897526701,35213.74055572842,"(56.202,15.615)","(56.199,15.605)",Karlskrona Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.202,15.615) → (56.199,15.607)",0.57274113765236,35224.55667356675,"(56.202,15.615)","(56.199,15.607)",Karlskrona Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.203,15.614) → (56.199,15.606)",0.64759373275196,35216.020323216784,"(56.203,15.614)","(56.199,15.606)",Karlskrona Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.203,15.614) → (56.2,15.606)",0.6139085491052699,35183.372328970334,"(56.203,15.614)","(56.2,15.606)",Karlskrona Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.203,15.616) → (56.2,15.607)",0.6019237145760401,35200.45054989437,"(56.203,15.616)","(56.2,15.607)",Karlskrona Kommun,Karlskrona Kommun,Blekinge,Blekinge
"(56.205,15.577) → (56.219,15.256)",19.871776290939,448.3786882948594,"(56.205,15.577)","(56.219,15.256)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.206,15.602) → (56.219,15.237)",22.618905118706998,448.51641057747565,"(56.206,15.602)","(56.219,15.237)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.21,15.589) → (56.219,15.234)",21.925764924743,447.99200782681646,"(56.21,15.589)","(56.219,15.234)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.222,15.588) → (56.223,15.234)",21.89676036743,448.2094658467678,"(56.222,15.588)","(56.223,15.234)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
"(56.225,15.6) → (56.219,15.251)",21.604376138019,448.4077167121736,"(56.225,15.6)","(56.219,15.251)",Karlskrona Kommun,Ronneby Kommun,Blekinge,Blekinge
